Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.52,-0.8,0.22,-0.11,0.01,-0.02
10.5,-0.79,0.18,-0.1,-0.01,-0.02
10.48,-0.82,0.14,-0.1,-0.0,-0.02
10.5,-0.85,0.16,-0.12,0.0,-0.01
10.51,-0.79,0.13,-0.13,0.01,-0.01
10.49,-0.78,0.2,-0.13,-0.0,-0.01
10.52,-0.7,0.17,-0.11,0.01,-0.01
10.53,-0.83,0.18,-0.11,0.0,-0.01
10.51,-0.73,0.13,-0.1,0.0,-0.01
10.47,-0.85,0.17,-0.11,0.01,-0.01
10.53,-0.84,0.17,-0.12,0.0,-0.01
10.59,-0.81,0.19,-0.13,-0.02,0.0
10.52,-0.83,0.18,-0.13,-0.04,0.01
10.52,-0.84,0.12,-0.13,-0.03,0.0
10.51,-0.82,0.27,-0.13,-0.03,0.01
10.53,-0.83,0.09,-0.12,-0.06,0.01
10.47,-0.87,0.13,-0.12,-0.04,0.0
10.59,-0.84,0.17,-0.13,-0.03,0.0
10.47,-0.88,0.13,-0.14,-0.04,0.0
10.45,-0.87,0.1,-0.13,-0.03,0.0
10.51,-0.87,0.05,-0.13,-0.02,-0.0
10.54,-0.88,0.05,-0.14,-0.01,0.0
10.47,-0.89,-0.01,-0.13,-0.01,-0.0
10.47,-0.92,0.02,-0.14,-0.01,-0.0
10.5,-0.94,0.08,-0.14,-0.01,0.0
10.54,-0.88,-0.04,-0.12,-0.02,-0.0
10.5,-0.88,-0.02,-0.12,-0.0,-0.01
10.52,-0.88,0.0,-0.11,-0.01,-0.01
10.44,-0.94,-0.05,-0.11,0.0,-0.01
10.47,-0.91,-0.01,-0.1,0.01,-0.01
10.54,-0.89,-0.02,-0.11,0.01,-0.01
10.45,-0.92,0.02,-0.1,0.0,-0.01
10.49,-0.89,-0.03,-0.1,-0.01,-0.01
10.47,-0.95,-0.06,-0.11,-0.02,0.0
10.45,-0.97,-0.11,-0.1,0.0,-0.01
10.49,-0.93,-0.05,-0.09,0.03,-0.01
10.52,-1.01,0.05,-0.11,0.03,-0.0
10.45,-0.94,0.03,-0.1,0.03,-0.0
10.51,-1.06,0.11,-0.13,0.04,0.01
10.58,-1.0,0.13,-0.14,0.03,0.02
10.37,-0.92,0.14,-0.11,0.05,0.02
10.44,-0.97,0.03,-0.11,0.07,0.02
10.46,-1.08,0.26,-0.13,0.11,0.02
10.6,-1.06,0.38,-0.18,0.11,0.02
10.66,-1.02,0.31,-0.19,0.09,0.02
10.52,-1.15,0.46,-0.24,0.08,0.04
10.45,-1.11,0.42,-0.27,0.09,0.05
10.52,-1.07,0.52,-0.27,0.07,0.05
10.6,-1.1,0.59,-0.27,0.08,0.04
10.46,-0.98,0.48,-0.21,0.05,0.01
10.47,-1.17,0.83,-0.23,0.09,0.02
10.61,-1.22,0.8,-0.22,0.05,0.01
10.14,-1.26,0.94,-0.24,0.05,-0.04
9.72,-1.84,2.12,-0.46,0.47,-0.06
10.38,-2.63,2.6,-0.86,0.84,0.02
9.93,-1.74,2.49,-0.95,1.06,-0.09
9.83,0.85,1.52,-0.76,1.22,-0.09
11.98,0.67,0.62,-0.55,0.84,0.01
11.52,0.99,-0.59,-0.13,0.43,0.07
10.93,1.26,0.35,0.51,0.11,0.2
10.71,0.15,0.45,0.85,-0.08,0.18
10.03,1.2,0.46,1.29,-0.5,-0.08
8.94,1.16,0.57,1.94,-0.81,-0.18
9.25,0.65,1.49,2.26,-0.88,-0.15
