Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.57,0.88,5.25,-0.09,0.01,-0.03
9.6,0.97,5.17,-0.11,-0.0,-0.03
9.57,0.97,5.26,-0.11,0.02,-0.02
9.53,0.87,5.22,-0.09,0.01,-0.02
9.53,0.98,5.3,-0.09,0.02,-0.01
9.5,0.95,5.24,-0.07,0.0,-0.01
9.62,0.94,5.32,-0.09,-0.04,-0.01
9.54,0.92,5.14,-0.07,-0.05,-0.0
9.55,0.89,5.21,-0.07,-0.03,-0.02
9.56,1.01,5.15,-0.08,-0.03,-0.02
9.54,0.96,5.2,-0.07,-0.04,-0.01
9.62,0.92,5.2,-0.1,-0.06,-0.02
9.55,0.85,5.04,-0.13,-0.08,-0.03
9.58,1.01,5.07,-0.17,-0.06,-0.06
9.62,1.06,5.05,-0.17,-0.07,-0.06
9.65,1.12,5.02,-0.15,-0.07,-0.05
9.59,1.09,4.91,-0.14,-0.08,-0.03
9.62,1.16,4.98,-0.13,-0.04,-0.04
9.69,1.2,4.92,-0.13,-0.06,-0.03
9.66,1.13,4.81,-0.12,-0.05,-0.02
9.7,1.2,4.84,-0.09,-0.03,-0.01
9.72,1.13,4.88,-0.09,-0.03,0.0
9.63,1.07,4.87,-0.09,-0.03,0.01
9.67,1.03,4.87,-0.08,-0.01,0.01
9.7,1.07,4.92,-0.08,-0.02,0.01
9.65,1.04,4.92,-0.09,-0.01,0.01
9.66,1.06,4.96,-0.08,-0.01,0.0
9.66,1.01,4.92,-0.06,-0.04,0.0
9.71,1.01,4.84,-0.07,-0.0,-0.01
9.72,1.08,4.87,-0.07,-0.02,-0.0
9.67,0.96,4.75,-0.09,-0.0,-0.01
9.74,1.02,4.85,-0.09,-0.01,-0.02
9.68,1.07,4.78,-0.13,-0.0,-0.03
9.72,1.09,4.78,-0.12,0.01,-0.03
9.73,1.12,4.73,-0.11,0.0,-0.03
9.68,1.08,4.76,-0.12,0.03,-0.04
9.67,1.08,4.85,-0.13,0.05,-0.05
9.69,1.09,4.89,-0.13,0.03,-0.05
9.64,1.15,4.84,-0.12,0.02,-0.05
9.72,1.25,4.89,-0.11,0.03,-0.04
9.67,1.18,4.87,-0.11,0.02,-0.03
9.57,1.2,4.82,-0.08,0.03,-0.03
9.7,1.17,4.92,-0.07,0.02,-0.04
9.72,1.24,4.82,-0.07,0.0,-0.03
9.67,1.19,4.69,-0.08,0.0,-0.02
9.6,1.29,4.65,-0.05,0.03,-0.03
9.98,1.26,4.64,-0.03,-0.06,-0.07
9.89,1.19,3.88,-0.27,-0.28,-0.12
9.36,1.46,3.33,-0.39,-0.07,-0.23
9.98,2.27,3.94,-0.24,-0.02,-0.21
9.79,1.62,3.82,-0.2,-0.05,-0.17
10.04,2.03,4.36,-0.28,0.08,-0.1
9.48,2.53,3.35,-0.02,-0.0,0.04
9.76,2.07,3.35,0.17,0.19,0.17
9.8,2.4,2.83,0.52,0.17,0.29
9.27,2.28,3.74,1.01,0.27,0.58
7.89,2.31,3.06,1.68,0.33,0.8
7.46,0.82,1.58,1.64,0.62,1.0
7.51,0.6,2.95,1.56,0.52,1.04
8.65,-0.02,2.19,1.23,0.13,0.74
9.1,-1.68,2.6,0.93,-0.23,0.59
10.07,0.92,3.77,1.03,-0.19,0.16
9.05,-3.54,-0.29,1.26,0.08,0.08
9.22,3.14,4.68,1.21,0.87,-0.34
6.58,-0.11,6.6,1.45,1.14,-0.44
2.08,0.91,5.58,1.34,1.84,-0.82
1.04,2.71,4.05,1.51,3.05,-0.84
13.32,9.54,46.92,-3.11,4.37,-4.37
9.5,12.75,9.65,0.11,0.94,-1.98
3.52,4.62,8.74,0.61,3.88,-2.06
7.02,6.58,7.95,-0.01,3.08,-1.66
2.86,4.9,10.24,0.68,3.33,-2.13
2.7,3.11,7.03,-0.68,3.05,-2.22
