Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.25,-1.31,3.04,-0.12,0.0,-0.02
10.28,-1.4,3.02,-0.11,0.01,-0.01
10.25,-1.4,3.12,-0.1,-0.01,-0.01
10.24,-1.44,3.03,-0.11,-0.01,-0.01
10.26,-1.36,3.15,-0.11,-0.02,-0.01
10.24,-1.38,3.07,-0.11,-0.01,-0.02
10.24,-1.4,3.04,-0.11,0.0,-0.02
10.2,-1.4,3.01,-0.12,0.01,-0.02
10.26,-1.4,3.04,-0.12,0.02,-0.02
10.29,-1.37,3.07,-0.1,0.01,-0.02
10.27,-1.32,3.02,-0.09,-0.0,-0.01
10.25,-1.43,3.02,-0.09,0.0,-0.01
10.25,-1.33,3.03,-0.09,-0.01,-0.02
10.25,-1.39,3.02,-0.1,0.0,-0.02
10.2,-1.34,3.09,-0.1,0.01,-0.01
10.2,-1.4,3.11,-0.11,0.03,-0.02
10.22,-1.32,3.16,-0.12,0.03,-0.02
10.25,-1.37,3.14,-0.12,0.01,-0.02
10.23,-1.39,3.13,-0.11,0.02,-0.03
10.22,-1.35,3.07,-0.11,0.03,-0.01
10.22,-1.38,3.16,-0.12,0.03,-0.02
10.24,-1.33,3.15,-0.12,0.03,-0.01
10.24,-1.31,3.15,-0.13,0.03,-0.01
10.25,-1.28,3.19,-0.11,0.02,-0.01
10.23,-1.32,3.2,-0.11,0.02,-0.01
10.24,-1.33,3.25,-0.12,0.0,-0.01
10.21,-1.29,3.18,-0.12,0.01,-0.01
10.24,-1.32,3.23,-0.12,0.01,-0.01
10.24,-1.31,3.28,-0.11,0.0,-0.01
10.2,-1.3,3.27,-0.1,0.01,-0.01
10.22,-1.31,3.28,-0.11,0.01,-0.01
10.17,-1.32,3.31,-0.11,0.02,-0.01
10.2,-1.32,3.34,-0.11,0.01,-0.02
10.19,-1.29,3.3,-0.11,0.01,-0.02
10.21,-1.29,3.31,-0.12,0.01,-0.02
10.21,-1.3,3.34,-0.12,0.0,-0.01
10.22,-1.27,3.24,-0.11,0.0,-0.01
10.2,-1.42,3.37,-0.12,-0.0,-0.01
10.19,-1.33,3.0,-0.11,0.04,-0.05
10.34,-1.75,2.73,-0.07,0.04,-0.01
10.34,-1.31,2.18,0.07,-0.08,-0.01
9.91,-1.46,2.43,0.17,-0.06,0.0
10.18,-1.53,2.59,0.17,0.06,-0.0
10.15,-1.43,2.58,0.24,0.02,-0.03
10.1,-1.22,2.45,0.32,0.01,-0.02
10.13,-1.13,2.38,0.41,-0.06,0.02
9.97,-1.04,2.16,0.53,-0.09,0.04
9.47,-1.07,2.42,0.61,0.03,-0.03
9.17,-0.76,2.49,0.69,0.03,-0.08
7.83,-1.0,2.83,0.73,0.15,-0.15
7.17,-0.74,2.48,0.95,0.32,-0.08
7.49,0.14,2.21,1.06,0.28,-0.02
9.55,-0.09,3.1,1.29,0.44,0.08
9.72,1.57,3.67,1.71,0.19,-0.01
5.9,-2.82,4.88,1.52,0.02,-0.03
3.86,-1.41,3.58,1.15,0.47,-0.46
6.42,0.01,6.3,0.94,1.38,-0.85
6.3,-0.22,8.13,1.33,1.14,-1.27
0.19,10.03,21.36,1.46,2.11,-2.71
30.65,12.5,23.86,0.04,4.37,-1.15
2.86,2.5,-8.65,4.03,-1.42,-2.42
9.63,-2.84,4.46,1.35,4.37,-2.29
10.96,-1.18,1.22,1.47,1.89,-1.45
0.25,5.12,6.13,1.22,0.93,-1.43
-1.05,7.1,2.36,2.93,0.93,-0.34
9.09,14.65,9.98,2.54,0.58,2.41
-2.43,14.63,1.49,4.37,-2.2,2.98
0.71,15.41,-10.43,4.37,-1.28,2.14
5.43,-6.83,10.27,4.37,-4.29,-1.17
-10.97,6.99,-12.26,0.04,-0.67,1.13
5.37,1.55,-7.0,2.15,-0.23,0.94
-4.7,3.4,-9.55,2.39,-0.47,0.07
3.68,4.91,-11.71,1.9,-0.54,0.42
-1.94,1.51,-5.78,2.18,-0.81,1.0
1.04,-1.08,-11.47,1.62,0.46,0.86
0.57,1.57,-7.1,1.74,-0.91,0.91
1.13,-1.86,-7.0,1.11,0.66,0.63
4.53,1.92,-10.9,1.45,0.07,-0.02
0.27,-1.45,-9.18,1.2,-0.71,0.35
2.54,-1.78,-8.89,0.24,-0.09,0.37
1.21,-2.64,-9.35,0.27,0.06,0.3
1.59,-2.28,-8.72,0.18,0.38,0.08
2.11,-1.46,-9.35,0.54,0.2,0.1
2.24,-1.42,-9.11,0.32,0.08,-0.12
2.4,-2.62,-8.05,0.4,-0.01,-0.06
2.68,-0.75,-8.95,0.29,-0.12,-0.15
4.76,-4.82,-9.24,-0.31,-0.01,0.07
2.74,-6.5,-6.76,-0.2,0.72,-0.14
2.02,-1.79,-8.32,-1.03,-0.78,-0.37
0.68,-1.77,-10.76,-0.48,-0.17,-0.05
1.45,0.43,-9.97,0.09,0.07,-0.12
2.32,-0.85,-8.93,0.27,0.03,-0.11
2.0,-3.06,-8.53,-0.23,0.13,-0.09
2.08,-2.15,-9.15,-0.32,0.2,-0.14
2.93,-1.57,-8.93,-0.14,0.09,-0.1
3.01,-2.09,-8.73,-0.01,0.03,0.0
2.8,-2.19,-8.54,-0.09,-0.03,0.02
2.4,-1.95,-8.75,-0.14,-0.13,-0.01
2.18,-1.95,-9.06,-0.16,-0.02,-0.04
2.21,-1.95,-9.05,-0.12,-0.0,-0.02
2.35,-2.05,-8.91,-0.1,0.05,-0.0
2.44,-2.03,-8.86,-0.15,0.06,-0.02
2.61,-1.88,-8.82,-0.15,0.0,-0.03
2.56,-1.85,-8.85,-0.11,-0.02,-0.01
2.47,-1.92,-8.89,-0.1,-0.02,0.0
2.34,-2.0,-8.9,-0.11,-0.02,0.0
2.39,-2.04,-8.93,-0.11,-0.01,-0.0
2.42,-2.02,-8.95,-0.1,0.02,-0.0
2.52,-2.03,-8.88,-0.13,-0.01,0.0
2.5,-1.94,-8.76,-0.12,-0.08,0.01
2.34,-1.98,-8.99,-0.11,-0.03,0.01
2.36,-1.99,-8.9,-0.09,-0.02,0.01
2.38,-2.04,-8.89,-0.09,-0.0,0.01
2.38,-2.07,-8.93,-0.09,0.0,0.0
2.41,-2.06,-8.86,-0.11,-0.01,0.0
2.38,-2.08,-8.89,-0.1,-0.02,0.0
2.35,-2.09,-8.93,-0.11,-0.01,0.0
