Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.39,-0.13,-0.89,-0.13,-0.01,-0.0
10.44,-0.12,-0.83,-0.12,-0.0,-0.01
10.47,-0.13,-0.91,-0.13,-0.0,-0.01
10.32,-0.11,-0.85,-0.14,-0.01,0.01
10.48,-0.11,-0.86,-0.12,0.0,-0.01
10.33,-0.14,-0.82,-0.11,-0.01,-0.01
10.35,-0.09,-0.9,-0.12,0.01,-0.01
10.22,0.03,-0.85,-0.1,0.01,-0.05
10.47,0.18,-0.88,-0.07,0.11,-0.08
10.49,0.24,-0.95,-0.01,-0.03,-0.03
9.62,0.58,-2.04,-0.01,-0.08,0.06
10.02,0.12,-2.26,-0.09,-0.03,0.11
9.5,-0.11,-2.09,-0.12,0.02,0.1
9.96,-0.01,-1.74,-0.21,0.0,0.04
9.97,0.49,-3.16,-0.17,-0.29,0.02
9.1,0.45,-2.09,-0.02,-0.34,-0.03
8.85,0.79,-2.86,0.08,-0.13,0.06
8.67,0.7,-1.23,0.06,-0.13,-0.08
7.94,0.49,-1.81,0.34,0.07,-0.36
9.17,0.55,-1.32,0.37,0.54,-0.34
8.01,-1.0,-3.05,0.35,0.34,-0.22
10.43,0.04,-3.6,0.55,0.64,-0.31
8.05,1.51,-4.35,1.05,0.02,-0.35
8.77,0.49,-2.42,1.49,0.46,-0.57
6.47,-0.17,-3.67,1.78,-0.03,-0.54
6.36,2.07,0.59,2.14,1.06,-0.71
5.11,-1.21,2.89,1.94,1.15,-0.92
4.56,-0.53,7.03,1.39,2.81,-1.09
5.99,2.64,22.28,-0.43,3.27,-1.58
27.57,5.61,26.04,-3.62,4.37,1.32
11.69,7.31,-3.34,2.17,-1.79,-1.2
4.35,-3.8,2.18,0.68,4.37,-1.24
10.13,1.66,6.35,1.18,4.09,-2.11
7.61,2.37,6.96,1.53,3.03,-1.0
3.99,-0.85,5.52,0.81,2.44,-1.03
-3.86,7.86,5.84,1.97,1.76,-0.93
-2.99,7.46,13.72,1.03,-0.99,0.32
-2.04,6.92,10.21,0.3,-1.15,1.65
0.86,11.47,3.41,0.55,0.62,0.54
-1.43,11.06,6.0,2.12,-1.03,0.39
-14.01,21.39,21.24,-2.58,-2.62,-1.65
5.22,5.51,8.61,2.21,3.09,0.18
-6.07,9.84,1.04,-0.16,-0.4,1.2
0.08,7.4,8.71,1.36,0.34,-0.48
0.65,5.51,4.8,-0.1,-0.22,0.35
1.24,8.41,4.49,-0.57,-0.39,0.17
1.73,8.22,3.78,-0.56,-0.44,-0.08
0.94,6.98,6.17,-1.2,-0.24,0.2
2.71,9.86,7.39,-1.21,-0.34,0.06
1.75,8.31,7.08,-0.85,-0.28,-0.19
1.77,8.9,8.09,-0.16,-0.25,-0.2
1.95,6.44,7.2,-0.04,-0.37,-0.36
0.72,6.42,6.9,-0.42,-0.31,-0.19
1.46,8.2,6.73,-0.24,0.04,-0.19
1.74,7.04,7.4,-0.45,-0.25,-0.03
1.72,7.5,7.63,-0.54,-0.42,-0.04
1.61,7.93,7.55,-0.16,-0.46,-0.16
1.16,6.85,7.19,-0.18,-0.23,-0.14
1.33,7.26,7.23,-0.17,0.0,-0.13
1.8,7.38,7.35,-0.19,0.05,-0.02
1.89,7.64,7.85,-0.05,0.07,-0.14
1.54,7.6,7.49,0.35,0.02,-0.04
1.67,7.09,7.18,0.29,0.13,0.02
1.7,7.31,6.72,0.07,0.04,-0.06
1.61,8.05,7.29,0.13,-0.01,-0.1
1.77,7.72,6.44,0.07,-0.13,-0.1
1.17,7.48,6.31,-0.28,-0.45,-0.01
1.16,7.68,7.01,-0.37,-0.25,0.07
1.9,7.59,7.62,-0.3,-0.3,0.1
1.86,7.45,7.15,-0.17,-0.22,0.08
2.0,7.47,7.01,-0.1,-0.12,0.03
2.39,7.65,7.16,-0.02,-0.03,0.01
1.91,8.09,7.24,0.19,0.07,-0.07
2.21,8.31,6.94,0.38,0.12,-0.07
1.55,8.78,7.27,0.78,0.04,-0.04
1.44,6.53,6.06,0.75,0.26,0.11
1.73,8.27,5.7,0.59,0.33,0.06
1.87,8.54,5.35,0.51,0.1,0.24
1.92,8.58,4.94,-0.03,-0.01,0.59
3.23,8.86,4.35,-0.61,-0.42,0.9
2.47,9.62,4.37,-1.31,-0.77,1.3
4.29,10.48,6.3,-1.48,-1.22,1.59
5.03,12.21,10.48,-2.44,-1.16,1.88
2.57,3.66,8.53,-0.87,0.49,0.95
6.42,1.75,10.49,-2.03,0.96,0.07
3.46,4.9,10.09,-3.17,0.56,-0.46
2.88,5.67,9.72,-1.85,1.07,-0.68
4.44,4.01,8.53,-1.23,1.0,-0.42
3.36,3.83,8.88,-0.57,0.53,-0.35
