Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.35,0.23,-0.96,-0.13,-0.02,-0.01
10.34,0.24,-0.95,-0.13,-0.03,-0.0
10.36,0.24,-0.95,-0.13,0.0,-0.01
10.34,0.22,-0.94,-0.13,0.02,-0.01
10.38,0.29,-0.9,-0.13,0.04,-0.01
10.36,0.24,-0.93,-0.13,0.08,-0.01
10.37,0.25,-0.9,-0.13,0.11,-0.02
10.42,0.23,-0.8,-0.11,0.11,-0.03
10.43,0.21,-0.76,-0.12,0.09,-0.02
10.46,0.25,-0.63,-0.11,0.07,-0.02
10.42,0.24,-0.67,-0.11,0.05,-0.01
10.46,0.24,-0.58,-0.11,0.05,-0.02
10.44,0.28,-0.61,-0.11,0.05,-0.02
10.46,0.25,-0.63,-0.1,0.03,-0.01
10.41,0.25,-0.57,-0.11,0.04,-0.01
10.47,0.26,-0.53,-0.12,0.03,-0.01
10.45,0.24,-0.53,-0.12,0.02,-0.0
10.46,0.32,-0.55,-0.13,0.02,-0.0
10.47,0.29,-0.57,-0.14,0.03,0.0
10.54,0.29,-0.51,-0.12,0.02,0.01
10.44,0.23,-0.52,-0.09,0.01,0.02
10.5,0.11,-0.41,-0.1,0.01,0.02
10.42,0.14,-0.42,-0.08,0.01,-0.0
10.49,0.11,-0.44,-0.1,-0.01,0.0
10.43,0.16,-0.52,-0.1,-0.01,-0.01
10.41,0.17,-0.54,-0.11,-0.02,0.0
10.5,0.22,-0.41,-0.09,0.01,0.0
10.41,0.17,-0.49,-0.08,-0.0,-0.01
10.44,0.13,-0.5,-0.1,-0.0,-0.01
10.47,0.2,-0.46,-0.1,-0.0,-0.01
10.44,0.11,-0.48,-0.11,-0.0,-0.01
10.47,0.15,-0.51,-0.12,-0.01,-0.01
10.41,0.14,-0.51,-0.12,-0.0,-0.01
10.48,0.19,-0.48,-0.11,0.01,-0.01
10.51,0.16,-0.51,-0.11,-0.0,-0.0
10.43,0.15,-0.54,-0.12,0.0,-0.0
10.43,0.14,-0.57,-0.12,0.0,-0.01
10.51,0.18,-0.52,-0.12,0.01,-0.01
10.47,0.19,-0.57,-0.11,0.01,-0.0
10.48,0.13,-0.46,-0.11,0.01,0.0
10.45,0.14,-0.46,-0.11,0.0,-0.0
10.43,0.12,-0.43,-0.12,0.0,-0.0
10.46,0.16,-0.5,-0.12,0.0,-0.01
10.47,0.14,-0.44,-0.13,0.01,-0.0
10.47,0.17,-0.46,-0.12,-0.0,-0.0
10.48,0.13,-0.39,-0.13,-0.0,-0.0
10.45,0.13,-0.46,-0.13,-0.0,-0.0
10.44,0.11,-0.45,-0.13,-0.02,-0.01
10.43,0.13,-0.48,-0.13,-0.01,0.0
10.44,0.13,-0.4,-0.13,-0.01,-0.01
10.46,0.16,-0.53,-0.13,-0.01,-0.0
10.4,0.18,-0.55,-0.13,-0.0,-0.0
10.45,0.18,-0.47,-0.13,0.03,-0.0
10.57,0.23,-0.52,-0.11,0.01,-0.01
10.47,0.3,-0.53,-0.12,-0.03,-0.0
10.3,0.37,-0.91,-0.14,-0.1,-0.01
8.82,-0.06,0.35,-0.2,0.23,-0.04
10.45,0.91,0.07,-0.13,0.75,-0.23
11.78,0.82,0.02,-0.17,0.96,0.3
10.77,0.48,-0.85,0.35,1.0,0.57
9.62,-0.28,-0.46,0.81,0.9,0.54
10.2,-0.61,0.33,0.89,1.26,0.39
10.89,0.01,0.54,1.04,1.19,0.59
10.35,0.24,0.99,1.12,0.89,0.42
10.15,0.57,1.24,1.15,0.62,0.15
10.56,-1.09,1.67,0.71,0.43,0.26
9.67,-0.42,1.13,0.27,0.2,0.22
10.11,-0.08,0.62,0.12,-0.43,0.16
9.94,0.59,-0.37,0.49,-0.94,0.02
8.08,0.82,-2.26,1.18,-1.29,-0.16
9.26,-0.47,0.07,1.88,-1.14,-0.3
6.71,0.26,-0.55,2.15,-1.53,-0.64
6.76,2.32,2.46,2.32,-0.9,-0.81
5.57,-0.24,2.65,2.89,-0.06,-0.86
4.67,0.12,7.06,2.46,1.21,-1.55
6.96,-4.47,5.4,1.27,2.48,-1.71
3.59,9.31,29.48,-0.81,3.21,-2.89
35.82,25.33,-5.14,-2.28,4.37,-0.86
8.94,-2.6,5.98,0.98,2.7,-3.11
9.05,9.42,-0.07,0.97,4.35,-2.18
7.76,0.34,5.65,1.75,3.93,-1.27
-1.8,-0.59,7.44,0.89,2.98,-2.46
-14.68,12.17,10.08,0.52,-0.14,-0.62
4.04,7.05,9.16,1.23,1.41,0.14
-5.49,4.49,8.27,0.62,-0.36,-0.1
1.31,7.99,4.21,0.2,0.68,1.04
-1.62,7.49,4.76,0.92,0.07,0.59
-0.08,9.01,3.28,2.27,0.09,1.19
-0.93,9.36,2.68,3.07,0.36,1.63
4.96,45.35,32.44,0.82,-2.58,-1.97
-3.31,-9.77,-9.62,-0.88,4.37,2.61
-0.66,7.45,1.07,1.06,-0.74,-0.09
-0.06,12.1,0.65,0.73,-0.85,-0.32
-1.21,11.31,2.09,0.0,0.55,0.31
3.48,7.95,1.38,-0.24,-0.56,0.12
0.25,9.11,2.25,0.11,-0.05,-0.07
-0.4,10.86,2.6,0.01,0.02,-0.06
1.16,10.14,3.6,-0.03,0.43,0.02
3.21,10.2,3.98,0.5,0.2,-0.08
1.84,7.36,1.19,-0.19,-0.33,-0.05
0.64,9.09,0.2,-0.87,-0.54,-0.17
0.18,9.29,1.05,-0.5,-0.43,-0.35
0.09,9.7,3.31,-0.88,-0.24,-0.14
1.18,9.85,4.11,-0.7,-0.14,0.03
0.44,9.61,3.8,-0.27,-0.27,-0.09
0.41,9.21,3.31,-0.12,0.0,0.05
1.03,9.69,3.38,0.03,-0.07,-0.15
0.35,9.81,3.0,0.04,-0.06,-0.15
-0.04,9.04,2.79,-0.15,-0.03,-0.11
0.19,9.25,2.92,-0.24,0.11,-0.03
1.25,10.34,3.56,-0.25,0.02,0.06
0.33,8.97,3.83,-0.06,-0.15,0.1
0.74,9.25,3.13,0.15,0.02,0.08
-0.13,10.05,3.58,0.26,0.04,0.06
-0.12,10.16,3.5,0.3,-0.05,0.29
-0.87,10.74,3.23,0.51,0.35,0.54
0.31,9.31,2.58,0.77,0.63,0.63
0.85,9.59,2.39,0.86,0.74,0.48
1.59,9.59,1.36,0.68,0.66,0.61
1.77,9.62,0.61,0.46,0.7,0.66
2.06,9.56,0.88,0.58,0.65,0.83
1.99,8.97,0.36,0.15,0.82,0.99
3.41,9.96,-0.34,-0.0,0.71,1.33
4.58,8.14,-0.21,-0.39,0.78,1.6
3.69,8.25,-1.34,-0.3,0.47,1.32
