Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.74,0.3,4.61,-0.19,0.05,-0.03
9.86,0.18,4.76,-0.16,0.04,-0.01
9.87,0.27,4.67,-0.14,0.02,-0.0
9.83,0.13,4.64,-0.13,0.05,-0.0
9.78,0.03,4.59,-0.17,0.01,-0.02
9.88,0.08,4.77,-0.22,0.04,-0.03
9.82,0.29,4.65,-0.21,0.0,-0.04
9.76,0.35,4.71,-0.17,0.03,-0.04
9.74,0.34,4.58,-0.11,0.06,-0.03
9.85,0.26,4.69,-0.08,0.04,0.02
9.86,0.19,4.68,-0.03,0.02,0.01
9.85,-0.02,4.78,-0.07,0.0,0.0
9.74,0.2,4.64,-0.1,-0.02,0.0
9.83,0.19,4.71,-0.13,0.0,0.01
9.85,0.31,4.77,-0.13,0.0,0.01
9.88,0.3,4.79,-0.07,-0.03,0.01
9.93,0.4,4.63,-0.02,-0.0,-0.01
9.88,0.38,4.73,0.01,-0.03,-0.07
10.27,0.13,4.86,-0.1,0.02,-0.27
10.1,0.61,4.89,-0.13,-0.07,-0.5
9.94,1.19,4.46,-0.21,-0.08,-0.58
9.24,1.79,4.53,-0.14,-0.03,-0.52
9.24,1.83,4.44,-0.02,0.01,-0.3
9.02,1.49,4.23,-0.01,0.08,-0.05
9.73,1.4,4.34,-0.16,0.19,0.09
10.41,0.79,4.95,-0.31,0.1,-0.01
9.99,1.16,4.85,-0.41,-0.12,-0.19
9.33,1.94,4.02,-0.5,-0.09,-0.2
9.96,1.9,4.6,-0.51,-0.02,-0.19
9.77,1.74,4.7,-0.45,-0.18,-0.16
9.46,1.48,4.58,-0.41,-0.12,-0.07
9.75,1.15,4.88,-0.32,-0.13,-0.05
9.69,1.01,4.76,-0.3,-0.11,-0.03
9.67,0.79,4.91,-0.34,-0.05,-0.01
9.56,0.76,4.96,-0.33,-0.05,-0.03
9.64,1.11,4.75,-0.31,-0.04,-0.04
9.69,0.93,4.82,-0.32,0.01,-0.04
9.63,0.65,4.84,-0.32,0.01,-0.03
9.9,0.65,4.99,-0.28,0.06,-0.01
9.78,0.48,4.83,-0.28,0.0,0.04
9.55,0.02,4.66,-0.29,0.07,0.02
10.2,0.23,4.47,-0.21,0.07,0.02
10.16,0.33,4.17,-0.08,-0.03,0.05
9.99,-0.07,3.97,0.05,-0.04,0.06
9.65,-0.39,4.24,0.04,0.02,-0.03
9.7,1.53,4.16,0.16,0.15,-0.19
9.92,0.17,5.33,-0.03,0.24,-0.09
10.56,0.53,5.73,-0.24,0.11,-0.02
9.33,0.37,5.04,-0.37,-0.02,0.01
9.16,1.09,4.58,-0.28,0.08,-0.05
9.21,1.16,4.55,-0.1,0.1,-0.08
10.0,0.8,5.22,-0.14,0.18,-0.2
9.68,1.85,4.74,-0.18,-0.03,-0.13
8.5,2.6,3.18,0.0,0.05,0.08
9.22,3.29,3.41,0.23,0.32,0.37
9.35,3.24,3.98,0.44,0.14,0.44
8.52,2.66,3.17,0.99,0.19,0.48
8.72,2.72,3.19,1.54,0.48,0.37
8.75,3.43,3.69,2.28,0.31,0.59
7.32,0.15,3.95,2.58,0.57,0.85
6.6,4.88,2.32,3.28,0.75,0.66
7.67,4.45,4.54,4.09,1.07,1.29
7.45,0.85,8.57,4.0,1.15,1.43
8.26,-4.0,6.66,3.66,0.81,1.4
6.27,-2.15,7.16,3.53,1.63,1.36
3.95,1.31,6.42,3.77,2.12,1.68
0.58,-4.24,10.31,3.72,2.7,1.73
4.07,-5.17,12.3,2.36,3.16,0.39
15.76,13.64,15.08,1.82,1.39,-0.89
3.99,7.37,-2.03,4.09,-0.14,-0.57
14.31,5.23,2.58,4.37,-0.68,0.62
7.69,0.29,2.98,3.94,-0.01,-0.03
35.28,78.45,5.1,4.37,-2.37,-2.45
-1.31,-26.11,-7.98,3.99,-3.34,-0.89
-0.5,14.69,-5.89,2.46,-1.73,-1.03
7.52,6.34,-9.39,4.37,-2.8,-0.09
-0.72,-0.26,-9.41,3.88,-2.23,0.79
-1.8,1.9,-16.3,3.31,-2.12,1.4
2.77,-0.64,-4.28,0.65,1.03,2.59
3.79,-1.26,-5.84,3.32,0.17,1.52
1.08,-6.1,-13.58,0.58,1.57,1.29
5.93,-2.42,-6.24,0.56,-0.45,1.17
3.36,-4.16,-7.92,0.41,-0.59,0.89
2.32,-6.02,-7.8,0.19,0.42,0.09
5.1,-2.07,-7.59,-0.12,0.07,-0.02
3.85,-3.21,-8.23,-0.39,-0.0,-0.3
4.08,-1.51,-8.2,-0.4,0.02,-0.3
4.23,-2.4,-8.83,-0.22,-0.09,-0.28
4.18,-1.49,-8.87,0.08,0.23,-0.32
4.1,-2.62,-8.69,0.05,-0.04,-0.41
3.83,-2.23,-7.93,-0.32,-0.27,-0.58
4.13,-1.67,-8.35,-0.47,0.08,-0.41
4.19,-1.73,-8.09,-0.45,0.16,-0.28
4.0,-3.03,-8.08,-0.7,0.25,-0.33
4.58,-1.09,-8.22,-0.79,0.25,-0.28
4.99,-0.05,-8.54,-0.68,0.51,-0.11
6.01,0.55,-8.4,-0.75,0.03,-0.09
5.36,0.99,-7.86,-0.53,-0.29,-0.12
5.74,0.94,-8.25,-0.41,-0.37,-0.14
4.12,-0.63,-7.88,-0.49,-0.39,-0.03
4.05,-0.85,-8.87,-0.8,0.2,-0.28
4.83,-0.01,-8.3,-0.86,0.07,-0.24
