Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.6,0.68,3.45,0.52,-0.54,-0.28
10.3,1.35,3.19,0.96,-0.44,-0.37
11.12,1.93,3.23,1.11,-0.52,-0.13
11.59,3.45,2.4,0.8,-0.75,-0.01
10.09,2.73,0.64,0.54,-0.6,-0.42
12.3,5.13,-0.75,0.21,-0.34,-0.55
9.41,2.92,-0.08,-0.07,-0.49,-0.54
8.16,2.76,-0.88,-0.06,-0.31,-0.5
9.68,3.11,-1.38,-0.15,-0.3,-0.27
9.47,3.27,-0.72,-0.13,-0.39,-0.14
9.6,3.11,-0.69,-0.21,-0.16,0.0
10.14,3.12,-0.59,-0.25,-0.26,0.1
9.26,3.65,-0.83,-0.26,-0.3,0.16
9.04,4.24,-0.91,-0.17,-0.17,0.17
9.17,4.56,-0.46,0.11,-0.08,0.18
9.05,5.23,-0.04,0.37,0.24,0.07
10.14,3.42,0.69,0.52,0.38,0.01
9.96,3.26,0.6,0.59,0.31,-0.0
10.36,3.09,0.38,0.62,0.16,-0.09
10.87,3.49,-0.02,0.7,0.03,-0.36
8.67,3.41,-0.57,0.87,0.14,-0.37
9.74,3.76,-1.02,1.04,0.38,-0.46
9.48,2.84,-1.09,1.09,0.11,-0.33
9.36,2.66,-1.51,0.46,0.24,0.08
8.97,3.81,-1.7,0.27,0.2,0.17
8.69,3.81,-1.65,0.24,0.27,0.34
8.98,4.27,-1.37,0.32,0.38,0.32
10.75,4.24,-0.57,0.24,0.49,0.1
11.23,1.48,0.55,0.17,0.28,-0.12
8.89,1.06,0.71,-0.13,0.37,0.0
12.55,2.17,-1.22,0.34,0.79,0.15
12.7,1.03,0.15,0.77,0.08,0.34
7.56,0.07,-0.24,0.68,0.05,0.3
9.88,0.71,-0.85,0.74,0.29,-0.26
11.2,2.05,-0.85,0.92,-0.17,-0.38
8.38,1.61,-0.6,1.02,-0.34,-0.23
7.13,1.39,-0.24,1.29,-0.1,0.0
6.23,-0.19,-1.59,1.15,-0.1,0.08
9.69,-0.01,-1.77,0.43,-0.33,-0.14
9.96,0.27,-2.12,0.53,-0.76,0.16
6.84,0.15,-2.85,0.56,-0.6,0.01
8.1,0.54,-0.77,0.54,0.19,-0.24
9.35,0.96,-0.88,1.03,-0.1,-0.39
9.75,-0.16,-0.5,1.34,0.5,-0.77
7.43,0.02,3.7,0.26,0.8,-0.93
6.04,0.88,2.23,-0.65,1.22,-1.4
3.29,3.37,1.15,-0.52,2.03,-2.15
26.6,22.45,18.92,-3.92,4.37,-4.37
16.07,8.83,-2.57,-3.01,0.81,-2.36
4.4,8.04,1.91,-1.62,3.05,-3.78
11.94,7.29,-2.24,-0.63,3.4,-2.34
7.88,3.74,1.51,0.88,1.95,-3.33
2.18,0.33,3.89,-0.71,3.31,-2.65
-3.53,4.4,6.88,-1.43,2.06,-1.52
-3.29,7.24,10.52,0.66,1.31,-0.74
-2.51,8.19,10.24,-0.04,-1.18,2.52
-5.37,16.34,1.02,1.04,-0.52,1.47
-4.47,10.97,3.91,3.23,0.03,0.1
-1.67,9.64,6.37,2.52,0.61,-0.03
-7.64,24.7,15.86,1.26,1.78,-2.3
5.99,6.92,-2.72,0.51,0.01,0.93
-5.71,7.7,-0.49,-1.31,-1.5,0.27
-3.93,6.55,2.84,0.76,0.31,-0.09
0.06,8.2,3.2,-0.46,-0.24,0.03
-0.57,10.42,3.31,-1.26,-0.63,0.43
-0.9,12.19,2.62,0.38,0.12,-0.38
0.12,10.75,4.26,0.95,0.55,-0.21
1.14,7.47,2.87,0.35,0.13,0.11
-0.18,8.64,2.45,-0.1,-0.06,0.09
-0.23,9.47,2.47,-0.37,0.22,-0.2
-0.4,11.33,2.0,-0.09,0.17,-0.09
-0.07,9.73,2.24,0.23,0.24,-0.03
0.04,9.09,1.8,0.17,0.09,0.03
-0.37,8.36,2.21,0.1,0.05,-0.12
-0.38,9.78,2.26,-0.04,-0.02,-0.05
-0.85,9.99,2.16,0.02,0.1,-0.04
-0.06,9.33,1.95,0.08,0.01,0.02
-0.62,9.81,1.72,0.05,0.01,0.05
-0.25,9.38,1.58,0.13,0.05,0.01
-0.44,9.39,1.37,0.13,0.12,-0.01
-0.29,9.4,1.36,0.11,0.12,-0.04
-0.22,9.52,1.14,-0.03,0.07,-0.01
-0.27,9.33,1.08,-0.13,0.04,-0.01
-0.18,9.54,1.07,-0.16,0.01,-0.01
-0.29,9.61,1.3,-0.19,-0.05,-0.01
-0.4,9.59,1.49,-0.14,-0.05,-0.0
-0.15,9.65,1.86,-0.1,-0.01,-0.03
-0.69,9.7,1.55,-0.19,-0.02,-0.02
-0.29,9.76,1.22,-0.08,-0.08,-0.0
-0.6,9.45,1.28,-0.09,0.01,0.04
-0.7,9.76,1.1,-0.07,0.03,0.04
-0.58,9.39,1.47,-0.11,0.12,0.08
-0.55,9.51,1.43,-0.24,0.16,0.12
-0.88,9.79,1.21,-0.27,0.19,0.28
-1.16,10.21,1.54,-0.16,0.35,0.48
-0.43,10.4,1.54,-0.27,0.41,0.86
0.15,11.54,1.43,-0.57,0.25,1.32
-0.23,10.32,1.14,-0.42,0.49,1.68
1.55,10.35,1.58,-0.81,0.44,1.67
3.35,10.22,4.54,-0.72,0.05,0.96
3.46,10.29,4.21,-0.65,-0.15,-0.16
5.11,9.0,3.11,-1.94,-0.24,-0.84
2.76,11.06,3.56,-2.86,-0.26,-1.03
