Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.52,-0.65,0.38,-0.13,-0.0,-0.01
10.55,-0.67,0.42,-0.14,-0.0,-0.01
10.53,-0.62,0.4,-0.15,0.0,-0.01
10.53,-0.66,0.46,-0.16,0.01,-0.01
10.54,-0.65,0.48,-0.16,0.01,-0.01
10.57,-0.58,0.4,-0.14,0.0,-0.01
10.54,-0.63,0.46,-0.12,0.01,-0.02
10.57,-0.65,0.47,-0.12,-0.01,-0.02
10.53,-0.64,0.38,-0.13,-0.01,-0.01
10.57,-0.65,0.42,-0.12,-0.01,-0.02
10.53,-0.68,0.38,-0.13,-0.01,-0.01
10.5,-0.71,0.36,-0.14,-0.01,-0.01
10.56,-0.65,0.46,-0.15,-0.01,-0.0
10.51,-0.65,0.38,-0.15,-0.01,-0.0
10.57,-0.59,0.35,-0.14,-0.01,0.0
10.56,-0.62,0.32,-0.13,-0.03,-0.01
10.62,-0.59,0.4,-0.12,-0.07,-0.0
10.52,-0.65,0.43,-0.12,-0.08,-0.01
10.53,-0.62,0.36,-0.13,-0.06,0.0
10.5,-0.64,0.34,-0.13,-0.04,-0.01
10.54,-0.65,0.3,-0.14,-0.04,-0.01
10.51,-0.63,0.28,-0.14,-0.03,-0.01
10.42,-0.64,0.34,-0.12,-0.0,-0.01
10.4,-0.61,0.19,-0.1,0.08,-0.0
10.51,-0.54,0.14,-0.07,0.12,-0.01
10.66,-0.65,0.21,-0.08,0.09,-0.01
10.6,-0.62,0.2,-0.07,0.02,-0.02
10.5,-0.69,0.27,-0.09,-0.03,-0.03
10.54,-0.62,0.26,-0.1,-0.03,-0.02
10.47,-0.66,0.36,-0.1,-0.03,-0.03
10.51,-0.71,0.38,-0.11,0.01,-0.03
10.56,-0.69,0.09,-0.11,0.01,-0.04
10.47,-0.62,0.14,-0.14,0.03,-0.04
10.39,-1.0,-0.13,-0.23,0.04,-0.06
10.45,-0.36,0.14,-0.28,0.25,-0.11
10.34,-0.92,-0.59,-0.18,0.2,-0.13
10.14,-0.41,-0.01,-0.21,0.15,-0.11
10.18,-0.28,0.02,-0.18,0.27,-0.11
10.25,-0.39,-0.37,-0.07,0.17,-0.1
10.08,-0.02,-0.2,-0.01,0.13,-0.1
10.07,-0.01,-0.43,0.03,0.08,-0.09
9.17,0.21,0.26,0.05,0.01,-0.15
8.6,0.08,0.5,0.18,0.09,-0.2
8.15,0.8,-0.02,0.66,-0.05,-0.08
7.65,0.17,-0.02,0.79,0.11,-0.13
8.71,-0.73,-0.11,0.68,0.24,-0.25
10.17,0.68,0.66,0.77,0.49,-0.21
8.59,-1.09,-1.12,1.09,-0.3,-0.45
8.16,-0.71,1.38,1.56,-0.48,-0.25
