Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.2,-0.84,3.41,-0.14,0.0,-0.02
10.26,-0.82,3.34,-0.15,-0.0,-0.02
10.26,-0.77,3.37,-0.15,0.0,-0.02
10.26,-0.77,3.39,-0.14,-0.01,-0.01
10.21,-0.83,3.34,-0.14,-0.01,-0.01
10.22,-0.76,3.35,-0.14,-0.01,-0.02
10.27,-0.83,3.35,-0.14,-0.0,-0.02
10.22,-0.75,3.39,-0.14,0.0,-0.01
10.2,-0.74,3.39,-0.13,0.01,-0.01
10.23,-0.8,3.37,-0.12,0.01,-0.01
10.24,-0.77,3.39,-0.12,0.01,-0.01
10.22,-0.78,3.42,-0.12,0.0,-0.01
10.25,-0.77,3.37,-0.12,-0.01,-0.02
10.18,-0.79,3.41,-0.12,-0.01,-0.02
10.23,-0.79,3.36,-0.12,0.0,-0.02
10.18,-0.79,3.43,-0.11,-0.0,-0.02
10.22,-0.85,3.46,-0.12,0.01,-0.02
10.23,-0.78,3.48,-0.11,-0.0,-0.02
10.19,-0.82,3.45,-0.1,0.01,-0.02
10.24,-0.84,3.48,-0.11,0.01,-0.02
10.17,-0.84,3.45,-0.12,0.01,-0.01
10.2,-0.79,3.42,-0.11,0.01,-0.01
10.22,-0.8,3.38,-0.1,0.0,0.0
10.25,-0.84,3.47,-0.09,0.0,0.0
10.2,-0.83,3.45,-0.1,0.01,0.0
10.19,-0.83,3.45,-0.1,0.0,-0.0
10.29,-0.75,3.45,-0.11,0.01,-0.01
10.18,-0.77,3.43,-0.12,0.0,0.01
10.19,-0.76,3.53,-0.11,0.0,-0.01
10.2,-0.74,3.51,-0.1,0.0,-0.01
10.16,-0.78,3.52,-0.11,0.01,-0.01
10.21,-0.75,3.48,-0.12,0.01,-0.02
10.21,-0.76,3.51,-0.13,0.02,-0.02
10.18,-0.73,3.53,-0.12,0.01,-0.02
10.18,-0.8,3.5,-0.12,0.02,-0.02
10.24,-0.79,3.51,-0.13,0.01,-0.01
10.22,-0.86,3.32,-0.14,0.02,-0.03
10.39,-1.13,3.47,-0.14,0.05,-0.05
10.32,-0.84,2.95,-0.1,0.01,-0.02
10.24,-0.85,2.71,-0.04,-0.01,0.01
10.1,-0.91,2.89,0.03,-0.03,0.01
10.15,-0.72,2.9,0.15,0.06,0.01
10.21,-0.59,2.86,0.27,0.04,0.02
10.1,-0.53,2.78,0.36,0.04,0.02
10.29,-0.34,2.68,0.5,0.04,0.06
10.12,-0.34,2.63,0.63,-0.02,0.05
