Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.6,1.4,5.05,-0.07,0.01,0.03
9.6,1.44,4.86,-0.09,-0.04,0.02
9.56,1.48,4.94,-0.11,-0.03,0.01
9.57,1.45,4.88,-0.13,-0.03,0.01
9.66,1.41,4.91,-0.15,-0.04,-0.01
9.57,1.53,4.88,-0.15,-0.06,-0.01
9.59,1.49,4.82,-0.15,-0.04,-0.0
9.7,1.43,4.9,-0.16,-0.07,0.01
9.63,1.46,4.85,-0.17,-0.07,0.0
9.64,1.46,4.69,-0.17,-0.02,-0.01
9.66,1.38,4.72,-0.16,-0.01,-0.02
9.65,1.47,4.62,-0.15,-0.01,-0.03
9.64,1.47,4.67,-0.13,0.01,-0.02
9.71,1.47,4.65,-0.12,0.0,0.0
9.69,1.44,4.67,-0.1,-0.01,0.0
9.72,1.43,4.63,-0.12,-0.01,0.01
9.72,1.4,4.63,-0.13,-0.01,-0.0
9.68,1.43,4.67,-0.14,0.01,-0.01
9.64,1.48,4.62,-0.14,0.02,-0.02
9.73,1.47,4.81,-0.15,0.03,-0.03
9.69,1.47,4.87,-0.14,0.05,-0.05
9.51,1.46,4.8,-0.16,0.05,-0.06
9.59,1.51,5.0,-0.15,0.08,-0.05
9.55,1.44,4.94,-0.14,0.06,-0.06
9.54,1.51,5.09,-0.13,0.1,-0.05
9.51,1.49,5.01,-0.12,0.06,-0.03
9.45,1.48,4.98,-0.11,0.06,-0.01
9.58,1.42,5.09,-0.12,0.06,0.0
9.56,1.47,5.01,-0.12,0.04,0.01
9.56,1.4,5.03,-0.1,0.04,0.0
9.49,1.39,4.95,-0.11,0.02,-0.01
9.59,1.49,5.05,-0.1,0.03,-0.0
9.52,1.43,5.02,-0.09,0.01,0.01
9.58,1.39,5.16,-0.1,0.03,-0.01
9.45,1.45,5.08,-0.12,-0.0,-0.01
9.5,1.46,5.04,-0.14,0.01,-0.02
9.51,1.41,5.16,-0.16,-0.01,-0.02
9.51,1.47,5.14,-0.16,-0.02,-0.02
9.54,1.44,5.21,-0.16,-0.04,-0.03
9.48,1.47,5.04,-0.16,-0.04,-0.02
9.43,1.51,4.93,-0.16,-0.02,-0.02
9.69,1.39,4.76,-0.27,-0.03,-0.04
9.65,1.38,4.92,-0.47,-0.04,-0.07
9.64,1.83,4.89,-0.55,0.02,-0.11
9.63,1.98,4.44,-0.53,0.09,-0.11
9.83,1.4,4.1,-0.44,0.02,-0.24
9.29,0.78,5.05,-0.73,0.05,-0.45
9.0,1.18,5.2,-1.05,0.07,-0.69
7.79,2.17,4.68,-1.09,0.04,-0.95
7.82,2.55,4.32,-1.17,0.25,-0.96
7.62,2.87,4.11,-0.84,0.09,-0.75
7.3,2.94,4.29,-0.73,0.3,-0.4
6.95,3.73,3.62,-0.14,0.38,-0.16
6.36,3.57,4.14,0.18,0.39,0.26
