Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
6.52,2.75,3.15,-0.23,-0.27,-0.35
8.8,3.32,5.04,-0.2,0.23,0.08
10.19,2.01,6.85,-0.11,0.17,0.1
9.85,2.07,6.66,-0.06,-0.09,-0.03
8.67,2.23,4.57,-0.22,-0.29,-0.07
9.03,2.66,4.74,-0.28,-0.23,-0.06
9.29,2.59,5.16,-0.29,-0.16,-0.03
9.39,2.86,5.55,-0.3,-0.17,-0.03
8.99,2.33,5.41,-0.28,-0.15,0.07
9.12,1.81,5.36,-0.29,-0.21,0.06
9.14,1.47,5.38,-0.37,-0.07,-0.02
9.29,1.91,5.52,-0.37,-0.07,-0.05
9.24,1.67,5.46,-0.32,-0.04,-0.03
9.33,1.78,5.37,-0.17,-0.01,-0.06
9.33,1.54,5.4,-0.16,-0.02,-0.07
9.48,1.46,5.53,-0.24,0.01,-0.1
9.34,1.68,5.23,-0.24,-0.02,-0.1
9.45,1.91,5.2,-0.2,-0.03,-0.09
9.41,2.0,5.11,-0.15,-0.02,-0.06
9.4,1.94,4.95,-0.13,-0.03,-0.03
9.37,2.15,5.17,-0.1,0.03,-0.03
9.33,2.11,5.16,-0.07,0.02,-0.03
9.37,2.09,5.19,-0.06,0.03,-0.01
9.33,2.09,5.23,-0.06,0.0,-0.01
9.34,2.09,5.25,-0.08,-0.0,-0.01
9.2,2.09,5.07,-0.08,0.02,-0.01
9.28,2.03,5.29,-0.1,0.03,-0.0
9.32,2.09,5.34,-0.09,0.03,-0.03
9.22,2.1,5.31,-0.11,0.02,-0.02
9.25,2.04,5.28,-0.13,0.03,-0.03
9.27,2.03,5.3,-0.14,0.03,-0.03
9.22,2.25,5.36,-0.14,0.06,-0.02
9.24,2.16,5.45,-0.11,0.04,-0.02
9.23,2.22,5.38,-0.09,0.01,-0.01
8.98,2.22,5.32,-0.14,0.15,-0.03
9.16,2.6,5.33,-0.16,0.1,-0.13
9.19,2.99,5.48,-0.14,0.05,-0.16
8.68,3.28,5.25,-0.13,-0.13,-0.14
7.47,3.46,3.26,-0.13,-0.01,0.13
8.92,3.31,3.44,-0.79,0.23,0.18
8.79,1.56,5.76,-1.4,0.12,-0.18
4.75,1.23,3.31,-1.12,-0.14,-0.67
6.85,4.62,2.15,-0.92,0.39,-0.51
7.57,0.84,3.73,-0.99,-0.1,-0.41
6.41,3.84,3.08,-1.02,-0.33,-0.35
6.77,2.71,3.47,-1.09,0.15,-0.12
10.66,5.15,5.87,-0.92,0.05,0.27
12.95,3.47,5.15,-0.36,0.14,0.94
11.57,7.29,4.89,0.76,0.05,2.07
7.97,3.13,6.09,1.53,0.13,2.82
4.01,-1.07,4.64,1.35,0.37,2.9
-0.8,-9.76,27.85,0.82,3.63,3.86
21.73,-14.31,21.63,3.34,-0.99,3.13
-5.89,-1.07,-4.56,2.25,3.28,2.42
5.22,5.15,12.01,3.69,4.07,3.4
6.85,-4.33,10.88,4.37,1.84,2.66
-7.86,-3.38,19.15,3.43,3.37,-0.17
7.88,0.19,18.43,-2.83,3.7,-2.89
6.59,16.44,-0.31,1.37,3.27,-0.82
-4.63,2.12,-0.24,3.29,3.86,1.3
-15.18,12.99,7.66,4.37,2.53,4.37
-2.28,4.87,14.26,3.88,1.14,4.14
-6.99,8.66,-3.66,2.01,0.13,3.84
1.7,21.92,2.97,4.37,0.67,3.39
-5.47,38.09,-5.53,4.37,-0.2,0.34
2.5,-10.1,-3.36,-0.66,0.72,1.69
-6.48,12.68,-2.2,0.97,-0.44,0.39
-0.43,4.29,-4.69,2.28,-0.41,0.8
1.54,7.52,-7.71,1.32,0.2,0.56
3.42,4.19,-7.27,0.49,-0.31,1.09
3.12,4.82,-6.85,1.39,-0.66,1.23
5.01,5.13,-6.43,1.2,-0.31,1.15
1.94,7.42,-6.68,0.99,-0.45,0.87
4.1,5.4,-6.61,0.26,-0.78,0.82
3.35,5.92,-7.73,0.35,-0.67,0.74
2.54,3.71,-7.0,0.02,-0.37,0.61
3.04,4.62,-7.97,-0.01,-0.14,0.43
3.79,4.89,-7.04,-0.02,-0.11,0.4
3.37,4.31,-7.61,0.01,-0.16,0.34
3.95,4.52,-7.38,-0.14,-0.13,0.08
3.44,4.58,-8.02,-0.45,0.02,-0.08
3.28,4.83,-7.37,-0.54,0.03,-0.12
3.91,5.33,-6.84,-0.43,0.05,-0.16
3.1,5.49,-6.61,-0.48,0.07,-0.14
3.65,5.59,-6.56,-0.52,0.19,-0.18
3.54,6.03,-6.35,-0.46,0.02,-0.08
3.68,5.72,-6.64,-0.51,-0.07,-0.14
3.65,6.13,-6.17,-0.64,-0.08,-0.17
3.87,6.67,-5.88,-0.57,-0.37,-0.33
3.36,6.95,-4.91,-0.31,-0.39,-0.13
2.77,6.84,-5.51,-0.24,-0.45,-0.02
3.15,7.39,-4.78,-0.11,-0.49,0.0
2.63,6.31,-7.17,0.11,-0.56,0.06
2.34,6.46,-5.87,-0.16,-0.3,-0.15
2.15,6.19,-5.97,-0.24,-1.1,-0.48
1.3,6.79,-8.7,-0.02,-0.48,-0.38
0.06,6.19,-6.1,-0.05,-0.17,-0.46
-0.91,5.76,-6.0,0.17,0.68,-0.14
-0.51,7.73,-6.94,-0.08,0.97,-0.07
1.95,8.19,-6.44,0.58,1.23,-0.17
2.74,4.88,-7.17,0.39,0.78,-0.36
