Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.79,0.84,4.48,-0.23,0.02,-0.06
9.93,0.8,4.47,-0.24,-0.0,-0.05
9.9,0.75,4.57,-0.22,0.0,-0.03
9.89,0.81,4.58,-0.2,-0.04,-0.03
9.89,0.8,4.65,-0.19,-0.05,-0.02
9.88,0.81,4.45,-0.15,-0.08,-0.01
9.82,0.74,4.52,-0.15,-0.04,0.0
9.79,0.71,4.41,-0.15,-0.01,0.0
9.85,0.67,4.42,-0.15,0.02,-0.01
9.85,0.71,4.51,-0.15,0.02,-0.01
9.92,0.74,4.52,-0.16,-0.0,-0.02
9.82,0.77,4.42,-0.16,0.01,-0.02
9.9,0.79,4.55,-0.16,0.01,-0.02
9.85,0.78,4.56,-0.14,-0.01,-0.02
9.86,0.77,4.59,-0.13,-0.02,-0.01
9.84,0.72,4.55,-0.11,-0.05,-0.01
9.84,0.72,4.57,-0.12,-0.03,-0.01
9.85,0.74,4.53,-0.12,-0.04,-0.01
9.79,0.69,4.47,-0.11,-0.02,-0.01
9.87,0.71,4.55,-0.12,-0.03,-0.01
9.93,0.77,4.55,-0.11,-0.05,-0.0
9.9,0.62,4.51,-0.11,-0.08,0.01
9.85,0.71,4.41,-0.07,-0.07,0.0
9.93,0.65,4.34,-0.07,-0.07,0.01
9.91,0.61,4.35,-0.09,-0.06,-0.0
9.92,0.64,4.3,-0.12,-0.05,-0.01
9.91,0.65,4.28,-0.13,-0.04,-0.02
9.99,0.68,4.25,-0.13,-0.04,-0.02
9.99,0.73,4.23,-0.12,-0.05,-0.03
9.97,0.72,4.17,-0.12,-0.06,-0.01
10.0,0.71,4.08,-0.13,-0.05,-0.02
10.01,0.7,4.1,-0.13,-0.04,-0.01
10.01,0.69,4.07,-0.14,-0.04,-0.02
9.99,0.72,4.12,-0.14,-0.03,-0.02
9.98,0.7,4.13,-0.14,-0.02,-0.02
9.97,0.71,4.09,-0.13,-0.01,-0.02
10.03,0.73,4.11,-0.12,-0.02,-0.01
10.01,0.68,4.07,-0.11,-0.01,-0.01
9.96,0.66,4.07,-0.12,-0.02,-0.01
10.01,0.73,4.04,-0.12,-0.01,-0.01
10.09,0.79,4.1,-0.1,-0.0,-0.01
10.12,0.7,4.03,-0.11,-0.01,-0.01
10.08,0.69,3.82,-0.13,-0.01,0.02
9.88,0.66,3.68,-0.09,0.03,-0.0
10.11,0.61,3.57,-0.06,0.11,-0.01
10.25,1.14,3.23,0.05,0.18,-0.01
9.96,1.3,3.07,0.17,0.25,0.06
10.04,1.25,3.07,0.21,0.29,0.05
9.14,1.36,3.63,0.27,0.53,0.04
9.23,1.63,4.21,0.12,0.5,0.03
8.61,1.92,3.8,0.05,0.49,0.09
9.87,1.62,5.43,0.07,0.49,0.2
8.82,1.2,4.0,0.11,-0.05,0.25
8.48,2.49,3.19,0.29,0.18,0.58
8.48,3.99,2.24,1.31,0.34,0.74
8.57,3.4,3.38,2.98,0.5,0.94
5.8,3.65,5.22,4.37,1.01,1.39
6.38,2.73,6.05,4.37,1.42,1.74
6.85,-0.12,7.78,4.37,1.44,1.64
5.83,-0.2,10.84,4.37,1.35,2.12
4.53,-2.83,8.76,4.37,1.37,2.33
1.55,-3.02,8.32,3.74,2.22,1.53
8.53,-7.58,11.12,2.67,1.92,1.33
6.6,-7.12,22.63,0.32,3.19,-2.33
16.92,22.74,2.12,2.42,-1.54,-0.55
10.96,6.97,-2.53,4.34,1.1,-0.49
11.63,2.13,2.76,4.34,-1.6,-0.39
13.15,2.82,4.68,2.83,-0.04,0.33
17.98,28.81,21.26,0.71,-4.37,-0.69
-5.44,-14.57,-3.99,2.55,-1.84,-1.86
2.94,20.76,-3.72,2.67,-0.74,-0.68
4.2,3.43,-10.0,4.37,-2.67,-0.38
-1.94,2.72,-11.47,3.39,-2.2,-0.05
-1.41,5.92,-14.84,3.45,-1.42,1.18
2.73,-2.31,-3.95,0.62,0.53,2.19
3.55,0.21,-7.47,2.56,-0.37,1.28
0.21,-1.15,-10.46,0.96,0.68,1.25
4.79,-3.23,-9.19,1.55,0.19,1.34
4.77,-3.92,-8.77,0.15,-0.69,0.83
2.02,-1.94,-8.38,0.32,-0.38,0.37
3.0,-2.59,-7.73,0.75,-0.15,0.38
2.78,-1.85,-9.59,-0.13,-0.2,0.22
2.55,-2.15,-8.2,0.05,-0.03,0.19
1.7,-2.51,-8.69,-0.24,-0.28,-0.12
2.12,-1.84,-8.89,-0.26,-0.2,-0.18
2.38,-1.06,-8.89,0.14,-0.15,0.0
2.12,-1.6,-9.0,0.08,0.01,-0.05
2.2,-1.01,-9.08,0.1,0.11,-0.1
2.21,-2.06,-8.2,0.26,0.3,-0.23
3.02,-2.81,-9.27,0.09,0.41,-0.49
3.35,-3.51,-8.48,-0.37,0.27,-0.8
2.67,-2.38,-7.77,-0.44,0.7,-0.83
3.88,-2.17,-9.01,-0.44,0.44,-0.34
4.39,-3.07,-8.21,-0.67,0.61,-0.2
4.49,-2.31,-9.12,-1.11,0.6,-0.29
4.96,-0.8,-8.17,-1.09,0.62,-0.22
4.78,2.6,-8.9,-0.69,0.64,0.0
5.08,-0.05,-8.26,-0.55,0.84,-0.03
5.89,1.15,-7.69,-0.42,0.96,-0.18
6.79,0.96,-7.11,-0.28,0.75,-0.14
6.77,0.1,-7.07,-0.39,0.89,-0.07
6.9,0.49,-6.73,-0.43,0.88,0.01
7.45,0.43,-6.38,-0.42,0.82,-0.08
7.1,0.61,-6.83,-0.49,0.88,-0.04
7.69,1.41,-6.18,-0.25,0.99,-0.1
7.6,0.23,-6.37,-0.32,1.01,-0.09
7.83,1.09,-5.49,-0.27,1.12,-0.1
8.15,1.21,-5.78,-0.19,1.06,-0.13
8.47,1.15,-5.15,-0.27,1.3,-0.12
8.77,0.93,-4.32,-0.33,1.25,-0.15
9.11,2.48,-3.87,-0.19,1.36,-0.09
10.04,1.37,-0.56,-0.23,1.52,-0.11
11.2,1.26,-1.01,0.11,1.18,-0.27
9.45,1.66,-1.83,-0.34,0.94,-0.11
10.43,1.97,0.07,0.1,0.84,-0.09
