Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
11.71,1.13,2.74,0.48,-0.14,0.04
9.06,0.35,2.4,0.85,-0.13,0.29
11.17,-2.03,1.28,0.3,0.13,0.34
11.02,-2.1,1.08,-0.07,-0.18,0.14
10.43,-1.47,1.0,-0.35,-0.19,0.13
11.41,-0.32,1.59,-0.29,-0.22,-0.15
9.51,-0.53,0.95,-0.19,-0.22,-0.11
10.29,-0.45,1.19,-0.09,0.06,0.04
10.79,-1.11,1.3,-0.0,-0.04,-0.0
10.41,-0.64,1.34,-0.01,-0.09,0.04
10.53,-0.9,1.17,-0.03,-0.06,0.05
10.66,-1.29,1.11,-0.13,-0.05,0.04
10.47,-0.93,1.03,-0.21,-0.02,0.0
10.47,-0.56,1.06,-0.16,0.04,-0.01
10.64,-0.8,1.15,-0.11,0.03,-0.01
10.56,-1.08,0.97,-0.11,0.01,-0.03
10.56,-1.15,1.13,-0.19,0.01,-0.03
10.55,-0.99,1.19,-0.24,0.03,-0.06
10.52,-0.93,1.27,-0.29,0.04,-0.04
10.37,-0.74,1.32,-0.27,0.06,-0.04
10.43,-0.89,1.29,-0.23,0.09,-0.01
10.65,-1.06,1.33,-0.2,0.11,-0.03
10.53,-0.93,1.55,-0.23,0.06,-0.02
10.55,-1.02,1.44,-0.28,0.05,-0.0
10.65,-1.06,1.59,-0.32,0.05,-0.02
10.3,-0.68,1.64,-0.23,0.03,-0.03
10.13,-0.55,1.94,-0.12,0.09,0.1
10.89,-0.91,2.31,0.05,0.1,0.11
10.75,-1.16,1.76,0.1,-0.05,0.03
10.4,-1.04,1.33,-0.03,-0.09,-0.0
10.42,-0.95,1.28,-0.06,-0.05,-0.01
10.45,-0.56,1.37,0.06,-0.06,-0.0
11.04,-0.76,1.41,0.16,0.0,-0.08
10.56,-1.03,1.25,0.11,-0.0,-0.12
10.76,-1.23,1.36,-0.19,0.06,-0.06
10.57,-0.57,0.53,-0.38,-0.21,-0.17
9.78,-0.04,0.22,-0.4,-0.1,-0.19
10.47,-0.45,1.18,-0.68,0.13,-0.08
10.57,-0.12,1.16,-0.66,0.05,-0.22
10.55,0.27,0.96,-0.57,-0.02,-0.27
10.38,1.01,0.7,-0.52,-0.03,-0.36
10.2,0.07,0.52,-0.45,0.03,-0.32
10.64,0.36,0.82,-0.64,0.18,-0.33
10.22,0.43,1.34,-0.73,0.03,-0.27
8.83,1.26,1.03,-0.63,0.35,-0.02
10.21,1.97,1.5,-0.31,0.62,0.13
9.72,3.13,0.97,0.28,0.39,0.38
9.57,3.97,1.11,1.23,0.18,0.54
8.53,2.97,1.42,2.08,-0.12,0.63
8.52,3.34,1.89,2.68,-0.14,0.57
9.9,0.2,2.3,2.79,-0.32,0.23
9.26,-1.7,2.65,1.91,-0.36,0.29
8.14,-1.97,-0.03,1.59,-0.85,0.03
9.8,0.61,0.92,2.64,0.04,-0.06
10.79,-2.07,1.87,3.28,0.37,0.02
6.88,-1.02,-1.36,3.26,0.31,-0.08
6.97,4.67,4.62,3.54,1.04,-0.19
7.57,-1.94,5.18,3.53,1.17,-0.14
3.9,-5.38,4.21,2.25,2.1,-0.73
-0.82,-1.05,44.88,-1.63,4.37,-3.19
25.44,18.28,11.16,-1.94,3.99,-1.08
9.03,6.47,4.31,1.07,3.89,-1.86
7.73,0.98,5.72,1.66,3.55,-0.83
7.45,2.75,6.99,1.41,3.17,-1.94
2.65,4.32,4.12,0.54,2.77,-1.08
-2.31,5.1,7.0,0.29,2.79,-0.71
-7.09,3.52,12.68,1.91,0.19,-0.57
-0.43,6.15,11.5,1.12,-0.37,1.24
-5.96,9.5,3.7,1.75,-1.87,1.84
-2.33,8.18,4.39,2.88,0.27,2.24
0.61,5.45,6.58,2.57,-0.35,1.41
0.85,8.33,3.3,2.57,-0.25,0.6
-10.95,31.56,5.4,3.1,-0.7,-1.02
3.89,-0.0,-13.3,1.07,3.89,-2.26
-1.06,12.29,2.58,-1.04,-1.15,1.47
-1.84,3.81,1.23,2.25,1.06,0.18
-1.04,6.99,3.08,0.69,0.31,-0.26
3.27,15.32,-0.02,0.37,-0.25,0.03
0.33,5.98,0.18,0.3,0.23,0.34
1.03,7.98,-0.85,0.29,-0.12,0.07
1.2,10.81,0.27,0.41,0.11,0.12
2.22,9.77,0.53,0.14,0.06,0.13
1.24,8.92,-0.14,0.02,-0.13,0.11
0.9,9.64,0.39,0.26,0.29,0.08
2.18,8.89,-0.32,-0.03,-0.07,0.04
2.21,9.57,-0.49,-0.27,0.02,-0.14
1.86,8.98,-0.83,-0.31,-0.11,-0.11
1.88,8.79,-0.63,-0.42,-0.08,-0.16
0.92,9.59,-0.12,-0.44,-0.1,-0.17
0.74,9.78,0.4,-0.61,-0.03,-0.14
1.3,9.86,0.95,-0.58,-0.08,-0.12
0.83,9.76,1.15,-0.44,-0.14,-0.1
0.89,9.93,1.27,-0.22,0.02,-0.06
1.17,9.94,1.33,-0.16,-0.05,-0.05
1.13,9.7,0.73,-0.15,-0.08,-0.04
