Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.55,-0.94,1.56,-0.1,-0.01,-0.02
10.45,-1.02,1.42,-0.12,-0.01,-0.02
10.59,-0.92,1.42,-0.15,-0.01,-0.01
10.43,-0.76,1.24,-0.09,0.0,-0.03
10.57,-1.02,1.53,-0.1,0.01,-0.01
10.43,-0.96,1.44,-0.09,-0.05,-0.02
10.51,-1.13,1.51,-0.15,-0.03,-0.02
10.64,-0.9,1.52,-0.19,-0.05,0.0
10.36,-0.75,1.38,-0.17,-0.04,0.0
10.61,-0.79,1.38,-0.15,-0.03,-0.0
10.51,-0.77,1.39,-0.1,-0.03,-0.0
10.52,-0.87,1.4,-0.1,-0.03,-0.0
10.52,-0.97,1.4,-0.1,-0.03,-0.0
10.52,-0.95,1.41,-0.1,-0.04,-0.0
10.49,-1.0,1.37,-0.12,-0.01,0.01
10.53,-0.93,1.39,-0.12,-0.0,0.01
10.43,-0.95,1.34,-0.11,-0.01,0.01
10.55,-0.99,1.36,-0.11,0.0,-0.0
10.43,-1.01,1.35,-0.11,0.02,-0.0
10.55,-1.02,1.34,-0.1,0.04,-0.01
10.48,-1.03,1.4,-0.13,0.04,-0.0
10.58,-1.05,1.46,-0.13,0.03,-0.01
10.51,-1.03,1.4,-0.14,0.02,-0.01
10.5,-0.98,1.43,-0.14,0.03,-0.01
10.49,-0.95,1.42,-0.12,0.02,-0.01
10.58,-0.93,1.53,-0.11,0.03,-0.01
10.53,-0.9,1.44,-0.09,-0.0,-0.01
10.52,-0.99,1.48,-0.09,0.01,-0.01
10.55,-0.94,1.47,-0.08,0.0,-0.0
10.53,-0.99,1.47,-0.07,-0.0,-0.0
10.47,-0.89,1.47,-0.06,-0.01,-0.01
10.56,-1.0,1.53,-0.05,-0.0,-0.0
10.5,-1.04,1.53,-0.05,-0.02,-0.0
10.49,-1.07,1.49,-0.07,-0.02,-0.01
10.51,-1.08,1.51,-0.09,-0.02,-0.0
10.56,-1.02,1.47,-0.1,-0.01,-0.01
10.36,-1.15,1.55,-0.12,-0.03,-0.0
10.57,-1.08,1.43,-0.14,-0.03,-0.01
10.33,-0.99,1.32,-0.11,-0.02,-0.03
10.73,-0.73,1.26,-0.04,0.0,-0.02
10.26,-1.02,1.45,-0.02,-0.05,-0.0
11.1,-1.04,1.37,-0.03,0.02,-0.03
10.29,-0.1,0.75,0.09,-0.3,-0.08
9.48,-0.55,1.0,0.18,0.03,0.01
10.63,-0.7,1.46,0.24,0.26,0.12
10.94,-1.37,1.45,0.09,0.02,0.06
10.03,-0.74,1.2,0.11,0.25,0.03
10.13,-0.38,1.42,0.32,0.45,0.06
9.84,-0.5,1.47,0.55,0.58,0.14
9.96,-0.98,1.87,0.57,0.79,0.25
9.63,-0.59,1.25,0.52,0.44,0.27
8.61,-0.22,-0.16,0.56,-0.06,0.18
8.17,1.19,-0.11,1.05,-0.22,-0.06
9.0,-0.11,0.43,1.12,-0.22,-0.03
8.71,-0.92,0.48,0.93,-0.41,-0.08
9.76,0.76,0.03,0.97,-0.31,0.23
10.03,-2.11,2.94,0.86,-0.16,0.18
9.44,-1.54,0.74,0.79,-0.52,-0.04
6.81,-0.78,-2.11,1.07,0.05,-0.19
9.14,1.39,4.27,1.9,0.86,-0.01
8.15,-2.86,5.41,2.84,0.61,-0.06
6.57,-2.25,5.81,2.44,2.08,-0.32
4.49,-0.05,15.63,1.76,2.77,-0.56
23.5,2.27,20.74,0.58,4.37,0.83
12.86,1.04,5.09,1.33,0.31,-2.94
5.88,-3.21,6.1,-0.29,4.16,-1.45
8.47,5.37,5.38,0.78,2.79,-1.57
7.48,-0.13,8.2,1.41,3.15,-1.43
3.17,3.94,4.08,1.48,1.79,-1.13
-3.21,3.83,6.42,0.94,2.42,-0.51
-0.89,0.08,9.62,1.85,0.37,-0.35
-0.77,13.55,8.52,1.17,-2.56,1.46
-0.36,8.7,8.08,3.6,0.39,1.61
-4.21,7.91,5.68,3.59,-0.95,0.79
-13.69,30.48,17.65,0.79,-2.23,-2.82
4.28,3.36,-8.37,-0.68,2.17,0.86
-1.0,13.83,3.04,0.51,-0.65,0.65
-5.07,7.79,6.5,1.61,0.74,0.39
3.18,6.12,4.39,0.09,0.68,0.18
-2.94,8.52,1.85,-0.32,-0.77,-0.14
-1.02,9.68,2.64,-0.18,-0.2,-0.25
0.72,8.42,4.21,-0.45,-0.43,0.02
-1.16,9.32,3.39,-0.68,-0.56,0.16
0.66,9.01,5.29,-0.45,0.08,0.19
1.02,9.23,5.95,-0.3,-0.13,0.16
0.91,9.28,5.72,-0.1,-0.11,0.11
1.17,8.57,5.29,0.09,0.13,-0.0
1.47,8.39,4.59,0.0,-0.16,-0.08
0.65,8.47,4.64,-0.23,-0.14,-0.14
0.78,8.66,4.79,-0.47,-0.08,-0.12
1.07,10.03,5.48,-0.24,-0.34,-0.14
0.78,8.79,5.05,-0.08,-0.39,-0.02
0.74,8.25,4.51,-0.23,-0.22,-0.05
0.01,9.05,4.83,-0.37,-0.05,-0.14
0.85,8.82,5.78,0.02,0.19,-0.1
0.93,8.32,5.13,-0.03,0.01,-0.08
0.18,9.23,4.81,-0.12,0.01,-0.02
1.01,8.46,4.79,-0.15,-0.04,-0.01
0.25,8.85,5.01,-0.31,-0.02,0.02
0.76,8.83,5.47,-0.27,0.02,0.08
0.78,8.81,5.59,-0.08,0.08,0.01
0.59,8.65,5.33,-0.09,0.09,0.04
0.77,8.66,5.16,0.07,0.14,0.03
0.89,8.78,4.93,0.01,0.07,0.04
0.58,8.93,4.89,-0.01,0.08,-0.02
0.71,8.83,5.3,0.03,0.14,0.01
0.63,8.84,4.93,0.15,0.16,0.02
0.78,8.95,4.75,0.23,0.13,0.02
0.71,8.84,4.53,0.08,0.04,0.01
