Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.56,2.15,4.71,-0.24,-0.09,0.04
9.08,2.31,4.51,-0.04,-0.03,-0.05
9.44,2.27,4.72,0.01,0.01,-0.06
9.89,2.14,4.45,0.01,0.01,-0.03
9.76,2.05,4.31,-0.02,-0.01,-0.02
9.83,1.92,4.4,-0.08,-0.0,-0.02
9.71,1.89,4.27,-0.11,-0.02,-0.05
9.64,2.0,4.14,-0.12,-0.03,-0.08
9.86,2.31,4.13,-0.11,-0.05,-0.07
9.82,2.34,4.15,-0.07,-0.05,-0.01
9.76,2.16,4.25,-0.08,-0.02,0.04
9.47,1.97,4.36,-0.11,0.0,0.03
9.55,2.05,4.4,-0.13,0.05,-0.02
9.66,2.14,4.53,-0.16,0.04,-0.04
9.69,2.18,4.52,-0.17,0.01,-0.03
9.67,2.17,4.35,-0.17,-0.01,-0.03
9.58,2.17,4.22,-0.16,0.0,-0.02
9.68,2.2,4.15,-0.13,0.02,-0.04
9.83,2.33,4.27,-0.15,0.01,-0.0
9.68,2.14,4.27,-0.14,0.0,0.01
9.71,2.12,4.3,-0.12,0.01,0.02
9.67,1.99,4.31,-0.13,-0.0,0.01
9.67,2.06,4.29,-0.15,-0.0,-0.01
9.66,2.16,4.3,-0.14,-0.0,-0.01
9.66,2.14,4.33,-0.13,0.02,-0.0
9.67,2.09,4.38,-0.12,0.03,0.0
9.62,2.06,4.46,-0.13,0.03,0.01
9.63,2.02,4.48,-0.14,0.03,-0.01
9.69,2.05,4.48,-0.15,0.03,-0.01
9.65,1.99,4.56,-0.17,0.02,0.0
9.64,1.98,4.64,-0.16,0.03,-0.0
9.67,2.02,4.54,-0.16,0.02,0.01
9.56,1.87,4.53,-0.19,0.01,-0.0
9.46,1.87,4.7,-0.21,0.05,-0.03
9.69,1.85,4.53,-0.2,0.11,-0.04
9.75,2.02,4.8,-0.24,0.08,-0.01
9.51,1.94,4.79,-0.19,0.02,0.01
9.59,2.03,4.92,-0.14,0.0,-0.0
9.51,1.73,4.91,-0.14,-0.06,-0.03
9.39,1.92,4.71,-0.16,-0.04,-0.06
9.61,2.06,4.85,-0.14,0.0,-0.06
9.63,2.04,4.76,-0.12,-0.02,-0.03
9.48,1.92,4.68,-0.09,-0.01,-0.01
9.54,1.96,4.67,-0.09,0.01,-0.02
9.52,2.05,4.68,-0.09,0.0,-0.03
9.69,1.92,4.57,-0.09,0.05,-0.03
9.8,1.87,4.25,-0.05,0.01,-0.03
10.56,1.85,4.19,-0.02,0.0,0.0
9.85,1.8,3.44,-0.02,-0.26,0.12
9.53,2.08,2.5,-0.02,-0.04,0.08
9.16,3.59,3.23,0.06,0.19,0.0
9.44,2.29,2.85,0.08,0.22,0.07
9.55,1.66,2.34,-0.23,-0.08,-0.05
10.1,0.37,3.24,-0.71,-0.19,-0.12
7.87,1.25,3.74,-1.01,-0.45,-0.31
5.31,0.93,2.04,-1.37,0.02,0.08
5.9,0.6,3.11,-1.35,0.62,0.02
9.42,2.31,4.52,-1.65,0.67,-0.32
9.43,0.93,5.77,-1.56,0.42,-0.49
7.24,-0.02,6.29,-2.41,0.55,-1.15
7.37,4.08,6.62,-2.29,0.92,-1.39
8.15,6.59,6.0,-1.54,0.23,-0.65
6.42,0.54,6.35,-1.83,0.57,-0.17
6.72,0.56,6.32,-2.18,0.35,0.7
0.26,0.98,9.67,-1.62,1.86,1.27
13.19,1.81,15.73,2.33,4.37,4.37
9.11,-7.48,11.47,-0.5,2.25,1.89
4.8,-1.8,7.13,-1.17,2.54,1.65
8.48,2.49,5.45,0.07,1.72,2.14
3.26,-2.48,6.32,-2.16,3.07,2.05
0.38,-0.45,9.82,-0.72,2.21,1.26
-7.86,-7.98,10.07,-1.28,0.77,0.22
-4.58,-8.49,8.1,-1.85,-0.19,-0.6
-0.16,-3.63,7.43,-3.51,-0.34,-0.99
2.33,-8.41,10.54,-2.26,-0.98,-0.85
3.12,-16.29,8.13,-3.09,-2.82,-2.26
-6.16,-32.24,7.81,-4.37,-1.3,1.28
14.88,9.59,3.22,3.0,0.09,-1.06
-3.27,-10.68,0.38,-2.45,-1.38,0.41
-2.2,-11.23,1.2,-1.12,-0.15,0.44
1.16,-13.33,-0.07,-0.21,-0.13,-0.65
2.47,-8.51,-1.25,0.19,-0.13,-0.34
1.32,-7.07,-0.38,-1.42,-0.16,-0.06
2.52,-10.98,-0.22,-0.91,-0.35,-0.3
1.46,-11.16,1.41,0.11,-0.12,-0.19
2.68,-9.28,2.1,-0.07,-0.02,-0.12
3.32,-8.99,1.77,-0.12,-0.18,-0.1
2.96,-9.7,1.27,0.07,-0.25,0.08
2.82,-10.36,2.36,0.21,-0.13,0.09
2.9,-8.96,2.08,0.2,-0.16,0.14
2.48,-9.55,2.11,0.09,-0.11,0.22
2.12,-10.08,1.66,0.22,-0.15,0.17
1.8,-10.1,2.18,0.21,0.07,0.15
2.14,-9.96,2.96,0.24,0.07,0.04
2.14,-9.53,3.31,0.25,-0.14,0.09
1.87,-9.77,3.08,-0.02,0.04,-0.01
1.98,-9.4,3.52,-0.03,0.06,0.03
1.96,-9.89,3.5,-0.17,-0.05,0.02
1.84,-9.79,3.04,-0.23,-0.09,-0.05
2.2,-9.92,3.03,-0.24,-0.14,-0.02
1.89,-9.83,2.34,-0.27,-0.04,-0.09
2.33,-9.45,2.53,-0.2,0.1,-0.06
2.36,-9.89,2.95,-0.19,-0.07,-0.08
2.08,-9.62,2.77,-0.24,-0.09,-0.11
2.36,-9.77,2.58,-0.32,-0.08,-0.14
2.23,-9.87,2.55,-0.38,0.0,-0.14
2.51,-9.69,2.38,-0.37,-0.03,-0.06
2.36,-9.74,2.0,-0.37,-0.01,-0.03
2.42,-9.81,2.18,-0.37,0.08,-0.02
2.46,-9.64,2.06,-0.34,-0.01,0.02
2.46,-10.07,1.7,-0.33,-0.0,-0.05
2.54,-9.77,1.38,-0.21,-0.05,0.02
2.0,-9.56,1.16,-0.15,0.03,-0.0
2.26,-9.89,1.5,-0.13,0.14,-0.06
2.22,-9.73,1.75,-0.18,0.15,-0.04
2.48,-9.96,2.02,-0.23,0.23,-0.06
2.21,-9.89,1.63,-0.18,0.2,-0.11
2.19,-10.01,1.72,-0.27,0.29,-0.22
