Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.58,-0.52,1.26,-0.07,-0.08,-0.02
10.55,-0.58,1.16,-0.05,-0.08,-0.02
10.52,-0.78,1.07,-0.07,-0.08,0.01
10.55,-0.78,1.13,-0.06,-0.06,0.01
10.58,-0.67,1.13,-0.05,-0.07,-0.01
10.57,-0.74,1.15,-0.06,-0.1,0.01
10.49,-0.62,1.0,-0.05,-0.1,0.0
10.51,-0.8,1.1,-0.06,-0.09,-0.0
10.47,-0.75,1.03,-0.07,-0.06,-0.03
10.64,-0.78,1.06,-0.09,-0.06,-0.02
10.41,-0.73,1.01,-0.11,-0.06,-0.02
10.56,-0.76,0.95,-0.13,-0.03,-0.02
10.51,-0.79,0.92,-0.16,-0.01,-0.02
10.59,-0.66,0.92,-0.17,-0.0,-0.01
10.46,-0.71,0.83,-0.18,0.02,-0.01
10.54,-0.7,0.91,-0.18,0.02,-0.01
10.52,-0.64,0.8,-0.17,0.03,0.0
10.52,-0.69,0.83,-0.16,0.02,-0.01
10.61,-0.61,0.81,-0.15,0.03,-0.01
10.56,-0.69,0.82,-0.12,0.01,-0.01
10.53,-0.66,0.73,-0.1,0.01,-0.01
10.55,-0.75,0.86,-0.1,0.03,0.0
10.54,-0.79,0.88,-0.12,0.01,0.0
10.54,-0.79,0.93,-0.13,0.01,-0.0
10.54,-0.83,0.93,-0.13,0.02,-0.01
10.64,-0.7,1.03,-0.14,0.01,-0.0
10.42,-0.88,1.03,-0.13,-0.02,0.0
10.56,-0.77,0.93,-0.13,0.0,-0.02
10.54,-0.76,1.08,-0.13,-0.01,-0.0
10.57,-0.82,1.05,-0.12,0.01,-0.0
10.49,-0.79,1.07,-0.13,-0.01,-0.01
10.53,-0.82,1.01,-0.13,0.0,-0.01
10.57,-0.72,1.03,-0.14,-0.0,-0.0
10.45,-0.85,0.99,-0.13,-0.02,-0.01
10.65,-0.85,1.07,-0.13,-0.02,-0.01
10.53,-0.76,0.96,-0.14,-0.03,-0.01
10.5,-0.83,0.93,-0.13,-0.04,-0.02
10.55,-0.71,0.88,-0.11,-0.01,-0.02
10.57,-0.79,0.92,-0.11,-0.02,-0.0
10.55,-0.77,0.94,-0.1,-0.0,-0.0
10.51,-0.8,0.91,-0.11,-0.0,-0.01
10.56,-0.78,0.8,-0.11,0.0,-0.02
10.59,-0.73,0.91,-0.13,0.0,-0.01
10.52,-0.78,0.85,-0.12,0.01,-0.02
10.56,-0.75,0.86,-0.11,0.01,-0.01
10.49,-0.76,0.83,-0.1,-0.01,-0.01
10.5,-0.79,0.92,-0.1,-0.01,-0.03
10.67,-0.84,0.89,-0.13,-0.03,-0.03
9.45,-0.31,-0.11,-0.0,-0.13,-0.21
12.09,0.92,0.84,0.09,0.14,-0.12
9.21,0.4,-0.63,-0.12,-0.39,0.16
10.23,1.04,-0.03,0.03,0.3,0.06
10.45,1.37,0.26,0.44,0.05,-0.0
9.39,0.45,0.77,0.55,-0.04,-0.16
11.37,-0.18,0.02,0.82,0.27,-0.17
10.72,-0.57,-0.62,0.95,-0.12,0.11
10.26,0.17,-1.36,0.92,-0.03,0.24
9.06,1.05,-1.62,1.17,-0.21,0.17
9.71,1.56,-1.66,1.47,-0.11,0.07
8.42,0.89,-1.35,1.73,-0.06,-0.23
7.9,-0.17,-0.58,1.72,-0.04,-0.12
5.84,-0.02,0.61,2.22,-0.12,-0.27
6.71,2.65,-2.83,3.65,-0.42,-0.69
11.95,1.02,4.22,3.93,-0.27,-0.46
5.91,-1.51,0.58,3.73,-0.32,-0.4
6.01,-4.58,5.05,1.92,1.21,-0.84
3.44,-3.18,3.35,0.56,1.75,-1.33
1.9,8.83,15.44,-0.02,3.54,-1.95
31.54,7.22,18.18,-1.82,4.37,1.06
9.93,1.42,3.11,1.82,0.05,-2.44
9.4,5.22,2.79,0.53,3.99,-2.07
7.63,3.28,9.32,1.09,3.86,-1.28
6.96,-2.0,9.05,1.68,3.19,-1.33
3.78,2.29,4.32,0.28,2.97,-1.3
-3.67,4.47,5.87,0.81,1.42,-0.16
-0.78,9.73,4.37,3.78,0.17,0.42
4.5,6.91,9.42,2.85,0.47,1.88
-3.4,10.74,-1.2,3.1,0.06,2.06
-2.13,58.11,27.94,4.37,-3.96,-0.87
9.76,-15.78,-13.89,-0.58,2.57,-0.78
0.36,10.78,5.02,-1.37,-2.72,-0.34
-10.98,15.82,5.04,1.73,0.37,-0.41
3.99,6.09,2.47,-0.01,1.61,-0.3
0.67,8.34,0.51,-0.98,-1.52,0.56
-3.15,9.38,2.22,0.0,0.16,-0.26
1.8,9.13,4.33,-0.34,0.1,0.03
0.46,10.18,4.35,-0.75,-0.19,-0.18
0.31,8.06,3.59,-0.56,-0.14,-0.15
-0.04,8.5,3.86,-0.66,-0.34,-0.12
-0.53,10.18,5.15,-0.62,-0.16,0.18
-0.08,9.87,4.64,-0.24,0.01,0.26
0.69,8.29,4.5,-0.14,0.05,0.24
1.13,8.75,4.58,-0.18,-0.02,0.21
1.04,9.12,5.0,-0.22,-0.0,0.03
1.3,8.77,4.87,-0.23,-0.27,-0.04
0.43,9.57,4.58,-0.06,-0.02,-0.03
0.69,8.9,4.49,-0.05,-0.04,0.03
0.82,9.12,4.91,0.02,0.01,0.04
0.68,8.81,4.61,0.15,-0.03,0.06
0.88,9.67,4.7,0.28,0.15,0.0
1.37,8.37,4.72,0.29,0.11,-0.03
0.88,8.3,2.96,-0.2,-0.31,-0.03
0.19,9.97,2.93,-0.3,0.0,0.02
0.55,9.31,4.27,-0.44,0.27,0.09
1.03,9.07,4.68,-0.29,0.3,0.0
1.43,8.75,4.17,-0.31,0.06,-0.02
0.96,9.0,4.55,-0.29,-0.07,-0.17
0.63,9.53,4.89,-0.21,-0.09,-0.11
0.4,9.0,4.8,-0.16,-0.09,-0.06
0.57,8.96,4.67,0.01,0.07,-0.0
1.15,9.11,4.9,0.15,-0.08,0.05
0.99,9.29,4.54,0.22,-0.24,0.05
1.14,8.48,4.35,0.14,-0.2,0.01
0.53,9.91,3.85,0.14,-0.18,-0.04
0.8,9.49,3.38,0.19,-0.01,-0.02
0.97,10.49,3.56,0.47,-0.04,-0.04
0.24,8.65,3.38,0.46,0.2,0.02
0.61,9.72,4.07,0.67,0.1,0.07
-0.03,9.42,3.57,0.66,0.23,0.12
0.93,10.92,2.93,0.98,0.19,0.32
0.53,9.66,2.8,1.3,0.03,0.59
0.6,10.54,2.15,1.44,0.17,0.96
0.84,9.99,0.64,1.68,0.16,1.19
