Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.35,0.43,2.89,-0.14,0.03,-0.01
10.37,0.42,2.86,-0.15,0.02,-0.01
10.33,0.44,2.87,-0.14,0.02,-0.02
10.38,0.41,2.85,-0.14,0.03,-0.01
10.35,0.41,2.88,-0.13,0.02,-0.01
10.36,0.4,2.91,-0.13,0.01,-0.01
10.38,0.41,2.93,-0.14,0.02,-0.01
10.37,0.41,2.86,-0.13,0.0,-0.01
10.31,0.4,2.92,-0.12,0.0,-0.01
10.37,0.39,2.87,-0.12,-0.01,-0.01
10.35,0.4,2.9,-0.12,-0.0,-0.02
10.35,0.4,2.88,-0.11,-0.0,-0.01
10.33,0.42,2.84,-0.11,-0.01,-0.01
10.35,0.4,2.88,-0.11,-0.01,-0.01
10.35,0.41,2.88,-0.11,-0.0,-0.02
10.36,0.42,2.86,-0.12,-0.0,-0.02
10.35,0.4,2.87,-0.12,-0.0,-0.01
10.32,0.44,2.82,-0.12,0.0,-0.02
10.38,0.4,2.86,-0.13,-0.0,-0.01
10.36,0.45,2.81,-0.13,0.0,-0.02
10.31,0.38,2.86,-0.13,0.0,-0.01
10.34,0.42,2.85,-0.14,-0.01,-0.01
10.38,0.43,2.89,-0.14,0.01,-0.02
10.31,0.42,2.87,-0.14,-0.01,-0.01
10.35,0.45,2.83,-0.14,-0.0,-0.02
10.32,0.42,2.88,-0.14,0.0,-0.01
10.35,0.42,2.88,-0.13,-0.0,-0.02
10.32,0.41,2.87,-0.13,0.0,-0.01
10.36,0.4,2.88,-0.13,0.0,-0.01
10.35,0.45,2.9,-0.13,0.01,-0.02
10.35,0.41,2.88,-0.13,0.01,-0.01
10.35,0.45,2.86,-0.12,0.0,-0.02
10.32,0.43,2.89,-0.12,0.01,-0.01
10.34,0.4,2.93,-0.12,-0.01,-0.02
10.34,0.42,2.94,-0.11,0.01,-0.02
10.35,0.43,2.96,-0.11,0.01,-0.02
10.31,0.44,2.94,-0.11,0.01,-0.02
10.33,0.4,2.97,-0.11,0.01,-0.02
10.41,0.44,2.89,-0.11,-0.02,-0.01
10.27,0.28,2.82,-0.14,0.03,-0.06
10.41,0.6,2.65,-0.11,0.04,-0.07
10.48,0.42,2.42,-0.14,0.09,-0.01
10.46,0.09,2.14,-0.22,-0.07,-0.03
10.14,0.25,2.32,-0.3,-0.03,-0.05
10.29,0.22,2.32,-0.39,0.05,-0.08
10.11,0.32,2.36,-0.48,0.03,-0.08
9.81,-0.05,2.28,-0.61,0.1,-0.13
10.18,-0.17,2.04,-0.77,0.0,-0.16
9.9,-0.4,2.0,-0.91,-0.01,-0.13
9.62,0.17,2.01,-0.97,0.14,0.04
8.3,-0.48,2.02,-1.14,0.06,0.13
7.13,-0.09,2.77,-1.16,0.32,0.13
6.44,-0.15,2.48,-1.21,0.78,0.01
7.78,-0.23,3.57,-1.4,1.04,0.02
