Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.46,0.17,-0.13,-0.19,0.06,0.0
10.48,0.14,-0.22,-0.18,0.08,-0.0
10.65,0.14,0.14,-0.17,0.02,0.01
10.48,0.07,-0.02,-0.14,0.03,-0.01
10.52,0.05,-0.01,-0.14,0.02,-0.02
10.48,0.18,0.08,-0.12,0.05,-0.01
10.55,0.14,0.07,-0.1,0.02,-0.02
10.46,0.18,0.03,-0.09,0.04,-0.01
10.59,0.13,0.16,-0.07,0.04,-0.01
10.49,0.08,0.22,-0.09,0.04,-0.01
10.55,0.19,0.17,-0.1,0.04,-0.01
10.54,0.18,0.24,-0.12,0.04,-0.0
10.51,0.19,0.18,-0.09,0.04,-0.02
10.55,0.12,0.43,-0.1,0.02,-0.01
10.55,0.13,0.24,-0.1,0.04,-0.02
10.53,0.15,0.34,-0.09,0.04,-0.03
10.53,0.17,0.29,-0.1,0.04,-0.02
10.55,0.15,0.35,-0.08,0.03,-0.01
10.52,0.13,0.42,-0.07,0.03,-0.02
10.56,0.16,0.44,-0.05,0.02,-0.02
10.51,0.09,0.43,-0.07,0.02,-0.01
10.56,0.14,0.43,-0.08,0.01,-0.02
10.54,0.13,0.36,-0.09,0.01,-0.02
10.52,0.09,0.36,-0.1,-0.01,-0.01
10.58,0.08,0.48,-0.11,-0.02,-0.01
10.55,0.13,0.29,-0.13,-0.01,-0.0
10.54,0.12,0.29,-0.12,-0.01,-0.02
10.55,0.13,0.3,-0.13,-0.01,-0.02
10.53,0.1,0.31,-0.14,-0.03,-0.01
10.55,0.14,0.36,-0.15,-0.03,-0.01
10.58,0.12,0.35,-0.14,-0.03,-0.0
10.89,0.15,0.05,-0.12,-0.06,-0.01
10.68,0.06,-0.44,-0.13,-0.09,-0.05
9.97,0.02,0.58,-0.35,0.38,0.04
10.48,0.04,-0.68,-0.15,0.3,0.0
9.98,0.06,-0.1,0.0,0.15,-0.09
10.78,0.27,0.1,0.03,0.23,-0.09
10.21,0.31,-0.02,0.06,0.09,-0.13
10.43,0.5,-0.4,0.16,0.16,-0.14
9.89,0.33,-0.15,0.21,0.24,-0.21
10.43,0.62,-0.29,0.28,0.31,-0.21
10.07,0.61,0.28,0.34,0.3,-0.25
10.25,0.82,0.46,0.36,0.45,-0.26
9.63,1.3,1.09,0.4,0.45,-0.27
9.7,1.02,1.54,0.27,0.48,-0.34
8.69,1.13,3.01,0.33,0.74,-0.49
7.33,1.21,5.19,0.39,1.18,-0.52
5.7,1.78,7.1,0.18,2.19,-0.85
7.23,1.65,8.9,-0.42,3.04,-1.2
9.55,2.33,5.46,-1.15,3.3,-1.04
13.38,5.38,3.54,-0.84,2.06,-0.18
10.11,3.01,1.76,0.57,3.91,-0.42
14.54,-5.51,0.64,0.96,2.25,-0.48
11.31,5.07,4.54,0.81,4.37,-0.11
9.22,-1.99,3.25,0.43,2.76,-0.59
0.65,4.84,4.43,0.4,0.48,-0.25
-0.27,7.59,17.34,0.12,-4.04,0.52
1.96,7.35,16.02,1.66,-1.96,1.33
0.76,5.6,9.53,1.86,-2.44,0.72
3.16,3.89,12.84,1.73,1.74,-0.06
4.07,7.06,9.93,1.66,-1.73,-0.74
1.7,15.18,5.21,4.37,-0.43,-0.98
4.04,6.57,11.96,4.37,0.47,-2.02
1.14,20.85,11.99,4.37,-0.64,-1.77
9.19,12.46,8.51,0.73,-0.2,-2.09
-4.77,6.65,-1.69,-0.43,-1.46,0.66
1.12,12.03,-5.43,1.26,-0.45,-0.71
-3.42,5.89,-5.77,2.55,-1.45,-1.8
-4.78,11.25,-6.22,2.55,0.82,-1.51
-2.35,4.26,-6.37,1.64,0.63,-0.14
-1.53,6.0,-5.75,1.87,0.14,-0.05
2.43,3.42,-7.67,0.72,-0.07,0.16
-2.62,5.24,-6.83,-0.14,-0.21,0.31
0.09,6.95,-6.2,-0.29,0.3,0.43
0.5,6.5,-5.31,-0.54,0.21,0.26
0.54,9.05,-4.79,-0.28,-0.05,0.06
0.15,7.66,-5.24,-0.26,0.22,0.12
1.04,7.07,-5.28,-0.56,-0.06,-0.0
0.11,7.29,-5.16,-0.41,-0.19,0.01
0.0,7.79,-5.12,-0.33,-0.04,0.02
0.38,7.58,-4.87,-0.33,0.1,-0.02
0.01,7.9,-5.17,-0.3,0.01,-0.03
0.22,7.94,-4.78,-0.36,0.01,0.02
0.33,8.07,-4.52,-0.35,0.09,0.02
0.58,7.85,-4.63,-0.32,-0.04,-0.04
0.28,8.19,-4.43,-0.31,-0.18,-0.01
0.26,7.93,-4.22,-0.26,-0.11,-0.01
0.32,7.94,-4.68,-0.18,-0.16,-0.04
0.11,8.01,-4.47,-0.23,-0.1,-0.02
0.08,8.18,-4.6,-0.18,-0.09,-0.0
0.13,8.04,-4.2,-0.24,-0.12,-0.0
-0.03,8.28,-4.35,-0.09,-0.1,-0.04
0.09,8.19,-4.39,-0.18,0.01,-0.0
0.06,8.2,-4.22,-0.15,-0.05,-0.01
0.01,8.31,-4.32,-0.09,-0.01,-0.03
0.07,8.09,-4.28,-0.14,0.01,-0.02
0.09,8.15,-4.26,-0.09,-0.01,-0.03
-0.01,8.13,-4.36,-0.07,0.03,-0.04
0.1,8.08,-4.34,-0.1,0.01,-0.02
0.01,8.1,-4.47,-0.1,0.03,-0.03
0.02,8.11,-4.36,-0.12,0.0,-0.03
0.08,8.09,-4.37,-0.12,0.03,-0.01
0.07,8.16,-4.3,-0.1,-0.05,-0.03
-0.08,8.1,-4.4,-0.11,0.05,-0.03
-0.01,8.15,-4.47,-0.12,0.04,-0.04
