Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.38,-0.32,2.74,-0.13,0.0,-0.01
10.37,-0.34,2.75,-0.12,0.01,-0.02
10.4,-0.31,2.74,-0.12,0.01,-0.02
10.3,-0.36,2.77,-0.12,0.02,-0.01
10.39,-0.31,2.77,-0.13,0.01,-0.02
10.38,-0.31,2.77,-0.12,0.02,-0.02
10.37,-0.34,2.79,-0.11,0.02,-0.01
10.38,-0.31,2.8,-0.11,0.01,-0.01
10.35,-0.34,2.83,-0.12,0.02,-0.01
10.38,-0.33,2.8,-0.12,0.03,-0.02
10.37,-0.31,2.86,-0.11,0.03,-0.02
10.4,-0.33,2.92,-0.11,0.04,-0.01
10.36,-0.31,2.96,-0.11,0.04,-0.0
10.36,-0.31,2.98,-0.11,0.04,0.0
10.32,-0.28,2.97,-0.11,0.03,0.0
10.29,-0.32,2.95,-0.11,0.03,-0.01
10.3,-0.36,3.06,-0.11,0.02,-0.01
10.39,-0.34,2.93,-0.13,0.02,-0.02
10.35,-0.35,3.03,-0.13,0.03,-0.02
10.37,-0.32,3.01,-0.12,0.03,-0.01
10.33,-0.33,3.06,-0.11,0.02,-0.0
10.36,-0.35,3.01,-0.1,0.02,0.01
10.27,-0.33,3.08,-0.1,0.02,-0.0
10.35,-0.36,3.09,-0.1,0.02,-0.01
10.29,-0.36,3.15,-0.11,0.02,-0.01
10.3,-0.37,3.09,-0.12,0.01,-0.01
10.32,-0.32,3.14,-0.12,0.0,-0.01
10.3,-0.34,3.13,-0.12,0.01,-0.01
10.24,-0.34,3.12,-0.13,0.0,-0.02
10.38,-0.31,3.16,-0.15,-0.0,-0.01
10.35,-0.32,3.06,-0.15,0.01,-0.01
10.28,-0.31,3.1,-0.15,0.0,-0.02
10.3,-0.3,3.05,-0.16,0.0,-0.02
10.17,-0.3,2.94,-0.17,0.01,-0.04
10.61,-0.29,3.13,-0.17,0.02,-0.05
10.34,-0.28,3.22,-0.17,0.03,-0.01
10.13,-0.31,2.96,-0.15,0.01,-0.02
9.84,-0.47,3.37,-0.24,0.08,-0.07
10.75,-0.82,2.87,-0.39,0.08,-0.14
10.23,-0.83,2.51,-0.45,0.07,-0.16
9.64,-0.45,2.45,-0.54,0.11,-0.16
9.66,-0.38,2.58,-0.66,0.16,-0.16
9.21,-0.31,2.48,-0.76,0.22,-0.21
9.4,-0.28,2.4,-0.82,0.13,-0.18
8.98,-0.18,2.5,-0.94,0.15,-0.17
8.82,-0.17,2.3,-0.96,0.22,-0.25
8.23,-0.44,2.4,-0.96,0.33,-0.28
8.36,-0.2,2.45,-0.91,0.48,-0.19
8.65,-0.28,3.43,-0.98,0.63,-0.08
9.27,-1.38,4.56,-1.57,1.25,-0.22
8.3,0.03,4.09,-2.15,0.74,-0.5
4.57,6.08,5.26,-2.98,-0.13,0.38
6.24,4.95,6.3,-3.04,-0.2,-0.32
10.13,2.65,5.71,-3.08,1.28,-0.48
6.56,1.47,1.71,-2.53,0.9,-0.61
6.42,-2.25,11.41,-2.41,2.31,-0.3
21.55,-5.35,19.34,0.32,3.51,-1.06
10.17,-6.37,4.06,-3.37,3.3,0.33
10.33,1.7,1.62,-3.72,2.37,-0.14
9.32,-1.48,0.1,-3.09,0.29,0.09
3.85,-6.69,4.18,-2.09,-0.4,-0.36
3.09,-14.61,8.63,-3.23,-1.29,-0.46
10.44,-5.88,15.65,-4.37,-1.66,0.06
-7.52,-23.86,0.45,-0.0,-4.37,3.45
-0.93,-3.44,1.13,0.1,-1.11,2.3
4.59,-18.4,-0.79,-1.82,-0.87,1.53
3.41,-4.49,-0.85,-1.15,-2.0,1.14
-0.02,-13.47,-6.71,-1.11,-1.8,1.51
-2.96,-8.45,1.03,-0.51,-1.04,1.05
-3.41,-15.96,-5.98,-0.19,-1.0,-0.55
0.9,-5.31,1.27,-0.95,0.72,0.63
-1.45,-9.4,-5.37,-1.37,-1.1,0.06
-2.22,-10.68,-7.44,-0.37,0.65,-0.15
3.68,-7.65,1.3,0.14,-0.79,0.02
-3.06,-10.77,-1.56,-0.04,-0.64,-0.25
0.28,-9.15,-2.62,0.24,0.62,-0.44
1.95,-9.31,-2.51,0.32,0.47,-0.2
2.2,-10.92,0.86,0.5,0.35,0.32
2.27,-8.93,-0.45,0.51,-0.54,0.15
1.09,-10.18,0.28,0.32,-0.43,0.17
0.4,-9.84,-0.05,0.1,-0.18,0.1
0.82,-10.01,0.15,0.01,0.12,0.07
0.32,-10.18,0.07,-0.1,0.1,0.11
0.31,-10.11,0.12,-0.15,0.23,0.02
0.48,-10.13,-0.1,-0.22,0.28,-0.05
0.58,-9.85,-0.51,-0.26,0.12,-0.06
0.75,-9.83,-0.73,-0.23,0.04,-0.09
0.94,-9.84,-0.56,-0.14,-0.06,-0.06
0.79,-9.91,-0.4,-0.11,-0.06,-0.04
0.88,-9.99,-0.21,-0.12,-0.03,-0.02
0.79,-10.01,-0.19,-0.16,-0.03,-0.01
0.68,-9.93,-0.33,-0.18,-0.02,-0.01
0.67,-9.99,-0.57,-0.18,0.01,-0.02
0.71,-9.91,-0.54,-0.17,0.02,-0.02
0.76,-9.86,-0.56,-0.16,0.04,-0.03
0.88,-9.9,-0.52,-0.14,-0.0,-0.02
0.7,-9.93,-0.64,-0.11,-0.01,-0.01
0.86,-9.89,-0.55,-0.1,0.01,-0.01
0.77,-9.93,-0.53,-0.1,-0.01,-0.01
0.75,-9.98,-0.48,-0.11,0.02,-0.02
0.77,-9.96,-0.45,-0.11,0.0,-0.01
