Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.31,0.16,-1.38,-0.12,0.01,-0.01
10.3,0.24,-1.41,-0.12,0.02,-0.01
10.31,0.16,-1.32,-0.13,0.01,-0.0
10.31,0.19,-1.33,-0.13,0.01,-0.0
10.34,0.23,-1.29,-0.12,0.02,-0.01
10.33,0.24,-1.32,-0.12,0.01,0.0
10.26,0.22,-1.25,-0.13,0.02,-0.0
10.32,0.2,-1.38,-0.12,0.01,-0.01
10.29,0.21,-1.28,-0.13,-0.01,-0.01
10.3,0.15,-1.28,-0.13,0.04,0.0
10.36,0.1,-1.2,-0.17,0.07,0.01
10.38,0.29,-1.3,-0.2,0.05,-0.02
10.15,0.17,-1.27,-0.23,0.09,-0.05
9.85,0.81,-1.86,-0.25,0.14,0.03
10.47,1.39,-1.79,-0.08,0.21,0.09
9.6,1.29,-2.15,0.21,0.02,0.0
9.47,0.85,-1.67,0.38,0.22,-0.11
9.42,0.27,-1.31,0.36,0.38,0.06
9.55,0.55,-1.04,0.25,0.11,0.12
8.97,-1.12,-2.07,0.14,-0.15,-0.1
6.99,-2.16,-3.68,0.02,-0.04,-0.22
9.05,1.71,-2.53,0.26,0.16,-0.14
7.53,-1.02,-3.03,0.02,-0.31,0.04
6.8,1.65,-3.37,0.2,0.02,-0.14
7.61,-0.39,-2.76,0.2,0.38,-0.2
9.73,-0.83,-2.16,0.28,0.1,-0.28
6.0,-0.03,-3.26,0.52,0.01,-0.21
7.06,2.19,1.18,0.83,1.56,-0.17
8.15,1.32,4.95,2.0,1.57,-0.33
6.26,-3.36,3.87,1.94,2.79,-1.22
27.36,-10.19,33.63,-0.28,4.37,-1.07
20.68,15.86,-12.56,2.85,-4.25,-1.28
-1.92,-5.75,1.59,0.09,4.37,-2.7
7.55,6.24,1.09,0.63,3.77,-2.12
5.73,8.61,6.05,0.83,3.54,-2.0
7.18,1.03,3.29,1.8,2.04,-1.97
-0.28,3.53,6.58,2.28,1.92,-2.5
-5.91,11.77,13.52,3.54,-0.44,-1.47
5.96,5.28,8.96,0.46,0.49,1.4
-10.26,19.57,4.47,2.78,1.76,-0.8
-2.88,27.75,16.17,2.05,0.68,-3.83
-2.58,7.08,1.03,-0.73,0.24,1.52
-2.76,11.71,0.14,-0.13,0.74,0.7
-1.92,5.16,2.0,1.61,0.96,0.21
-2.39,8.49,3.01,0.82,0.36,-0.7
-1.67,11.12,2.11,-0.01,-0.31,0.7
-2.58,7.47,0.18,0.23,-0.39,0.21
0.41,8.32,0.47,0.18,-0.48,0.19
-2.23,11.26,2.79,-0.12,-0.55,0.72
0.57,10.63,3.11,0.17,-0.61,0.55
1.09,8.49,1.42,0.37,0.23,0.2
3.4,8.32,1.17,0.11,0.11,-0.12
1.91,9.65,0.96,-0.22,-0.42,-0.12
1.53,8.59,0.47,-0.44,-0.2,-0.26
0.25,9.61,1.06,-0.63,-0.21,-0.17
0.36,10.48,1.76,-0.57,-0.15,-0.11
0.48,9.04,2.42,-0.39,-0.13,-0.08
0.22,9.51,2.42,-0.43,-0.05,-0.09
0.12,10.24,2.55,-0.26,-0.03,-0.05
1.53,10.67,3.42,-0.42,-0.12,0.19
0.28,10.33,2.83,0.17,-0.67,0.13
-0.08,8.94,2.86,0.43,0.21,-0.04
1.25,9.49,2.24,0.46,0.26,-0.07
0.67,8.88,1.15,0.47,0.22,-0.16
0.84,9.4,0.65,0.14,0.13,-0.07
0.71,9.8,1.35,0.16,0.14,-0.04
1.03,9.73,0.96,0.2,0.12,-0.05
0.9,9.48,0.6,0.05,-0.15,0.05
0.43,9.04,0.95,-0.1,-0.12,0.08
0.65,9.59,0.54,-0.14,0.07,0.06
1.34,9.19,0.33,-0.32,-0.14,0.14
0.28,8.82,0.39,-0.39,-0.14,0.06
1.09,8.95,1.08,-0.44,-0.11,-0.02
0.17,9.52,1.87,-0.69,-0.11,0.11
0.44,10.31,2.02,-0.56,-0.23,0.18
0.48,9.88,1.78,-0.58,-0.13,0.27
1.46,10.28,2.26,-0.36,0.07,0.12
1.68,10.47,2.9,-0.08,-0.16,-0.05
0.8,8.88,2.99,0.28,0.11,-0.14
1.35,9.58,2.43,0.32,0.4,-0.21
0.55,9.31,2.18,0.17,0.21,-0.02
-0.05,9.42,1.76,-0.1,0.73,0.02
1.53,9.3,0.24,-0.19,0.85,0.13
2.05,9.64,1.22,-0.27,0.17,0.17
1.72,7.92,1.48,-0.96,-0.07,0.36
1.2,8.76,0.4,-1.4,-0.47,0.34
2.09,10.46,1.19,-1.71,-0.49,0.49
2.35,11.62,3.27,-2.56,-1.43,1.53
4.16,13.41,6.34,-3.21,-0.87,2.02
4.18,8.31,8.27,-2.94,-1.26,2.13
3.4,3.97,9.23,-2.41,-0.57,0.49
2.57,2.87,10.74,-3.76,0.65,-0.19
4.4,3.57,11.94,-4.37,0.8,-0.28
2.74,9.9,9.74,-2.88,-0.01,-0.39
4.19,2.49,8.27,-1.08,-0.25,-0.43
3.22,-0.87,10.04,0.11,0.09,-0.51
5.97,-1.99,10.04,0.03,-0.26,-0.34
6.44,-1.98,12.54,-0.88,-0.51,0.39
4.02,2.15,10.23,-1.09,-0.38,0.53
3.25,0.08,12.26,-0.82,0.26,-0.19
