Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.43,-1.22,0.96,-0.13,0.02,-0.02
10.56,-1.1,1.14,-0.18,0.04,-0.04
10.48,-0.92,1.1,-0.17,0.03,-0.02
10.64,-0.97,1.08,-0.12,0.01,-0.02
10.46,-1.06,1.08,-0.12,-0.01,-0.01
10.55,-1.08,0.96,-0.13,-0.02,-0.0
10.55,-1.03,0.98,-0.15,-0.02,0.01
10.52,-1.09,0.95,-0.15,-0.01,0.0
10.57,-1.05,0.98,-0.18,-0.03,-0.01
10.54,-0.99,0.94,-0.18,-0.03,-0.03
10.52,-1.01,1.0,-0.18,-0.03,-0.02
10.52,-0.97,0.98,-0.16,-0.01,-0.02
10.48,-0.99,0.96,-0.15,-0.02,-0.0
10.55,-0.99,0.91,-0.15,-0.02,0.0
10.56,-1.05,0.9,-0.15,-0.02,-0.0
10.5,-1.0,0.85,-0.14,-0.02,-0.01
10.49,-1.03,0.84,-0.14,-0.01,-0.02
10.51,-0.96,0.8,-0.13,0.0,-0.01
10.49,-0.99,0.78,-0.11,0.02,0.0
10.56,-1.03,0.74,-0.12,0.01,0.01
10.55,-1.01,0.74,-0.11,0.0,0.0
10.51,-1.01,0.67,-0.12,0.0,-0.0
10.52,-0.98,0.69,-0.12,0.02,-0.01
10.45,-1.0,0.72,-0.12,0.02,-0.02
10.58,-0.97,0.9,-0.14,0.03,-0.02
10.55,-1.12,0.9,-0.18,0.03,-0.01
10.6,-1.0,1.04,-0.21,0.04,-0.03
10.47,-1.0,0.99,-0.2,0.04,-0.04
10.5,-1.01,1.11,-0.19,0.06,-0.05
10.52,-1.07,1.19,-0.19,0.07,-0.04
10.43,-0.99,1.25,-0.2,0.08,-0.05
10.46,-0.87,1.28,-0.15,0.11,-0.04
10.44,-0.93,1.37,-0.11,0.12,-0.02
10.56,-1.01,1.28,-0.08,0.1,-0.02
10.56,-1.05,1.39,-0.06,0.05,-0.0
10.55,-1.09,1.28,-0.05,0.04,-0.01
10.49,-0.99,1.34,-0.05,0.03,-0.01
10.43,-0.89,1.25,-0.03,0.0,0.02
10.65,-0.8,1.07,-0.05,0.01,0.03
10.5,-1.05,1.06,-0.12,-0.01,0.03
10.71,-0.77,1.06,-0.19,0.03,-0.03
10.6,-0.78,0.87,-0.23,0.03,-0.02
10.52,-0.43,0.65,-0.26,0.01,0.0
10.26,-0.48,0.36,-0.14,-0.0,0.07
10.1,-0.41,1.36,-0.05,0.39,-0.04
11.68,-0.36,2.19,-0.05,0.2,-0.17
9.79,0.48,1.09,-0.01,0.29,-0.0
9.96,-0.2,1.81,0.3,0.52,-0.05
9.76,0.28,2.56,0.63,0.81,0.0
10.14,-0.5,4.13,0.66,1.25,-0.01
9.32,-0.71,3.56,0.62,1.48,-0.22
9.8,-0.9,2.05,0.36,1.56,-0.19
11.2,1.7,-0.66,0.51,1.08,0.45
13.59,4.44,1.7,1.87,0.87,0.81
9.48,-0.58,1.55,2.43,-0.95,0.01
5.68,-1.92,1.04,1.99,-0.9,0.59
9.28,-0.42,1.08,1.5,-1.14,0.45
6.87,0.76,1.12,1.64,-1.57,0.22
5.67,0.12,2.61,2.02,-0.99,0.29
9.98,-0.41,3.08,2.31,-0.28,-0.04
8.18,3.56,7.72,2.79,0.29,-0.29
3.07,-3.73,5.54,2.38,1.7,-0.72
3.19,-1.81,8.43,0.54,3.31,-1.57
23.22,-0.02,29.59,-2.59,4.37,-0.36
16.8,7.94,4.76,0.63,1.07,-2.53
12.83,-0.53,4.13,1.59,4.37,-1.78
7.96,3.95,0.01,1.33,2.68,-2.27
0.22,4.23,6.45,0.57,3.51,-1.06
-5.09,-2.15,9.85,0.39,-0.25,-0.73
-2.58,16.41,4.69,3.29,0.07,0.67
1.67,4.91,9.05,4.16,0.34,1.15
-2.51,9.9,-0.34,3.11,-1.49,2.13
2.14,49.5,30.18,3.67,-2.41,0.68
11.13,-12.05,-12.08,-1.4,4.37,-1.7
-6.59,14.53,2.25,1.08,-3.48,-0.78
-1.96,9.58,2.5,0.36,2.68,0.6
1.72,6.95,0.9,-0.21,-0.22,0.12
-1.71,9.04,2.26,-0.17,-0.3,0.05
-1.42,9.52,1.6,0.34,0.11,-0.13
-0.67,9.43,2.69,-0.27,0.25,-0.05
0.09,8.86,2.05,-0.72,-0.23,0.06
0.41,8.56,3.57,-0.59,-0.03,0.11
0.11,9.63,3.89,-0.72,-0.07,0.09
0.15,9.62,4.31,-0.7,0.06,0.14
1.46,8.49,3.75,-0.59,0.09,-0.01
0.74,8.88,3.96,-0.87,-0.32,-0.1
0.06,9.07,4.54,-1.02,-0.23,-0.03
0.35,9.29,5.68,-1.14,-0.19,0.15
0.97,8.81,6.19,-0.88,-0.11,0.06
0.51,8.77,6.32,-0.31,-0.1,-0.03
0.46,8.69,6.29,0.21,0.18,-0.09
0.66,8.24,5.54,0.15,-0.04,-0.06
0.51,8.65,5.67,0.34,0.03,-0.03
0.9,8.71,5.2,0.28,-0.06,-0.05
0.74,8.32,4.81,-0.12,-0.37,-0.11
0.33,9.05,5.12,-0.12,-0.28,-0.13
0.4,8.52,4.87,-0.29,-0.07,-0.08
0.58,8.59,5.3,-0.25,0.01,-0.11
0.44,8.9,5.7,-0.08,0.0,-0.1
0.34,8.89,5.49,0.08,0.06,-0.04
0.37,8.7,5.1,0.18,0.01,0.03
0.43,8.89,5.06,0.23,0.05,0.06
0.57,8.89,4.72,0.18,0.03,0.07
0.68,8.81,4.66,0.09,-0.04,0.05
0.74,9.14,4.82,0.15,-0.04,0.01
0.62,8.99,4.38,0.12,-0.08,0.02
0.54,8.94,4.12,0.09,-0.08,-0.01
0.67,9.15,4.32,0.14,-0.04,-0.01
0.51,9.11,4.33,0.14,-0.06,0.0
0.48,9.12,3.98,0.2,0.05,0.01
0.61,9.19,3.87,0.19,0.08,0.01
0.75,9.47,3.37,0.2,0.04,0.06
1.05,9.4,3.61,0.14,-0.14,0.03
