Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.43,-0.06,0.1,-0.14,0.12,-0.26
10.0,-0.34,0.48,0.02,0.08,-0.06
10.76,-5.77,2.02,-0.29,0.43,0.05
9.59,-1.97,0.15,-0.54,-0.24,-0.1
10.65,0.26,0.32,-0.52,0.28,-0.04
11.64,-0.21,1.56,-0.06,0.17,-0.14
10.28,-2.25,1.18,0.07,-0.25,-0.09
10.2,-1.99,0.8,-0.14,-0.16,-0.09
10.17,-1.37,1.11,-0.2,-0.04,-0.08
9.96,-1.56,0.94,-0.2,0.06,0.08
10.68,-1.52,0.76,-0.15,0.03,0.12
10.56,-1.35,0.82,-0.08,0.0,0.1
10.68,-1.74,0.78,-0.07,0.03,0.09
10.54,-2.12,0.69,-0.13,-0.06,0.01
10.26,-1.61,0.74,-0.11,0.01,-0.05
10.39,-1.75,0.79,-0.13,0.03,-0.01
10.48,-1.85,0.72,-0.15,-0.01,-0.01
10.44,-1.83,0.78,-0.2,-0.01,-0.01
10.52,-1.74,0.7,-0.24,-0.02,-0.0
10.34,-1.69,0.6,-0.24,-0.02,-0.01
10.39,-1.64,0.69,-0.22,0.05,-0.01
10.51,-1.61,0.73,-0.19,0.05,-0.01
10.46,-1.76,0.8,-0.2,0.02,-0.01
10.46,-1.6,0.61,-0.18,0.01,-0.02
10.4,-1.67,0.73,-0.15,0.01,-0.03
10.41,-1.64,0.8,-0.11,0.02,-0.02
10.46,-1.71,0.77,-0.11,-0.0,-0.01
10.42,-1.63,0.7,-0.08,-0.0,-0.01
10.47,-1.71,0.7,-0.08,0.01,-0.01
10.49,-1.72,0.76,-0.1,0.02,-0.02
10.52,-1.64,0.84,-0.12,0.02,-0.03
10.45,-1.74,0.95,-0.15,0.01,-0.03
10.36,-1.73,0.98,-0.17,0.02,-0.04
10.5,-1.71,0.91,-0.18,0.01,-0.03
10.43,-1.63,0.94,-0.18,0.01,-0.02
10.39,-1.74,1.03,-0.17,0.03,-0.01
10.38,-1.69,1.01,-0.21,0.05,-0.0
10.4,-1.68,0.92,-0.2,0.04,0.0
10.4,-1.68,0.95,-0.18,0.07,0.01
10.54,-1.68,0.76,-0.17,0.07,0.01
10.48,-1.84,0.97,-0.2,0.03,-0.04
10.22,-1.61,0.96,-0.23,0.07,-0.02
10.51,-0.54,1.17,-0.3,0.09,-0.06
9.99,-0.68,1.75,-0.17,0.71,0.01
10.29,-1.73,1.8,-0.15,0.87,-0.07
10.36,-0.63,1.73,0.17,0.87,-0.34
10.24,-0.9,1.67,0.33,0.98,-0.28
10.71,-0.4,1.77,0.35,0.81,-0.3
11.42,-1.07,1.26,0.39,0.55,-0.2
11.2,-0.1,0.61,0.53,0.1,-0.09
10.74,-0.2,1.07,0.74,-0.32,0.1
8.49,-1.61,1.72,0.26,-0.58,0.15
3.83,-4.02,2.64,-0.39,-0.73,-0.05
17.33,0.52,0.58,0.77,0.41,-0.55
11.68,-0.73,-0.43,0.14,-0.95,0.54
8.77,-1.59,-0.62,0.0,-0.15,0.2
8.66,-0.5,-0.53,0.18,-0.37,0.34
6.85,-0.56,-1.43,0.57,-0.62,-0.04
6.84,-1.08,-1.56,0.81,-0.48,-0.14
9.86,-1.44,-0.24,0.97,-0.37,-0.25
