Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.74,1.67,4.48,-0.11,0.03,0.0
9.68,1.75,4.45,-0.11,0.05,0.0
9.68,1.7,4.58,-0.1,0.06,-0.01
9.71,1.7,4.6,-0.11,0.03,-0.01
9.7,1.64,4.53,-0.11,0.02,-0.01
9.69,1.75,4.53,-0.11,0.03,-0.01
9.73,1.72,4.52,-0.1,0.04,-0.01
9.68,1.69,4.53,-0.11,0.02,-0.0
9.65,1.65,4.54,-0.12,0.03,-0.01
9.69,1.78,4.57,-0.13,-0.01,-0.02
9.71,1.73,4.5,-0.13,-0.0,0.0
9.66,1.7,4.56,-0.12,-0.01,-0.01
9.7,1.73,4.51,-0.13,-0.0,-0.0
9.69,1.7,4.52,-0.13,-0.0,-0.0
9.69,1.73,4.48,-0.13,0.0,-0.0
9.69,1.71,4.54,-0.12,-0.0,0.01
9.71,1.62,4.56,-0.13,-0.0,0.01
9.68,1.59,4.62,-0.12,-0.03,0.01
9.73,1.65,4.57,-0.14,-0.04,0.01
9.73,1.63,4.47,-0.14,-0.01,0.01
9.68,1.61,4.57,-0.14,-0.02,0.01
9.71,1.65,4.51,-0.13,0.01,0.02
9.7,1.57,4.53,-0.13,0.0,0.01
9.67,1.59,4.5,-0.13,0.02,0.0
9.7,1.62,4.55,-0.13,0.01,0.01
9.74,1.58,4.54,-0.13,0.0,0.01
9.72,1.57,4.54,-0.13,0.01,0.01
9.75,1.58,4.64,-0.12,0.01,0.01
9.77,1.47,4.51,-0.13,0.0,0.02
9.66,1.4,4.45,-0.14,-0.02,0.02
9.73,1.49,4.47,-0.14,0.02,-0.0
9.73,1.48,4.39,-0.15,-0.0,0.01
9.7,1.36,4.26,-0.2,0.05,-0.0
9.9,1.48,3.85,-0.24,-0.04,-0.03
9.73,1.65,3.69,-0.3,-0.04,-0.02
10.19,1.37,3.57,-0.37,-0.05,0.05
10.02,-0.25,3.66,-0.8,-0.07,0.08
8.97,1.02,3.92,-1.25,0.63,-0.05
9.52,3.71,2.28,-0.81,0.29,-0.18
10.48,3.88,3.78,-0.13,0.24,0.06
9.61,4.66,1.84,0.92,-0.21,0.37
8.66,4.21,1.02,1.6,0.14,0.99
7.38,0.37,4.19,1.72,0.63,0.95
8.71,-0.56,5.51,1.39,0.51,0.7
7.27,4.39,5.32,1.65,0.25,0.77
7.73,2.2,3.53,2.34,0.57,0.83
8.94,2.94,6.62,2.81,0.51,0.93
9.97,2.32,4.31,3.28,0.07,1.26
5.61,5.78,4.85,3.46,-0.07,0.96
3.21,-1.47,5.7,3.64,0.72,1.02
4.93,-1.75,9.73,2.54,1.86,-0.21
4.05,-1.22,6.44,1.74,2.38,-0.99
-8.12,11.74,23.67,0.72,4.37,-3.88
20.3,7.5,20.18,-2.01,1.73,-1.49
4.6,1.75,3.58,0.85,2.23,-2.62
9.42,11.92,6.23,2.3,4.16,-1.2
2.59,1.38,7.47,2.19,3.09,-0.77
2.55,-2.3,5.86,1.31,3.89,-1.44
-2.38,6.53,3.35,0.45,2.32,-1.01
-6.17,7.46,5.84,1.81,-0.04,0.59
-2.94,10.54,6.8,0.98,0.05,1.76
-3.42,15.22,-0.8,1.7,-0.58,3.31
-7.78,20.4,1.19,4.37,0.09,3.42
1.65,25.45,4.53,4.37,-2.86,-2.43
-2.13,-8.38,-2.59,0.73,-0.1,1.53
-6.75,24.53,-11.58,3.5,0.24,-0.12
-1.34,2.86,-5.7,3.65,0.3,1.51
1.32,1.84,-11.23,1.51,0.43,1.84
5.16,3.36,-2.93,1.47,0.62,1.03
2.81,5.58,-7.89,1.63,-0.19,1.2
3.67,5.09,-8.05,1.54,0.38,0.88
3.74,2.81,-6.9,1.28,0.08,0.94
4.06,1.95,-8.25,1.04,0.15,0.58
4.27,0.62,-8.33,0.87,0.17,0.62
4.06,0.91,-8.24,0.81,0.14,0.56
4.66,0.19,-8.45,0.55,0.12,0.43
