Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.48,-0.8,2.11,-0.07,0.03,-0.02
10.45,-0.75,2.14,-0.06,0.01,-0.03
10.53,-0.74,2.09,-0.07,0.01,-0.03
10.43,-0.84,2.11,-0.07,0.02,-0.02
10.48,-0.83,2.0,-0.09,0.02,-0.03
10.52,-0.79,2.04,-0.1,0.02,-0.03
10.52,-0.9,2.04,-0.14,0.01,-0.03
10.46,-0.72,2.02,-0.12,0.0,-0.02
10.52,-0.72,2.08,-0.11,-0.0,-0.01
10.46,-0.85,2.06,-0.1,0.0,-0.01
10.46,-0.78,2.03,-0.09,0.01,-0.02
10.49,-0.81,2.11,-0.1,-0.0,-0.02
10.47,-0.8,2.06,-0.11,0.0,-0.02
10.5,-0.79,2.03,-0.11,-0.01,-0.02
10.48,-0.72,2.04,-0.09,0.0,-0.02
10.47,-0.79,2.13,-0.09,-0.01,-0.01
10.48,-0.76,2.05,-0.08,-0.02,-0.01
10.48,-0.77,2.08,-0.08,-0.01,-0.01
10.49,-0.76,2.08,-0.09,-0.0,-0.02
10.47,-0.72,2.2,-0.1,-0.0,-0.02
10.45,-0.73,2.07,-0.09,-0.01,-0.02
10.47,-0.74,2.11,-0.07,-0.01,-0.02
10.47,-0.74,2.1,-0.07,-0.0,-0.02
10.49,-0.77,2.13,-0.07,0.01,-0.02
10.45,-0.79,2.07,-0.08,0.01,-0.03
10.51,-0.73,2.13,-0.08,0.01,-0.01
10.42,-0.78,2.06,-0.08,0.01,-0.02
10.49,-0.76,2.14,-0.09,0.0,-0.01
10.46,-0.81,2.05,-0.1,0.01,-0.01
10.49,-0.77,2.08,-0.12,0.01,-0.02
10.49,-0.74,2.08,-0.11,0.02,-0.01
10.5,-0.75,2.09,-0.1,0.01,-0.01
10.44,-0.72,2.11,-0.11,0.01,-0.01
10.48,-0.72,2.12,-0.11,0.03,-0.0
10.48,-0.71,2.18,-0.12,0.02,-0.01
10.48,-0.73,2.03,-0.13,0.02,-0.01
10.32,-0.7,2.13,-0.14,0.05,-0.06
10.77,-0.92,2.16,-0.14,0.09,-0.06
10.41,-0.73,1.44,-0.01,0.01,-0.04
10.36,-0.85,1.28,0.13,-0.06,-0.02
10.2,-0.74,1.55,0.19,0.03,-0.0
10.28,-0.77,1.7,0.24,0.06,-0.01
10.44,-0.49,1.39,0.34,-0.0,-0.02
10.39,-0.52,1.32,0.42,-0.06,-0.04
10.18,-0.4,1.2,0.51,-0.07,-0.06
9.63,-0.32,1.45,0.6,0.01,-0.12
9.62,-0.51,1.4,0.66,0.05,-0.16
9.21,0.2,1.72,0.79,0.14,-0.13
9.38,0.12,1.43,0.89,0.22,-0.08
8.86,-0.17,1.59,0.93,0.16,-0.09
8.68,0.21,0.93,1.09,0.23,-0.07
9.05,0.11,2.23,1.14,0.17,-0.15
8.88,-1.17,2.48,0.92,0.33,-0.22
7.79,-0.52,2.41,0.42,0.41,-0.41
8.13,0.7,3.28,0.48,0.64,-0.45
5.86,-0.71,4.64,1.36,0.67,-0.74
8.1,0.73,8.98,1.72,1.32,-0.75
6.49,-1.92,7.27,1.26,1.42,-0.89
6.81,15.88,25.29,0.78,3.51,-2.28
22.29,5.07,19.96,0.68,4.08,-1.47
-0.01,0.54,-5.87,1.79,2.49,-2.65
12.27,1.19,3.99,1.77,4.32,-1.75
8.86,-2.33,-0.35,1.64,1.88,-1.56
1.44,5.79,6.62,2.03,1.1,-0.83
-0.26,9.28,-0.72,3.89,0.86,0.47
13.61,12.96,8.86,3.28,-0.07,3.29
-2.89,14.94,-1.7,4.37,-3.4,3.18
20.99,37.8,-9.33,1.05,-4.37,-4.37
-2.89,-1.22,-9.57,0.19,-1.61,-2.2
-4.6,21.16,-1.1,2.91,-0.24,-1.96
-1.22,1.79,-10.11,0.79,0.99,1.32
2.95,5.94,-4.51,2.24,-1.21,-0.18
-5.98,6.23,-11.38,1.93,0.06,0.22
1.85,2.43,-5.79,1.76,0.46,0.93
-0.61,4.01,-8.68,2.57,-0.84,0.67
1.13,1.54,-9.5,1.97,-0.11,1.02
1.97,-0.54,-8.06,1.23,0.05,1.04
0.83,0.56,-9.0,1.1,0.08,0.86
2.3,1.87,-9.46,1.64,-0.06,0.52
