Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.64,-0.55,4.88,-0.13,0.01,-0.02
9.72,-0.57,4.95,-0.12,0.01,-0.01
9.7,-0.64,4.97,-0.13,0.01,-0.01
9.7,-0.55,4.92,-0.13,0.0,-0.02
9.72,-0.57,4.97,-0.13,0.02,-0.02
9.71,-0.56,5.0,-0.13,0.01,-0.02
9.71,-0.55,4.98,-0.13,0.0,-0.02
9.69,-0.52,4.97,-0.13,0.02,-0.02
9.66,-0.59,4.99,-0.14,0.02,-0.02
9.69,-0.53,5.02,-0.14,0.0,-0.02
9.68,-0.55,5.01,-0.13,0.01,-0.02
9.66,-0.55,5.04,-0.12,0.01,-0.02
9.66,-0.55,5.09,-0.12,0.01,-0.02
9.64,-0.52,5.05,-0.11,0.01,-0.01
9.72,-0.56,5.08,-0.11,0.0,-0.01
9.64,-0.56,5.02,-0.11,-0.01,-0.01
9.64,-0.5,5.03,-0.11,0.0,-0.01
9.67,-0.56,5.03,-0.11,-0.0,-0.0
9.68,-0.47,5.11,-0.09,-0.01,-0.0
9.66,-0.53,4.98,-0.1,0.0,0.0
9.67,-0.58,5.12,-0.11,0.01,0.0
9.67,-0.57,5.04,-0.11,0.0,-0.01
9.64,-0.55,5.04,-0.12,0.03,-0.01
9.69,-0.55,5.04,-0.12,0.03,-0.01
9.67,-0.65,5.14,-0.13,0.03,-0.02
9.65,-0.55,5.12,-0.12,0.01,-0.02
9.61,-0.51,5.12,-0.12,0.05,-0.02
9.58,-0.52,5.15,-0.11,0.04,-0.01
9.62,-0.58,5.13,-0.12,0.04,-0.0
9.65,-0.57,5.2,-0.11,0.03,-0.0
9.62,-0.61,5.21,-0.12,0.03,-0.01
9.61,-0.58,5.28,-0.13,0.03,-0.02
9.59,-0.64,5.27,-0.13,0.04,-0.03
9.59,-0.67,5.36,-0.15,0.05,-0.06
9.5,-0.45,5.26,-0.15,0.02,-0.06
9.45,-0.41,5.25,-0.12,0.04,-0.02
9.52,-0.57,5.33,-0.11,0.04,-0.0
9.52,-0.61,5.32,-0.13,0.03,-0.01
9.66,-0.44,5.16,-0.16,0.04,-0.04
9.71,-0.75,4.99,-0.36,0.07,-0.12
9.98,-0.45,5.21,-0.59,0.15,-0.22
9.84,-0.22,5.0,-0.71,0.05,-0.28
9.44,0.24,4.23,-0.65,0.03,-0.33
9.47,0.03,4.05,-0.57,0.03,-0.25
9.11,0.03,4.5,-0.63,0.09,-0.25
8.12,0.51,4.07,-0.56,0.14,-0.33
9.68,1.37,3.81,-0.28,0.28,-0.22
9.28,0.71,4.33,-0.07,-0.06,-0.06
7.73,1.03,3.47,0.19,-0.04,-0.04
7.35,2.44,1.82,0.76,-0.08,0.5
4.8,2.71,3.38,1.7,0.24,0.77
7.63,1.63,4.55,2.52,0.88,1.01
10.25,-0.51,7.1,2.82,1.01,1.16
10.95,-0.8,7.03,2.74,0.28,1.03
9.12,1.02,6.37,2.67,0.04,0.72
5.67,-1.75,5.38,2.77,1.1,0.63
4.77,-0.05,7.16,2.58,1.84,0.25
3.66,-0.51,6.38,2.62,2.2,0.09
-3.19,0.89,32.98,1.05,4.37,-2.25
16.52,9.63,24.33,-0.1,2.47,-2.46
4.46,3.88,-3.0,2.01,1.49,-1.52
5.99,1.24,0.43,2.21,4.28,-0.78
4.36,0.21,5.05,2.98,3.66,-1.33
0.96,8.47,5.09,2.71,2.41,-1.23
-12.16,10.76,5.38,3.69,-0.49,1.43
-5.74,10.23,6.88,4.37,2.84,2.57
-1.36,9.84,2.04,4.37,0.65,4.02
-15.34,75.07,-6.11,4.37,0.29,1.86
6.44,-31.36,-10.67,-1.13,0.16,2.77
6.79,1.0,7.47,2.06,-0.08,0.81
-1.73,12.3,-7.85,2.46,-0.61,1.49
7.79,0.11,-13.73,4.37,0.66,2.02
2.02,-4.61,-8.1,0.78,-0.1,1.3
3.48,-0.62,-7.7,2.35,-0.38,1.4
4.98,0.6,-7.98,1.78,0.4,1.38
5.96,-0.62,-9.14,0.79,0.38,0.94
5.53,-1.85,-7.85,0.89,-0.09,0.9
4.3,-3.83,-7.23,0.27,-0.09,0.41
4.62,-2.23,-8.46,0.31,-0.0,0.14
4.74,-2.96,-8.41,0.29,0.1,-0.06
4.86,-2.16,-7.82,0.03,0.08,-0.22
4.69,-2.08,-8.13,-0.01,0.06,-0.33
5.36,-1.97,-8.07,0.05,0.02,-0.31
5.33,-2.53,-7.79,-0.08,-0.07,-0.47
4.73,-1.46,-8.55,-0.18,0.1,-0.44
5.1,-1.53,-8.03,-0.17,0.3,-0.21
6.06,-1.38,-7.63,-0.09,0.17,-0.16
5.97,-1.54,-7.24,-0.34,0.11,-0.3
5.82,-0.83,-7.93,-0.18,0.08,-0.25
6.0,-0.61,-7.2,-0.28,0.04,-0.12
5.53,-1.34,-7.82,-0.17,-0.13,0.01
6.21,-1.1,-7.47,-0.44,-0.1,0.02
5.83,-1.14,-7.75,-0.52,-0.17,0.03
