Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
11.04,2.57,8.33,0.32,-0.17,0.14
7.82,0.89,5.3,0.08,-0.92,0.28
7.3,1.56,5.59,0.1,-0.15,0.21
8.77,1.24,9.01,-0.15,-0.77,0.28
8.79,1.77,6.31,-0.26,-0.58,0.33
8.31,0.42,5.85,-0.53,-0.64,0.08
9.24,1.13,6.01,-0.54,-0.25,-0.24
8.68,2.36,5.58,-0.54,-0.23,-0.22
8.81,2.26,5.48,-0.4,0.25,-0.21
9.37,1.98,5.98,-0.35,0.14,-0.26
9.72,2.14,5.83,-0.36,0.02,-0.32
9.21,2.22,5.15,-0.45,-0.01,-0.34
9.33,2.17,5.57,-0.47,-0.08,-0.33
9.25,1.8,5.08,-0.61,-0.15,-0.19
9.27,1.31,5.5,-0.64,-0.12,-0.16
8.99,1.67,5.45,-0.61,-0.0,-0.11
9.27,2.19,5.77,-0.46,0.08,-0.14
9.14,1.88,6.24,-0.47,0.07,-0.18
9.13,2.0,6.39,-0.41,0.13,-0.28
8.83,2.24,6.05,-0.26,0.09,-0.21
8.71,1.65,6.19,-0.2,0.06,-0.1
8.37,1.73,6.05,-0.23,0.08,0.02
8.87,1.74,6.12,-0.16,0.16,0.04
9.11,1.5,6.25,-0.15,0.08,0.05
8.82,1.49,6.09,-0.14,0.03,0.02
8.85,1.54,6.23,-0.14,0.12,-0.01
9.14,1.61,6.26,-0.15,0.06,-0.04
8.96,1.47,6.26,-0.19,-0.05,-0.04
8.95,1.53,6.0,-0.2,0.03,-0.06
8.93,0.93,6.51,-0.31,0.04,-0.1
8.72,0.67,6.49,-0.67,-0.15,-0.26
7.95,3.15,5.9,-0.55,0.07,-0.15
8.49,1.16,6.21,-0.52,0.39,-0.18
9.43,1.35,5.72,-0.6,0.33,-0.24
9.17,2.78,6.01,-0.56,0.28,-0.26
8.47,2.49,5.88,-0.4,0.48,-0.14
8.84,2.26,6.73,-0.22,0.34,-0.0
8.28,1.02,6.31,-0.56,0.13,-0.09
5.31,0.16,4.38,-0.81,-0.14,-0.65
4.81,2.96,2.33,-0.18,0.15,-0.91
6.21,4.15,4.03,-0.11,-0.06,-0.02
7.19,1.28,5.57,-0.75,0.2,0.05
6.86,4.92,5.55,-0.22,-0.19,-0.09
7.49,1.31,5.72,-0.73,0.63,0.04
7.27,2.13,6.93,-1.15,0.2,0.07
9.46,0.51,8.4,-1.48,0.42,0.25
7.9,6.62,3.6,-0.31,-0.75,1.64
4.37,1.83,5.84,0.94,0.29,2.86
2.3,0.7,21.61,4.37,4.37,4.37
9.52,-11.63,8.52,4.37,-1.34,3.16
-8.67,2.77,0.89,3.66,3.46,2.18
7.88,1.81,9.76,4.37,3.94,2.48
-4.88,-6.98,30.04,2.17,4.37,-1.5
12.18,5.8,14.91,-3.56,1.44,-3.62
-1.07,13.84,-4.12,-0.88,3.59,-2.18
-3.56,-6.72,7.04,-0.42,3.11,-0.35
-13.36,13.35,12.63,1.32,-0.25,0.88
-6.79,1.25,11.23,2.76,1.75,1.91
-3.63,-3.02,7.75,1.74,-1.34,1.08
-6.51,7.12,2.21,0.65,-0.73,1.61
-5.64,7.06,7.67,0.74,0.45,1.72
-3.39,5.56,7.15,1.02,-0.49,1.43
-9.72,9.24,6.5,1.24,-1.0,0.96
-9.61,8.11,11.84,0.52,1.27,-0.52
-3.9,10.96,8.33,0.29,0.68,-0.2
-4.47,9.62,4.93,0.59,0.33,0.39
-2.51,5.77,5.73,0.46,0.74,0.53
-1.55,7.93,6.52,-0.01,-0.25,0.11
-0.8,4.48,4.08,-0.63,-0.28,-0.37
-2.43,10.82,5.25,-1.08,-0.32,-0.39
-3.42,8.41,6.59,-0.72,-0.33,-0.61
-3.13,7.44,7.19,-0.43,-0.27,-0.06
-2.39,6.65,7.07,-0.3,-0.22,-0.07
-3.0,6.45,6.83,-0.3,-0.34,-0.05
-2.37,6.82,7.32,-0.35,-0.22,-0.0
-2.48,6.73,7.47,-0.25,-0.28,-0.2
-2.59,7.2,7.09,-0.14,-0.06,-0.08
-2.31,6.85,7.25,0.12,0.06,-0.02
-2.43,6.59,7.09,-0.02,0.06,-0.02
-2.52,7.04,7.12,0.0,0.06,-0.06
-2.66,7.02,6.84,-0.0,0.09,-0.04
-2.63,7.04,6.9,-0.0,0.05,-0.02
-2.63,6.99,6.72,-0.05,0.0,0.03
-2.54,7.1,6.93,-0.14,-0.01,-0.01
-2.58,6.95,6.78,-0.12,-0.01,0.02
-2.61,7.06,6.8,-0.2,-0.02,0.02
-2.49,7.06,6.99,-0.15,-0.03,0.03
