Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.5,-0.4,1.69,-0.2,0.05,-0.01
10.53,-0.46,1.73,-0.19,0.03,-0.02
10.55,-0.4,1.72,-0.18,0.02,-0.01
10.48,-0.4,1.72,-0.17,0.03,-0.01
10.5,-0.42,1.84,-0.17,0.04,-0.02
10.52,-0.37,1.96,-0.15,0.06,-0.02
10.57,-0.33,2.04,-0.15,0.06,-0.04
10.46,-0.39,2.05,-0.15,0.05,-0.03
10.36,-0.28,2.09,-0.14,0.08,-0.03
10.46,-0.37,2.16,-0.13,0.08,-0.03
10.52,-0.23,2.06,-0.11,0.07,-0.03
10.57,-0.28,2.28,-0.11,0.1,-0.04
10.57,-0.37,2.23,-0.13,0.04,-0.05
10.2,-0.34,2.26,-0.14,0.07,-0.05
10.39,-0.33,2.26,-0.13,0.07,-0.03
10.42,-0.32,2.19,-0.11,0.03,-0.03
10.6,-0.33,2.26,-0.09,0.03,-0.02
10.47,-0.29,2.14,-0.1,0.02,-0.02
10.54,-0.3,2.1,-0.1,0.01,-0.02
10.53,-0.25,2.22,-0.11,0.01,-0.02
10.54,-0.26,2.25,-0.1,0.0,-0.01
10.4,-0.24,2.36,-0.09,-0.0,-0.02
10.41,-0.34,2.35,-0.11,0.02,-0.02
10.32,-0.25,2.44,-0.12,0.02,-0.02
10.5,-0.26,2.34,-0.11,0.02,-0.01
10.53,-0.22,2.38,-0.11,0.0,-0.01
10.39,-0.22,2.37,-0.11,0.0,-0.0
10.46,-0.25,2.31,-0.11,0.0,-0.01
10.49,-0.23,2.34,-0.12,0.01,-0.01
10.41,-0.25,2.36,-0.12,0.01,-0.01
10.42,-0.26,2.33,-0.11,0.01,-0.01
10.47,-0.27,2.26,-0.1,0.01,-0.01
10.39,-0.3,2.26,-0.09,0.0,-0.01
10.49,-0.27,2.24,-0.1,-0.01,-0.01
10.6,-0.25,2.15,-0.11,0.01,-0.01
10.37,-0.26,2.24,-0.11,-0.01,-0.02
10.46,-0.23,2.29,-0.11,0.01,-0.01
10.52,-0.25,2.39,-0.09,0.02,-0.01
10.5,-0.29,2.48,-0.12,0.01,-0.02
10.32,-0.24,2.56,-0.17,0.03,-0.03
10.45,-0.2,2.45,-0.17,0.03,-0.03
10.27,-0.18,2.49,-0.16,0.03,-0.03
10.59,-0.29,2.49,-0.15,0.05,-0.01
10.25,-0.21,2.55,-0.16,0.01,-0.02
10.3,-0.28,2.31,-0.17,0.03,-0.02
10.03,-0.3,2.41,-0.16,0.06,-0.04
11.31,-0.2,2.57,-0.1,0.08,-0.01
10.14,-0.17,2.47,-0.09,0.05,-0.02
10.05,-0.31,2.38,-0.08,0.08,-0.02
10.07,-0.19,2.29,-0.03,0.12,-0.02
11.06,-0.13,1.59,0.06,0.01,0.02
10.31,0.09,1.51,0.11,-0.01,-0.02
10.09,0.37,1.3,0.3,-0.04,-0.02
10.05,0.81,1.29,0.59,0.1,-0.06
9.82,0.6,1.57,0.79,-0.02,-0.12
9.2,0.21,1.34,0.85,-0.2,-0.2
8.42,0.38,1.08,0.99,-0.24,-0.16
7.9,0.65,1.32,1.07,0.07,-0.21
8.84,0.04,0.79,1.21,0.08,-0.3
9.48,1.25,1.37,1.45,0.29,-0.36
9.64,0.3,1.64,1.17,0.02,-0.33
8.11,-1.53,1.45,0.98,-0.33,-0.2
6.87,0.59,1.79,1.11,-0.14,-0.0
8.91,-0.01,4.68,1.27,0.5,-0.87
6.05,-4.15,4.04,1.28,0.87,-2.0
3.74,2.79,3.26,0.96,2.1,-1.1
22.32,1.16,28.38,-2.72,4.37,-0.52
25.0,15.01,4.78,3.02,0.11,-3.36
-0.51,-7.25,-5.37,1.64,-1.42,-0.93
9.04,2.43,-3.96,-0.08,4.37,-1.02
15.13,4.65,-1.38,3.47,1.72,-1.62
2.97,0.93,4.17,1.96,1.68,-2.08
5.7,14.09,2.98,4.37,-0.67,-1.26
5.13,22.81,-0.9,4.37,-2.16,1.68
5.35,45.66,-4.15,2.2,-1.64,-4.16
2.23,-9.36,3.19,-1.27,0.38,0.26
0.62,14.21,5.17,-1.07,0.41,-0.25
0.77,9.55,-0.34,-0.67,-0.32,-0.87
-2.15,9.91,-5.9,-0.68,0.37,-0.27
0.57,5.44,-2.49,-0.89,0.97,-0.59
-0.5,8.4,-6.79,-0.89,-0.47,-1.37
-2.46,11.34,-2.84,-1.03,-0.46,-1.14
-2.4,11.69,-4.99,-0.17,-1.13,-0.5
-7.43,11.87,-1.14,0.21,-0.03,-0.5
1.49,6.1,-3.63,0.59,0.22,-0.25
-1.24,9.78,-1.03,-0.0,-0.52,0.36
-0.38,10.3,-0.41,-0.28,-0.03,0.32
0.39,8.92,-0.71,-0.51,0.09,0.31
0.83,9.39,-0.06,-0.44,-0.0,0.24
0.85,10.25,0.13,-0.21,0.15,0.12
1.25,9.52,-0.43,-0.21,0.3,0.11
1.46,9.33,-0.18,-0.11,0.33,0.08
1.3,9.27,-0.39,-0.03,0.28,-0.09
1.2,9.38,-0.65,-0.11,0.37,-0.18
0.91,9.43,-0.61,-0.26,0.22,-0.17
1.0,9.39,-0.57,-0.44,0.11,-0.08
