Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.59,-0.55,1.86,0.1,0.01,0.08
10.91,-1.12,1.94,0.17,-0.08,-0.02
10.38,-0.78,2.04,0.14,-0.22,-0.04
10.43,-0.63,1.6,0.1,-0.05,-0.0
10.6,-0.06,1.85,0.04,-0.05,-0.1
10.24,-0.16,1.29,-0.07,-0.02,0.05
11.17,-0.26,1.41,-0.16,0.09,-0.03
10.7,-0.23,1.46,-0.16,-0.02,-0.18
10.17,0.3,1.47,-0.1,0.11,-0.17
10.44,0.39,1.46,0.0,0.15,-0.13
10.66,0.38,1.58,0.12,0.16,-0.14
10.75,-0.08,1.72,0.16,0.15,-0.19
10.08,0.47,1.24,0.19,0.07,-0.17
10.4,0.15,1.21,0.11,0.18,0.02
10.79,0.07,1.08,0.09,0.03,0.11
10.07,-0.0,0.71,0.07,-0.06,0.22
11.51,-0.35,1.87,-0.04,0.11,0.09
10.53,0.07,1.68,0.13,-0.33,-0.02
10.16,0.23,1.46,0.26,-0.16,-0.04
10.68,0.06,1.82,0.25,-0.22,-0.02
10.12,-0.04,1.77,0.18,-0.24,-0.02
10.61,-0.02,2.18,0.12,-0.11,0.04
10.77,-0.62,2.35,0.07,-0.07,0.17
10.36,-1.37,2.53,-0.04,-0.02,0.23
9.97,-2.2,2.1,-0.23,0.08,0.2
10.67,-1.89,1.8,-0.31,0.16,0.2
10.61,-1.17,1.31,-0.1,0.09,0.2
10.27,-1.08,1.17,0.14,0.14,0.19
10.28,-1.52,1.58,0.2,0.15,0.14
10.8,-2.16,1.81,0.04,0.08,0.08
10.37,-1.05,1.39,0.0,-0.13,-0.03
9.94,-0.51,1.16,0.1,-0.12,-0.17
11.38,-0.82,2.16,0.06,0.08,-0.1
11.41,-0.75,2.37,-0.2,-0.03,0.19
10.16,-1.3,1.43,-0.26,-0.11,0.3
9.65,-1.74,1.7,-0.18,0.01,0.2
10.49,-1.3,1.81,-0.18,0.05,0.03
10.36,-0.75,1.96,-0.2,-0.06,-0.04
10.25,-1.21,1.91,-0.29,0.02,-0.04
