Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.45,-0.37,1.41,-0.14,0.01,-0.05
10.5,-0.34,1.19,-0.14,-0.02,-0.06
10.43,-0.29,1.15,-0.09,-0.0,-0.02
10.58,-0.15,1.12,-0.03,-0.01,-0.0
10.67,-0.45,1.11,0.0,-0.01,0.04
10.47,-0.34,1.01,-0.01,-0.01,-0.01
10.61,-0.45,1.14,-0.07,0.04,-0.02
10.55,-0.18,1.05,-0.1,0.03,-0.02
10.64,-0.25,1.04,-0.1,-0.03,-0.02
10.53,-0.3,0.96,-0.11,-0.04,-0.01
10.51,-0.36,1.0,-0.1,-0.02,-0.0
10.56,-0.38,1.05,-0.1,-0.01,-0.01
10.46,-0.44,0.97,-0.12,0.01,-0.0
10.62,-0.29,1.13,-0.12,0.01,-0.01
10.59,-0.27,1.08,-0.11,-0.02,-0.0
10.58,-0.25,1.07,-0.09,-0.01,0.0
10.61,-0.36,1.18,-0.08,-0.02,0.0
10.55,-0.28,1.21,-0.09,-0.03,0.01
10.49,-0.42,1.31,-0.12,-0.02,0.0
10.5,-0.35,1.22,-0.13,0.03,-0.02
10.58,-0.33,1.09,-0.13,0.07,-0.02
10.51,-0.33,1.04,-0.11,0.06,-0.02
10.58,-0.41,1.1,-0.11,0.03,-0.0
10.58,-0.37,1.13,-0.12,0.02,-0.01
10.58,-0.39,1.07,-0.12,0.01,-0.01
10.5,-0.38,1.15,-0.12,-0.0,-0.02
10.58,-0.37,1.12,-0.11,0.01,-0.01
10.52,-0.32,1.19,-0.09,0.01,-0.02
10.56,-0.38,1.15,-0.08,0.02,-0.02
10.59,-0.36,1.18,-0.08,-0.0,-0.01
10.57,-0.37,1.24,-0.07,0.01,-0.01
10.49,-0.32,1.26,-0.07,0.0,-0.01
10.62,-0.34,1.28,-0.06,0.02,-0.01
10.55,-0.3,1.3,-0.05,0.01,-0.01
10.53,-0.31,1.28,-0.05,0.03,-0.01
10.54,-0.31,1.2,-0.04,0.02,-0.0
10.63,-0.3,1.24,-0.03,0.01,-0.0
10.53,-0.32,1.3,-0.04,-0.02,0.0
10.51,-0.38,1.31,-0.07,-0.01,-0.0
10.57,-0.31,1.31,-0.08,-0.01,-0.01
10.54,-0.31,1.37,-0.1,-0.01,-0.01
10.51,-0.31,1.31,-0.11,-0.0,-0.02
10.53,-0.32,1.33,-0.11,-0.01,-0.03
10.45,-0.35,1.28,-0.13,-0.01,-0.04
10.52,-0.4,1.07,-0.17,0.01,-0.1
