Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.49,0.29,-0.21,-0.14,-0.0,-0.0
10.48,0.37,-0.18,-0.13,0.0,-0.0
10.53,0.32,-0.21,-0.12,-0.01,-0.01
10.49,0.34,-0.26,-0.12,-0.0,-0.01
10.47,0.36,-0.2,-0.1,-0.04,-0.01
10.48,0.33,-0.3,-0.09,0.0,-0.02
10.49,0.32,-0.14,-0.1,-0.02,-0.01
10.54,0.36,-0.25,-0.1,-0.03,-0.01
10.52,0.36,-0.24,-0.08,-0.07,-0.01
10.42,0.35,-0.31,-0.07,-0.04,-0.02
10.53,0.31,-0.3,-0.07,-0.05,-0.01
10.52,0.39,-0.37,-0.07,-0.06,0.01
10.47,0.28,-0.42,-0.05,-0.07,-0.0
10.42,0.32,-0.45,-0.06,-0.07,-0.01
10.51,0.28,-0.45,-0.07,-0.07,-0.01
10.39,0.24,-0.48,-0.08,-0.08,-0.02
10.49,0.26,-0.58,-0.1,-0.07,-0.01
10.4,0.18,-0.51,-0.13,-0.03,-0.01
10.52,0.24,-0.52,-0.16,-0.02,0.0
10.42,0.28,-0.61,-0.13,-0.01,-0.0
10.47,0.27,-0.63,-0.11,-0.01,0.0
10.34,0.23,-0.71,-0.12,-0.03,0.0
10.44,0.22,-0.64,-0.13,-0.0,-0.0
10.47,0.27,-0.61,-0.15,-0.0,0.0
10.41,0.28,-0.64,-0.15,-0.0,0.0
10.39,0.29,-0.64,-0.13,-0.01,-0.0
10.43,0.31,-0.66,-0.12,-0.0,-0.01
10.42,0.25,-0.63,-0.12,0.01,-0.01
10.45,0.29,-0.61,-0.12,0.01,-0.01
10.44,0.27,-0.59,-0.12,0.01,-0.02
10.43,0.28,-0.61,-0.12,0.0,-0.01
10.38,0.26,-0.65,-0.11,0.03,-0.02
10.44,0.24,-0.56,-0.12,0.04,-0.02
10.48,0.25,-0.52,-0.13,0.05,-0.02
10.45,0.26,-0.56,-0.12,0.05,-0.02
10.46,0.21,-0.48,-0.13,0.05,-0.02
10.49,0.27,-0.45,-0.14,0.06,-0.02
10.45,0.2,-0.41,-0.14,0.05,-0.02
10.51,0.28,-0.4,-0.14,0.04,-0.01
10.46,0.27,-0.38,-0.13,0.02,-0.01
10.48,0.28,-0.36,-0.14,0.02,-0.0
10.46,0.28,-0.34,-0.14,0.03,-0.0
10.47,0.3,-0.34,-0.13,0.01,-0.0
10.5,0.27,-0.29,-0.14,0.01,-0.0
10.46,0.25,-0.28,-0.14,0.01,-0.0
10.5,0.32,-0.3,-0.13,0.01,-0.01
10.49,0.24,-0.3,-0.14,0.01,-0.0
10.44,0.23,-0.29,-0.14,0.0,-0.0
10.48,0.27,-0.29,-0.13,0.02,-0.0
10.5,0.24,-0.26,-0.13,0.0,-0.01
10.52,0.28,-0.27,-0.13,0.01,-0.01
10.45,0.22,-0.3,-0.13,0.0,-0.01
10.5,0.28,-0.26,-0.12,0.01,-0.01
10.47,0.23,-0.34,-0.12,0.0,-0.01
10.42,0.28,-0.36,-0.11,-0.01,-0.01
11.16,0.52,-0.27,-0.09,0.05,-0.02
9.29,1.33,-1.75,0.26,-0.13,-0.09
9.24,2.26,-2.08,0.67,0.05,-0.03
10.52,0.51,-1.34,0.74,0.23,-0.12
10.0,1.04,-0.12,0.7,0.18,-0.07
9.75,0.71,-1.41,0.66,0.26,-0.26
10.44,0.76,-0.41,0.31,0.21,0.05
9.68,0.02,-0.71,0.3,0.25,-0.02
9.2,0.02,1.0,-0.05,0.38,-0.0
10.91,-1.31,0.43,-0.84,0.49,0.17
9.82,0.81,-0.16,-0.92,0.36,0.35
8.49,0.98,-1.32,-0.57,0.2,0.15
9.22,2.05,-2.13,0.32,0.19,-0.09
9.35,2.03,-2.42,1.29,0.15,-0.38
8.23,0.06,-1.23,1.85,0.06,-0.4
7.23,-0.79,-0.59,2.06,0.16,-0.51
9.87,-1.21,-1.28,1.9,-0.12,-0.36
7.54,0.4,-0.72,2.02,-0.01,-0.31
5.22,-0.04,1.01,2.18,0.7,-0.8
7.23,-0.11,5.03,1.43,1.85,-1.03
4.04,-0.28,4.5,0.91,2.23,-1.42
22.27,0.39,37.13,-3.99,4.37,-0.6
32.34,18.61,3.28,-0.25,1.99,-3.01
6.3,-4.26,2.3,-0.49,4.1,-2.14
8.19,7.87,1.96,0.22,3.47,-2.29
6.04,1.87,5.8,0.13,3.88,-1.44
2.86,1.92,6.34,-0.33,2.18,-1.23
-9.3,5.66,15.27,0.28,1.2,-0.91
0.72,7.05,13.61,0.65,0.11,-0.7
-2.57,2.07,9.22,0.86,-0.56,-0.24
-2.78,8.91,8.83,1.22,-0.06,0.28
-1.76,7.43,9.13,2.72,-0.1,-0.15
-3.69,1.93,9.66,2.16,-0.58,0.1
-2.78,5.85,9.59,1.18,-0.4,0.1
-7.0,14.73,17.74,-1.23,0.78,-2.12
4.33,10.87,10.26,3.2,-0.82,1.92
-12.12,6.32,-0.54,0.26,-0.18,1.15
3.61,4.5,2.62,1.7,2.51,0.06
2.73,12.54,5.83,-0.2,-1.43,0.18
-2.09,8.94,4.68,-0.48,-0.52,0.25
1.56,8.8,4.31,0.21,0.37,-0.15
-0.21,9.01,4.06,0.14,0.15,-0.07
0.27,9.03,3.73,0.08,0.25,-0.02
-0.19,9.62,4.0,-0.03,-0.04,-0.04
-1.31,9.92,4.71,0.25,0.35,0.15
2.94,8.65,4.47,0.31,0.62,0.08
2.46,8.28,3.49,0.76,-0.65,-0.28
-1.58,9.74,1.85,-0.07,-0.68,-0.02
-0.17,9.37,2.89,-0.43,0.15,-0.1
-0.16,9.33,4.57,-0.26,0.38,0.05
0.78,10.08,4.23,0.34,0.36,-0.17
0.19,9.24,2.8,0.41,0.17,-0.2
-0.57,8.68,2.34,0.17,-0.04,-0.15
-0.5,9.61,2.68,0.11,0.08,-0.06
-0.37,9.35,2.51,-0.01,0.05,0.09
0.14,9.12,2.32,-0.09,-0.05,0.08
