Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
13.02,1.14,0.89,0.16,0.08,-0.54
10.42,1.13,0.28,-0.23,-0.45,0.21
9.68,0.37,-0.45,0.03,0.05,0.05
9.91,0.9,0.3,0.25,-0.11,-0.04
10.48,0.88,0.21,0.17,0.02,-0.05
10.87,0.43,0.13,0.04,-0.07,-0.02
10.16,0.86,0.2,-0.05,0.01,-0.02
10.65,0.76,0.06,-0.06,0.0,-0.02
10.47,0.7,-0.05,-0.05,-0.04,-0.0
10.41,0.69,-0.05,-0.07,-0.01,-0.01
10.39,0.62,0.09,-0.07,0.0,-0.03
10.52,0.6,0.01,-0.09,0.03,-0.03
10.6,0.67,0.04,-0.1,-0.01,0.01
10.55,0.52,-0.05,-0.11,-0.03,0.02
10.45,0.67,-0.01,-0.08,-0.04,-0.0
10.5,0.54,0.08,-0.09,-0.02,-0.0
10.41,0.59,0.16,-0.11,-0.04,-0.0
10.47,0.56,0.17,-0.11,-0.0,-0.0
10.47,0.55,0.2,-0.11,-0.0,-0.0
10.64,0.6,0.2,-0.1,-0.01,-0.02
10.47,0.62,0.07,-0.12,-0.03,-0.0
10.5,0.56,0.08,-0.12,-0.03,-0.0
10.44,0.62,0.16,-0.1,-0.01,-0.01
10.56,0.51,0.13,-0.12,0.0,-0.01
10.47,0.43,0.14,-0.14,0.0,-0.01
10.53,0.39,0.0,-0.17,-0.0,-0.02
10.49,0.48,0.01,-0.17,-0.01,0.0
10.51,0.45,0.04,-0.17,0.02,0.01
10.52,0.4,-0.03,-0.18,0.01,-0.0
10.5,0.4,-0.01,-0.2,0.04,0.02
10.46,0.5,0.05,-0.23,0.06,0.0
10.51,0.47,0.24,-0.24,0.03,0.02
10.5,0.49,0.16,-0.25,0.03,0.02
10.52,0.5,0.06,-0.24,0.02,0.02
10.52,0.47,0.13,-0.22,0.01,0.01
10.49,0.45,0.11,-0.22,0.01,0.01
10.46,0.34,0.09,-0.22,0.07,-0.03
9.96,0.24,0.19,-0.32,0.26,-0.14
10.82,0.89,-0.92,-0.05,0.45,-0.18
10.0,1.14,-0.84,0.24,0.06,-0.09
9.55,0.47,-0.33,0.33,0.28,-0.19
10.69,1.3,-0.43,0.48,0.26,-0.19
10.03,1.0,-0.32,0.7,0.27,-0.22
9.88,1.06,-0.16,0.96,0.23,-0.3
9.56,0.23,-0.3,0.95,0.44,-0.39
9.94,1.12,-0.08,1.09,0.34,-0.35
9.27,0.94,-0.2,1.17,0.15,-0.22
7.64,1.43,0.41,1.36,0.22,-0.39
7.73,0.34,0.42,1.26,0.37,-0.59
7.83,1.1,0.27,1.4,0.59,-0.32
9.78,2.21,-0.3,1.55,0.28,-0.35
8.46,1.46,2.68,1.22,-0.45,-0.69
4.23,-2.87,1.78,1.11,-0.01,-0.68
9.42,2.5,3.77,0.91,0.8,-1.24
8.1,-0.97,3.22,0.77,1.46,-1.42
11.24,3.21,3.53,0.71,0.93,-1.53
6.8,17.62,22.12,-0.73,3.62,-2.53
32.92,6.39,5.88,-1.07,4.37,-3.14
-2.65,-3.64,-3.5,-2.03,1.67,-2.89
11.0,5.54,-2.9,-0.19,4.37,-2.99
4.2,2.34,3.5,1.6,0.61,-1.81
-1.75,15.95,10.39,3.93,-1.08,-1.01
-0.63,8.8,7.26,4.14,2.9,0.32
8.24,15.64,5.47,3.8,-2.37,1.99
-4.64,34.15,1.06,4.37,-1.24,-2.85
-1.27,-18.91,1.14,1.11,-1.35,-2.31
-11.29,25.7,1.14,1.51,-1.41,-0.77
8.38,-3.71,0.74,0.62,1.78,0.27
-7.3,7.95,-5.92,1.48,-0.84,-1.16
-4.22,5.36,-6.79,-0.46,0.5,-0.1
-1.38,3.44,-6.81,-0.14,-0.42,-0.19
-2.88,6.82,-6.32,-0.46,-0.09,0.32
-3.55,5.7,-8.89,-0.02,-0.03,0.25
-1.45,5.06,-5.72,-0.56,-0.45,0.46
-4.8,6.28,-6.11,-0.96,-0.22,0.44
-0.91,5.88,-3.56,-0.73,-0.08,0.49
-2.12,10.35,-3.68,-0.22,0.77,0.4
0.03,7.49,-4.9,-0.62,0.31,0.91
0.88,7.41,-3.62,-1.12,0.13,0.97
2.85,11.69,-2.18,-0.95,0.28,0.34
2.03,8.47,-1.09,-0.78,0.4,-0.25
1.15,9.78,-2.6,0.46,0.37,-0.27
2.09,9.2,-2.89,0.51,0.1,-0.09
1.07,8.03,-3.37,0.22,-0.15,0.25
0.69,8.6,-3.85,-0.07,-0.03,0.01
0.64,8.67,-3.82,-0.24,-0.03,-0.05
1.02,7.82,-3.92,-0.56,-0.27,-0.0
0.97,8.67,-3.24,0.05,-0.08,-0.01
0.72,8.7,-3.4,0.02,-0.13,0.17
1.28,8.75,-3.44,0.03,-0.14,0.17
0.95,8.72,-3.35,-0.08,-0.07,0.03
1.2,8.65,-3.33,-0.04,0.02,-0.02
1.04,8.5,-3.48,-0.04,0.07,-0.03
1.06,8.65,-3.61,-0.01,0.1,-0.01
1.02,8.42,-3.6,0.0,0.14,-0.01
1.1,8.44,-3.81,0.03,0.13,-0.0
1.13,8.58,-3.92,0.04,0.14,-0.0
1.21,8.37,-3.85,-0.01,0.09,0.02
1.31,8.33,-3.94,-0.01,0.05,0.04
1.24,8.19,-4.05,-0.03,0.06,-0.01
1.35,8.41,-3.96,-0.04,0.04,-0.0
1.41,8.06,-4.1,-0.09,0.06,-0.03
1.41,8.2,-4.02,-0.15,-0.02,-0.04
1.39,8.05,-4.26,-0.26,0.05,-0.06
1.47,8.07,-4.08,-0.39,-0.06,-0.06
1.26,8.46,-3.73,-0.42,-0.06,-0.05
1.07,8.54,-3.58,-0.46,-0.02,-0.05
1.17,8.6,-3.27,-0.44,0.03,-0.09
