Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.32,-0.23,-1.2,-0.12,-0.0,-0.01
10.33,-0.24,-1.19,-0.12,0.01,-0.0
10.35,-0.24,-1.21,-0.13,0.0,-0.0
10.35,-0.21,-1.19,-0.12,0.0,-0.01
10.33,-0.23,-1.18,-0.13,0.0,-0.0
10.29,-0.25,-1.18,-0.13,0.0,-0.01
10.37,-0.26,-1.15,-0.13,0.01,-0.01
10.36,-0.21,-1.2,-0.13,0.01,-0.0
10.14,-0.45,-1.2,-0.16,0.0,0.01
10.83,-0.49,-1.03,-0.24,0.12,0.06
10.09,-0.17,-1.37,-0.18,-0.03,0.07
9.96,-0.37,-1.48,-0.12,0.04,-0.02
10.37,-0.77,-1.0,-0.26,0.15,0.01
10.52,-0.33,-0.8,-0.37,0.16,0.07
10.35,-0.27,-0.96,-0.3,0.22,0.04
9.73,-0.38,-1.9,-0.33,0.23,-0.1
9.72,-1.12,-2.26,-0.48,0.43,-0.05
10.08,-0.29,-1.71,-0.73,0.51,0.04
9.73,-0.76,-1.39,-0.94,0.35,0.19
9.93,-0.08,-1.48,-0.95,0.45,0.12
9.98,1.0,-2.05,-0.55,0.26,0.06
8.8,0.53,-0.82,-0.36,0.3,0.1
9.11,-0.23,-1.18,-0.53,0.37,0.26
8.53,-0.04,-0.33,-0.72,0.3,0.38
9.7,1.04,0.28,-0.75,0.18,0.06
7.74,1.04,-0.2,-0.7,-0.05,-0.0
8.37,0.42,-0.54,-0.9,0.19,0.08
7.84,0.74,1.83,-1.7,0.12,0.02
5.07,2.2,1.2,-1.98,0.52,0.18
3.87,-1.53,0.9,-2.08,0.68,-0.04
6.51,-0.26,-0.16,-2.43,1.14,0.38
4.77,-0.52,2.47,-2.07,0.27,1.09
25.94,4.48,8.11,1.93,4.37,0.77
6.79,-5.79,8.44,-0.25,1.85,2.52
15.17,-6.91,-0.23,-0.16,1.78,2.84
4.44,-0.09,-5.05,-0.78,1.85,2.67
8.87,-8.1,5.83,-2.78,0.78,3.48
22.99,-44.64,67.0,-4.37,0.51,2.32
9.87,21.53,-12.37,4.37,4.37,-0.25
-6.59,-23.37,9.31,-0.42,-0.39,0.73
0.56,-8.8,3.54,-1.5,-0.09,1.38
1.6,-6.9,-0.79,-1.11,1.24,0.22
1.49,-14.17,5.47,-0.32,-0.7,0.25
-1.32,-4.55,0.4,-0.77,0.02,0.24
1.33,-11.63,2.06,-0.07,0.2,0.19
-0.59,-10.79,1.65,-0.43,-0.57,-0.4
0.93,-7.94,1.13,0.05,0.16,0.17
1.79,-10.56,0.9,0.13,-0.42,-0.05
2.84,-9.44,1.72,0.16,-0.3,-0.14
3.2,-10.12,3.23,0.52,-0.26,-0.27
1.91,-8.45,2.47,0.03,-0.21,0.06
2.54,-9.51,2.73,0.51,-0.16,0.06
2.33,-9.9,3.64,0.67,-0.25,0.01
1.82,-9.57,3.66,0.43,-0.12,-0.09
2.72,-9.68,4.09,0.33,0.13,-0.12
3.33,-8.85,4.19,0.51,-0.12,-0.07
2.93,-9.4,4.77,0.62,0.04,-0.17
3.48,-8.64,4.77,0.77,0.22,0.01
3.27,-9.47,5.14,0.86,0.12,0.19
3.4,-8.11,6.34,1.12,-0.36,0.23
1.24,-9.85,6.45,1.11,0.03,0.19
2.94,-8.98,8.34,0.8,-0.08,0.34
2.43,-6.84,5.78,0.36,0.21,0.21
-1.0,-8.8,5.59,0.46,0.35,0.26
1.01,-5.04,7.97,1.62,1.69,0.77
0.76,-0.34,7.4,3.52,0.08,-0.38
-1.36,-6.18,14.36,4.09,0.87,-0.02
4.73,-11.36,9.72,2.16,0.8,-0.22
1.03,-3.08,9.81,0.23,-1.11,0.15
0.55,0.21,11.46,0.31,-0.86,0.0
3.52,0.73,12.1,1.74,-0.41,-0.59
1.86,-1.33,12.84,1.85,-0.6,-0.25
0.82,1.31,13.83,1.42,-0.15,0.3
0.61,1.13,11.37,1.06,-0.34,0.01
0.97,-0.52,11.34,0.22,0.13,0.04
1.38,1.62,10.76,-0.41,0.02,0.03
-0.63,1.87,11.7,-0.24,0.21,-0.13
0.41,2.67,11.01,0.07,0.16,-0.35
0.96,1.44,11.47,-0.0,-0.06,-0.23
2.07,1.0,10.18,-0.35,-0.53,-0.43
2.03,2.29,7.44,0.15,-0.79,-0.43
3.17,-0.56,8.55,0.44,0.29,-0.6
5.47,-0.95,11.54,-0.01,-0.13,-0.17
2.32,0.1,11.44,-0.86,-0.28,-0.27
0.22,1.49,10.92,-0.94,-0.27,-0.22
3.32,-0.45,10.15,-0.81,0.27,-0.22
