Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.33,-0.21,3.39,0.01,0.02,0.01
10.22,-0.27,3.4,0.01,-0.01,0.01
10.24,-0.25,3.36,0.01,0.0,0.0
10.27,-0.35,3.32,0.0,-0.01,0.01
10.2,-0.29,3.4,-0.01,-0.01,0.0
10.25,-0.32,3.44,-0.03,0.01,0.0
10.33,-0.33,3.44,-0.03,-0.04,0.01
10.2,-0.34,3.34,-0.05,-0.02,0.01
10.29,-0.34,3.38,-0.06,-0.03,0.0
10.16,-0.26,3.48,-0.08,-0.04,-0.0
10.2,-0.3,3.5,-0.11,0.01,-0.01
10.31,-0.25,3.56,-0.12,-0.02,-0.01
10.19,-0.23,3.36,-0.11,0.0,-0.02
10.17,-0.29,3.43,-0.12,0.03,-0.02
10.24,-0.26,3.49,-0.15,0.02,-0.02
10.25,-0.15,3.47,-0.15,0.02,-0.02
10.24,-0.2,3.46,-0.14,-0.0,-0.01
10.24,-0.23,3.43,-0.13,0.02,-0.01
10.24,-0.22,3.47,-0.13,0.02,-0.02
10.24,-0.25,3.5,-0.15,0.02,-0.02
10.2,-0.23,3.48,-0.13,0.02,-0.03
10.21,-0.22,3.51,-0.12,0.01,-0.03
10.24,-0.3,3.51,-0.13,0.05,-0.03
10.21,-0.25,3.55,-0.13,0.01,-0.04
10.22,-0.23,3.55,-0.13,0.03,-0.03
10.17,-0.27,3.58,-0.13,0.01,-0.03
10.23,-0.26,3.56,-0.14,0.0,-0.03
10.22,-0.2,3.57,-0.13,0.0,-0.02
10.18,-0.23,3.6,-0.13,-0.0,-0.01
10.21,-0.21,3.58,-0.12,0.0,-0.02
10.16,-0.24,3.61,-0.13,-0.0,-0.01
10.37,-0.19,3.44,-0.13,-0.03,-0.02
9.9,-0.41,3.39,-0.15,0.01,-0.09
10.39,-0.03,3.22,-0.03,0.14,-0.05
10.37,-0.21,2.83,0.07,0.07,0.04
10.3,-0.25,2.77,0.2,-0.01,0.07
9.81,-0.02,3.12,0.27,0.11,0.07
10.27,-0.47,2.91,0.28,0.03,0.06
9.73,-0.1,2.5,0.36,-0.02,0.06
9.48,0.08,2.62,0.51,0.09,0.1
9.81,0.01,2.55,0.76,-0.07,0.21
9.4,-0.02,2.08,0.85,-0.18,0.29
8.48,-0.05,2.38,0.9,-0.23,0.25
7.37,-0.51,2.15,0.8,0.15,0.0
7.72,-0.87,2.25,0.62,0.12,-0.01
9.21,-0.4,2.93,0.65,0.41,-0.16
