Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.55,-0.14,0.88,-0.25,0.05,0.02
10.59,-0.17,0.97,-0.25,0.04,0.01
10.52,-0.17,0.96,-0.26,0.05,-0.01
10.55,-0.2,0.95,-0.26,0.06,-0.01
10.48,-0.19,0.91,-0.26,0.04,-0.01
10.6,-0.22,0.98,-0.24,0.04,-0.02
10.49,-0.21,1.04,-0.21,0.01,-0.03
10.54,-0.24,0.92,-0.17,0.04,-0.04
10.65,-0.17,0.99,-0.15,0.04,-0.01
10.59,-0.17,1.05,-0.11,0.05,-0.02
10.58,-0.2,1.2,-0.1,0.07,-0.01
10.57,-0.14,1.3,-0.14,0.04,-0.0
10.47,-0.18,1.34,-0.14,0.06,-0.0
10.63,-0.11,1.33,-0.12,0.02,-0.01
10.58,-0.12,1.4,-0.11,0.02,-0.01
10.5,-0.2,1.37,-0.12,0.02,-0.01
10.47,-0.23,1.3,-0.13,0.01,-0.02
10.64,-0.18,1.3,-0.14,0.02,-0.02
10.56,-0.15,1.21,-0.12,0.02,0.0
10.56,-0.22,1.23,-0.1,0.0,-0.01
10.56,-0.17,1.19,-0.09,-0.01,-0.01
10.57,-0.19,1.18,-0.08,-0.04,-0.01
10.51,-0.23,1.2,-0.07,-0.03,-0.02
10.57,-0.25,1.13,-0.06,-0.03,-0.02
10.41,-0.2,1.18,-0.06,-0.04,-0.03
10.58,-0.16,1.1,-0.05,-0.01,-0.02
10.59,-0.08,0.98,-0.06,0.01,-0.01
10.55,-0.13,1.05,-0.05,0.01,-0.02
10.53,-0.16,1.04,-0.05,0.01,-0.02
10.52,-0.2,1.07,-0.07,0.03,-0.03
10.33,-0.01,0.91,-0.07,0.02,-0.05
10.38,0.01,0.86,-0.06,0.08,-0.14
10.6,-0.02,1.07,-0.02,0.24,-0.23
10.31,0.77,0.8,0.19,0.35,-0.18
10.12,1.28,0.13,0.57,0.29,-0.11
10.19,1.12,0.31,0.82,0.17,-0.04
10.37,0.46,0.36,0.88,0.07,-0.12
9.65,0.91,0.7,1.07,0.08,-0.23
8.83,1.18,0.85,1.29,0.05,-0.28
7.77,0.75,0.64,1.52,0.15,-0.34
5.95,0.19,1.65,1.61,0.7,-0.47
6.2,0.35,1.34,1.91,1.19,-0.45
9.13,3.87,2.2,2.69,0.84,-0.26
