Accelerometer: x-axis (g)_Mean,Accelerometer: x-axis (g)_StandardDeviation,Accelerometer: x-axis (g)_RootMeanSquare,Accelerometer: x-axis (g)_MaximalAmplitude,Accelerometer: x-axis (g)_MinimalAmplitude,Accelerometer: x-axis (g)_Median,Accelerometer: x-axis (g)_Number of zero-crossing,Accelerometer: x-axis (g)_Skewness,Accelerometer: x-axis (g)_Kurtosis,Accelerometer: x-axis (g)_First Quartile,Accelerometer: x-axis (g)_Third Quartile,Accelerometer: x-axis (g)_Autocorrelation,Accelerometer: y-axis (g)_Mean,Accelerometer: y-axis (g)_StandardDeviation,Accelerometer: y-axis (g)_RootMeanSquare,Accelerometer: y-axis (g)_MaximalAmplitude,Accelerometer: y-axis (g)_MinimalAmplitude,Accelerometer: y-axis (g)_Median,Accelerometer: y-axis (g)_Number of zero-crossing,Accelerometer: y-axis (g)_Skewness,Accelerometer: y-axis (g)_Kurtosis,Accelerometer: y-axis (g)_First Quartile,Accelerometer: y-axis (g)_Third Quartile,Accelerometer: y-axis (g)_Autocorrelation,Accelerometer: z-axis (g)_Mean,Accelerometer: z-axis (g)_StandardDeviation,Accelerometer: z-axis (g)_RootMeanSquare,Accelerometer: z-axis (g)_MaximalAmplitude,Accelerometer: z-axis (g)_MinimalAmplitude,Accelerometer: z-axis (g)_Median,Accelerometer: z-axis (g)_Number of zero-crossing,Accelerometer: z-axis (g)_Skewness,Accelerometer: z-axis (g)_Kurtosis,Accelerometer: z-axis (g)_First Quartile,Accelerometer: z-axis (g)_Third Quartile,Accelerometer: z-axis (g)_Autocorrelation,Gyroscope: x-axis (rad/s)_Mean,Gyroscope: x-axis (rad/s)_StandardDeviation,Gyroscope: x-axis (rad/s)_RootMeanSquare,Gyroscope: x-axis (rad/s)_MaximalAmplitude,Gyroscope: x-axis (rad/s)_MinimalAmplitude,Gyroscope: x-axis (rad/s)_Median,Gyroscope: x-axis (rad/s)_Number of zero-crossing,Gyroscope: x-axis (rad/s)_Skewness,Gyroscope: x-axis (rad/s)_Kurtosis,Gyroscope: x-axis (rad/s)_First Quartile,Gyroscope: x-axis (rad/s)_Third Quartile,Gyroscope: x-axis (rad/s)_Autocorrelation,Gyroscope: y-axis (rad/s)_Mean,Gyroscope: y-axis (rad/s)_StandardDeviation,Gyroscope: y-axis (rad/s)_RootMeanSquare,Gyroscope: y-axis (rad/s)_MaximalAmplitude,Gyroscope: y-axis (rad/s)_MinimalAmplitude,Gyroscope: y-axis (rad/s)_Median,Gyroscope: y-axis (rad/s)_Number of zero-crossing,Gyroscope: y-axis (rad/s)_Skewness,Gyroscope: y-axis (rad/s)_Kurtosis,Gyroscope: y-axis (rad/s)_First Quartile,Gyroscope: y-axis (rad/s)_Third Quartile,Gyroscope: y-axis (rad/s)_Autocorrelation,Gyroscope: z-axis (rad/s)_Mean,Gyroscope: z-axis (rad/s)_StandardDeviation,Gyroscope: z-axis (rad/s)_RootMeanSquare,Gyroscope: z-axis (rad/s)_MaximalAmplitude,Gyroscope: z-axis (rad/s)_MinimalAmplitude,Gyroscope: z-axis (rad/s)_Median,Gyroscope: z-axis (rad/s)_Number of zero-crossing,Gyroscope: z-axis (rad/s)_Skewness,Gyroscope: z-axis (rad/s)_Kurtosis,Gyroscope: z-axis (rad/s)_First Quartile,Gyroscope: z-axis (rad/s)_Third Quartile,Gyroscope: z-axis (rad/s)_Autocorrelation
1.4071666666666667,0.01438652919304106,1.407240206929862,1.450000,1.38,1.41,0,0.3018109649381235,0.2133384089791872,1.4,1.42,59.40229999999999,0.007000000000000001,0.02928594657283023,0.030110906108363245,0.090000,0.0,0.01,24,0.1252509189895416,0.2463965159435424,-0.01,0.025,0.00010000000000000013,-9.162166666666666,0.018893708535441544,9.162186147421366,9.210000,9.09,-9.17,0,0.936140086274853,2.3740421731872807,-9.175,-9.15,2518.3607000000006,-0.12000000000000001,1.3877787807814457e-17,0.11999999999999995,0.120000,0.12,-0.12,0,,,-0.12,-0.12,0.4320000000000003,-0.002666666666666667,0.004422166387140533,0.005163977794943223,0.010000,0.0,0.0,0,-1.0552897060221722,-0.8863636363636371,-0.01,-0.0,0.0002,-0.010000000000000002,1.734723475976807e-18,0.010000000000000002,0.010000,0.01,-0.01,0,,,-0.01,-0.01,0.0029999999999999983
1.4038333333333337,0.011984944258897864,1.4038844919246978,1.430000,1.37,1.4049999999999998,0,-0.2467857023007886,0.076148533909417,1.4,1.41,59.12289999999998,0.004166666666666667,0.026159234613335986,0.026488991424111766,0.070000,0.0,0.0,29,-0.11784265664848341,0.18561635148178723,-0.01,0.02,-1.257674520083185e-21,-9.163499999999997,0.02015150945545583,9.163522157627671,9.210000,9.09,-9.17,0,0.8256863448305544,1.5507212143922064,-9.18,-9.15,2519.0949999999993,-0.12000000000000001,1.3877787807814457e-17,0.11999999999999995,0.120000,0.12,-0.12,0,,,-0.12,-0.12,0.4320000000000003,-0.002,0.003999999999999999,0.00447213595499958,0.010000,0.0,0.0,0,-1.5000000000000009,0.25000000000000044,-0.0,-0.0,0.0001,-0.010000000000000002,1.734723475976807e-18,0.010000000000000002,0.010000,0.01,-0.01,0,,,-0.01,-0.01,0.0029999999999999983
1.4068333333333334,0.013722447141656453,1.4069002570663403,1.450000,1.37,1.41,0,0.11764288217843995,1.6322144167575097,1.4,1.41,59.374900000000004,0.0015000000000000007,0.030540956108150906,0.030577769702841314,0.090000,0.0,0.0,30,0.20884031168607373,0.4633668623967435,-0.02,0.02,-0.00010000000000000026,-9.165000000000001,0.019364916731036755,9.165020458242306,9.200000,9.11,-9.17,0,0.47508595713494495,-0.23999999999982036,-9.18,-9.15,2519.9128,-0.11983333333333332,0.0012801909579781006,0.11984017133944135,0.120000,0.11,-0.12,0,7.5509568368877655,55.01694915254217,-0.12,-0.12,0.4308000000000003,-0.0011666666666666668,0.003210226714043037,0.003415650255319866,0.010000,0.0,0.0,0,-2.388201005595359,3.703504043126686,-0.0,-0.0,0.0,-0.010000000000000002,1.734723475976807e-18,0.010000000000000002,0.010000,0.01,-0.01,0,,,-0.01,-0.01,0.0029999999999999983
1.4088333333333336,0.012921773184134686,1.4088925911272774,1.450000,1.37,1.41,0,0.07847880268685549,1.8156164704529578,1.4,1.415,59.54329999999999,0.0055,0.03417723413814133,0.0346169515314872,0.090000,0.0,0.0,32,0.2181824827007565,-0.22424962434016615,-0.015,0.02,-0.00010000000000000005,-9.165000000000001,0.020856653614613908,9.165023731556834,9.200000,9.11,-9.17,0,0.5235518809324825,-0.42568370986902293,-9.18,-9.15,2519.9162000000006,-0.1195,0.0021794494717703354,0.11951987282456417,0.120000,0.11,-0.12,0,4.129483209670114,15.052631578947373,-0.12,-0.12,0.4284000000000003,-0.0018333333333333333,0.0038693955887479665,0.004281744192888377,0.010000,0.0,0.0,0,-1.6367758705650035,0.6790352504638242,-0.0,-0.0,0.0001,-0.010000000000000002,1.734723475976807e-18,0.010000000000000002,0.010000,0.01,-0.01,0,,,-0.01,-0.01,0.0029999999999999983
1.4066666666666665,0.009944289260117542,1.406701816306498,1.430000,1.38,1.41,0,-0.31260295742571503,0.7002903673778458,1.4,1.41,59.360499999999995,0.008166666666666666,0.030248507768520127,0.0313315602335196,0.080000,0.0,0.005,32,0.16097298369569046,-0.4604551009024842,-0.01,0.03,0.0013,-9.16233333333333,0.01935343782265945,9.162353773276092,9.190000,9.11,-9.16,0,0.42782258678542207,-0.3720502962037444,-9.18,-9.15,2518.4537,-0.11966666666666666,0.0017950549357115004,0.11968012923344179,0.120000,0.11,-0.12,0,5.199469468957444,25.034482758620637,-0.12,-0.12,0.42960000000000026,-0.0016666666666666668,0.0037267799624996494,0.004082482904638631,0.010000,0.0,0.0,0,-1.788854381999832,1.1999999999999993,-0.0,-0.0,0.0,-0.010000000000000002,1.734723475976807e-18,0.010000000000000002,0.010000,0.01,-0.01,0,,,-0.01,-0.01,0.0029999999999999983
1.4053333333333335,0.010873004286866737,1.405375394689974,1.440000,1.38,1.41,0,-0.08551680261245864,1.0085929108485603,1.4,1.41,59.24859999999999,0.006166666666666667,0.025039413376160037,0.025787593916455253,0.060000,0.0,0.005,34,0.24098171311298255,-0.790144299939314,-0.01,0.02,0.0004999999999999996,-9.1595,0.01838704253906332,9.159518455319215,9.200000,9.11,-9.16,0,0.24817607548846143,-0.11076410594425701,-9.17,-9.15,2516.8966,-0.12000000000000001,1.3877787807814457e-17,0.11999999999999995,0.120000,0.12,-0.12,0,,,-0.12,-0.12,0.4320000000000003,-0.0016666666666666666,0.0037267799624996494,0.004082482904638631,0.010000,0.0,0.0,0,-1.788854381999832,1.2000000000000002,-0.0,-0.0,0.0001,-0.010000000000000002,1.734723475976807e-18,0.010000000000000002,0.010000,0.01,-0.01,0,,,-0.01,-0.01,0.0029999999999999983
1.4050000000000002,0.011474609652039017,1.4050468556837048,1.440000,1.38,1.41,0,0.1323781276952836,0.6508572344175416,1.4,1.41,59.22059999999999,0.004333333333333333,0.023900255693657804,0.024289915602982243,0.060000,0.0,0.0,32,0.360822238467051,-0.5577166995190033,-0.01,0.02,0.0,-9.1605,0.018656991540259748,9.160518999125177,9.200000,9.11,-9.16,0,0.3036946357464014,0.006352032451639733,-9.17,-9.15,2517.4428,-0.12000000000000001,1.3877787807814457e-17,0.11999999999999995,0.120000,0.12,-0.12,0,,,-0.12,-0.12,0.4320000000000003,-0.0026666666666666666,0.004422166387140534,0.005163977794943223,0.010000,0.0,0.0,0,-1.0552897060221722,-0.8863636363636367,-0.01,-0.0,0.0002,-0.010000000000000002,1.734723475976807e-18,0.010000000000000002,0.010000,0.01,-0.01,0,,,-0.01,-0.01,0.0029999999999999983
1.4030000000000002,0.011590225767142484,1.4030478727874303,1.440000,1.38,1.4,0,0.5549298103263112,1.024856996841244,1.4,1.41,59.05149999999999,0.005833333333333333,0.021236106569289537,0.02202271554554524,0.060000,0.0,0.0,20,0.5108988349209299,0.36865168188702135,-0.01,0.02,0.0008000000000000003,-9.163666666666666,0.018882678717691077,9.163686121497904,9.200000,9.11,-9.17,0,0.46114184102604977,-0.2029569570080687,-9.18,-9.15,2519.1835,-0.12000000000000001,1.3877787807814457e-17,0.11999999999999995,0.120000,0.12,-0.12,0,,,-0.12,-0.12,0.4320000000000003,-0.0023333333333333335,0.004229525846816507,0.00483045891539648,0.010000,0.0,0.0,0,-1.2609766499825619,-0.4099378881987561,-0.0,-0.0,0.0001,-0.010000000000000002,1.734723475976807e-18,0.010000000000000002,0.010000,0.01,-0.01,0,,,-0.01,-0.01,0.0029999999999999983
1.4031666666666667,0.01396324540435433,1.4032361407356448,1.440000,1.37,1.4,0,0.08546579531602681,0.09677666268063856,1.4,1.41,59.064999999999976,0.005666666666666666,0.026917569644296556,0.02750757471437034,0.090000,0.0,0.0,18,0.28545253889393,1.6608311166539913,0.0,0.02,0.00010000000000000002,-9.166499999999996,0.02006863224038916,9.166521968554921,9.240000,9.13,-9.17,0,-0.4852064680329641,1.3318098223694115,-9.18,-9.15,2520.7447,-0.11983333333333332,0.002229848026709942,0.1198540779448075,0.130000,0.11,-0.12,0,1.2785733262605534,16.808276895227966,-0.12,-0.12,0.4308000000000003,-0.001,0.0030000000000000005,0.0031622776601683794,0.010000,0.0,0.0,0,-2.666666666666668,5.1111111111111125,-0.0,-0.0,0.0,-0.010000000000000002,1.734723475976807e-18,0.010000000000000002,0.010000,0.01,-0.01,0,,,-0.01,-0.01,0.0029999999999999983
1.401166666666667,0.012395115525435369,1.4012214909380554,1.430000,1.37,1.4,0,-0.11691908591554136,0.01981677474026755,1.39,1.41,58.897099999999966,0.005333333333333332,0.02872087897138402,0.029211869733608852,0.090000,0.0,0.0,31,0.22300824506358446,0.6109347711987225,-0.015,0.02,-0.0002000000000000002,-9.164499999999999,0.01944436507920288,9.164520627579671,9.240000,9.12,-9.17,0,-0.6059573207453139,2.2697895670257697,-9.18,-9.15,2519.6384999999996,-0.11983333333333332,0.0022298480267099415,0.1198540779448075,0.130000,0.11,-0.12,0,1.278573326260554,16.808276895227976,-0.12,-0.12,0.4308000000000003,-0.0011666666666666668,0.003210226714043038,0.003415650255319866,0.010000,0.0,0.0,0,-2.388201005595358,3.7035040431266797,-0.0,-0.0,0.0,-0.010000000000000002,1.734723475976807e-18,0.010000000000000002,0.010000,0.01,-0.01,0,,,-0.01,-0.01,0.0029999999999999983
