Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.23,-3.94,0.04,-0.03,-0.01,-0.0
9.84,-3.85,0.12,-0.09,-0.09,0.04
9.53,-3.82,0.3,-0.09,0.04,0.03
9.51,-3.8,0.37,-0.04,0.39,-0.04
9.59,-3.92,0.28,0.11,0.57,-0.16
9.54,-3.63,0.28,-0.01,0.27,-0.11
10.05,-3.6,0.59,0.04,0.31,-0.1
9.85,-3.68,1.2,-0.17,-0.13,0.08
9.7,-3.82,0.87,-0.16,-0.05,0.11
10.1,-3.81,0.8,-0.16,-0.06,0.02
9.71,-3.82,0.64,-0.25,-0.15,0.06
9.84,-3.55,0.71,-0.19,-0.07,0.06
10.35,-3.82,0.6,-0.16,-0.13,-0.04
9.59,-3.79,0.68,-0.16,-0.22,0.02
9.96,-3.9,0.37,-0.12,-0.06,-0.03
10.11,-3.8,0.17,-0.18,-0.07,-0.06
9.92,-3.46,0.3,-0.13,0.02,-0.1
9.98,-3.94,0.36,-0.13,0.06,-0.02
9.88,-3.95,0.34,-0.19,-0.01,-0.03
9.6,-3.48,0.34,-0.15,0.04,-0.07
10.11,-3.94,0.46,-0.17,0.11,-0.13
9.84,-3.73,0.48,-0.16,0.0,-0.21
9.99,-3.28,0.57,-0.08,0.2,-0.18
10.17,-3.59,0.77,-0.06,0.09,-0.03
12.43,-3.72,0.69,0.1,0.09,0.04
6.11,-3.2,0.0,-0.59,-0.22,0.21
8.41,-2.88,0.8,-0.07,-0.07,-0.13
10.69,-3.79,1.0,-0.02,0.17,-0.27
10.13,-3.51,0.75,-0.18,0.18,-0.09
10.27,-3.82,0.67,-0.14,0.1,-0.02
9.76,-3.81,0.71,-0.17,-0.07,0.06
10.23,-4.18,0.81,-0.15,0.02,0.14
9.58,-3.94,0.75,-0.34,-0.07,0.32
9.5,-3.91,0.57,-0.28,0.02,0.11
9.79,-4.09,0.71,-0.22,-0.07,0.03
9.42,-3.73,0.39,-0.19,-0.0,0.04
10.04,-4.01,0.46,-0.14,0.09,-0.11
9.37,-3.78,0.28,-0.17,-0.01,-0.01
9.12,-3.62,0.3,-0.11,0.0,-0.06
9.19,-3.74,0.25,-0.09,0.17,-0.17
9.55,-3.46,0.56,-0.08,0.07,-0.22
10.05,-4.03,0.87,-0.14,0.0,-0.13
10.16,-4.0,0.96,-0.26,-0.14,-0.13
10.31,-3.88,0.9,-0.17,0.07,0.01
10.24,-4.15,0.71,-0.13,-0.11,0.09
10.07,-3.86,0.86,-0.18,-0.14,0.11
10.02,-3.77,0.85,-0.18,-0.11,0.04
9.73,-3.79,0.85,-0.21,-0.06,0.02
9.69,-3.84,0.85,-0.19,0.04,-0.03
9.6,-4.02,1.04,-0.21,0.14,-0.08
9.58,-3.99,1.26,-0.3,0.22,-0.13
9.49,-3.89,1.31,-0.34,0.39,-0.18
9.81,-3.88,1.52,-0.4,0.47,-0.23
9.62,-3.56,1.71,-0.42,0.5,-0.27
9.85,-3.14,1.76,-0.26,0.53,-0.37
8.44,-3.41,1.37,-0.1,0.56,-0.47
8.59,-4.31,2.26,0.11,1.29,-0.6
10.8,-4.16,2.52,-0.23,1.29,-0.59
9.89,-3.37,1.87,-0.35,0.82,-0.47
10.31,-2.06,2.45,-0.21,0.8,-0.6
8.89,-1.78,2.96,-0.13,0.43,-0.55
9.57,-1.0,3.12,0.22,0.46,-0.84
7.69,-1.19,4.24,0.17,-0.06,-0.89
7.7,-0.68,3.28,0.21,0.28,-0.93
6.05,-0.49,1.56,-0.09,-0.59,-0.84
3.06,-1.32,2.48,-0.01,-0.72,-1.04
2.82,-1.46,0.45,-0.07,-0.68,-0.86
4.33,0.11,2.17,0.02,-0.42,-0.97
8.52,-0.6,0.47,-0.06,-0.38,-0.42
10.88,-2.54,3.95,-0.19,-0.27,-0.19
16.63,-2.1,2.98,-0.55,0.2,-0.1
23.16,-1.19,8.47,-0.03,-1.62,-1.39
12.61,-2.06,3.28,1.82,-1.3,-4.37
8.85,1.34,3.43,1.96,0.74,-3.93
28.45,19.93,14.27,0.47,-1.38,-0.55
1.18,6.15,-10.44,1.72,-1.47,-4.37
-2.14,3.97,-3.01,0.71,-1.45,-3.46
-11.84,21.95,-12.4,1.38,-4.37,1.37
-1.24,4.81,-0.71,1.13,0.86,-3.03
-2.16,9.28,-8.12,0.95,-2.57,-1.53
-0.98,4.69,-3.71,1.16,-1.21,-1.75
-4.14,9.35,-6.68,1.46,-1.45,-1.3
-2.44,4.78,-5.52,1.69,-1.31,-0.94
-4.42,4.94,-4.99,1.54,-0.99,-0.71
-4.99,5.49,-7.2,1.13,-0.24,-0.29
-3.79,3.89,-4.33,0.85,-0.19,-0.16
-4.4,4.38,-6.06,0.14,0.36,0.21
-3.68,4.47,-5.18,-0.34,0.66,0.4
-3.78,4.17,-6.23,0.1,1.08,0.22
-3.06,4.85,-9.3,0.43,1.3,0.23
-0.06,3.5,-7.38,-0.33,0.8,0.35
-0.69,4.99,-8.17,-0.45,0.8,0.38
0.86,4.45,-7.13,-0.45,0.57,0.52
0.39,5.07,-7.18,-0.79,0.33,0.5
-0.36,6.11,-7.55,-0.88,-0.08,0.48
-0.15,5.66,-6.39,-0.76,0.34,0.32
-0.19,6.44,-6.79,-0.63,0.29,0.22
0.29,6.41,-6.43,-0.62,0.25,0.23
0.27,6.8,-6.63,-0.69,0.22,0.36
0.72,6.17,-5.99,-0.69,0.24,0.35
0.58,7.16,-6.18,-0.69,0.22,0.37
1.56,6.83,-5.51,-0.66,0.3,0.35
1.39,7.15,-5.9,-0.83,0.2,0.36
1.35,7.53,-5.27,-0.78,0.15,0.46
1.78,7.38,-5.04,-0.65,0.13,0.45
1.43,8.01,-5.17,-0.64,0.26,0.56
2.47,7.75,-4.28,-0.68,0.28,0.55
2.04,8.37,-4.38,-0.74,0.39,0.58
3.4,8.22,-3.98,-0.93,0.72,0.65
3.84,7.78,-3.46,-1.14,0.57,0.58
3.8,8.2,-3.0,-1.27,0.49,0.66
3.84,9.02,-1.96,-1.14,0.44,0.7
3.5,8.89,-2.21,-1.3,0.72,0.88
4.96,8.85,-0.98,-1.16,0.78,0.93
6.39,8.93,-1.1,-1.29,0.79,1.11
6.01,8.49,0.52,-0.85,0.44,0.95
6.66,7.99,1.31,-0.31,0.23,0.83
7.83,7.44,1.31,-0.08,-0.03,0.7
7.46,7.01,0.84,0.24,-0.09,0.74
8.25,7.67,1.37,0.6,-0.06,0.9
7.98,6.32,-0.03,0.53,-0.1,0.92
7.9,6.8,0.27,0.7,-0.07,0.68
8.38,5.67,-0.65,0.83,0.04,0.6
8.65,5.39,-0.79,0.56,-0.36,0.74
8.5,5.33,-0.98,0.56,-0.5,0.73
8.89,4.95,-0.85,0.51,-0.29,0.87
