Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.83,-3.39,-0.8,-0.15,-0.12,0.26
9.65,-3.23,-0.55,-0.15,-0.1,0.28
10.43,-5.27,-0.27,-0.5,0.31,0.17
9.8,-2.84,0.59,-0.21,-0.6,-0.04
9.43,-3.01,-0.15,0.02,0.18,-0.06
10.72,-3.69,-0.25,-0.04,-0.12,-0.1
9.22,-3.37,-0.34,0.25,-0.19,-0.08
9.96,-4.0,-0.85,0.22,-0.08,-0.08
9.9,-3.61,-0.96,-0.04,-0.15,-0.11
9.54,-3.41,-0.89,-0.06,-0.09,-0.07
9.89,-3.34,-0.98,-0.04,-0.04,0.01
9.91,-3.73,-0.79,-0.04,-0.08,0.06
9.69,-4.22,-0.44,-0.08,0.03,0.02
10.01,-3.72,0.15,-0.09,-0.02,-0.15
9.26,-2.89,-0.45,0.14,0.13,-0.17
10.27,-3.81,-0.34,0.14,0.18,-0.12
9.61,-3.75,-0.23,0.17,-0.04,-0.13
9.97,-4.06,-0.18,0.21,0.05,-0.09
10.11,-3.91,0.09,0.11,-0.1,-0.05
9.77,-4.02,-0.01,0.1,0.04,-0.06
9.74,-3.69,0.24,0.1,-0.1,-0.17
9.55,-3.66,0.23,0.16,0.03,-0.11
10.1,-4.06,0.34,0.08,0.0,-0.15
9.7,-3.87,0.44,-0.03,-0.1,-0.12
9.68,-3.83,0.55,-0.07,0.22,-0.15
9.77,-3.19,0.54,-0.1,0.57,-0.1
10.61,-3.22,0.73,-0.1,0.32,-0.14
9.8,-2.44,0.52,-0.11,0.17,-0.06
10.41,-2.66,0.34,-0.04,0.43,-0.14
10.72,-2.62,0.51,-0.13,0.21,-0.22
9.95,-2.16,0.78,-0.14,0.36,-0.26
10.67,-2.93,1.16,-0.29,0.47,-0.26
9.44,-2.19,1.85,-0.54,0.42,0.08
8.94,-3.56,2.06,-0.85,1.23,0.49
10.19,-3.75,2.7,-0.85,0.79,0.5
11.04,-3.89,1.99,-0.74,0.85,0.55
10.3,-4.36,1.26,-0.7,0.04,0.5
9.51,-4.84,0.71,-0.5,-0.16,0.39
9.14,-5.41,1.08,-0.45,-0.25,0.19
8.52,-4.83,1.21,-0.4,-0.17,-0.09
8.89,-4.51,1.52,-0.31,-0.04,-0.18
9.59,-4.52,1.89,-0.24,-0.06,-0.33
9.36,-4.44,2.03,-0.25,-0.19,-0.34
10.3,-4.27,1.98,-0.11,-0.11,-0.28
10.46,-4.48,1.7,-0.07,-0.31,-0.04
9.28,-4.06,0.83,0.12,-0.55,-0.09
9.36,-4.74,1.36,0.24,-0.39,-0.15
9.19,-4.3,1.97,-0.01,-0.23,-0.22
9.4,-3.86,1.74,-0.2,0.1,-0.28
10.24,-2.89,1.33,-0.03,0.14,-0.29
10.72,-2.61,1.55,0.08,-0.01,-0.27
10.12,-3.39,1.41,-0.11,0.13,-0.19
10.08,-2.63,1.36,-0.3,0.13,-0.17
10.44,-2.11,1.47,-0.32,0.17,-0.16
10.07,-2.26,1.84,-0.47,0.26,-0.06
9.89,-2.16,2.13,-0.45,0.39,-0.01
9.89,-2.18,2.55,-0.46,0.46,-0.01
9.32,-1.99,3.14,-0.61,0.51,0.07
7.93,-1.33,3.3,-0.6,0.57,0.05
7.13,-0.9,3.33,-0.48,0.76,0.11
6.11,-1.02,2.29,-0.42,0.6,0.4
5.15,-1.72,2.09,-0.43,0.33,0.63
5.15,-1.59,2.04,-0.35,0.22,0.68
7.06,-1.71,0.5,-0.48,-0.31,0.84
3.55,2.34,-2.2,0.23,-1.09,0.73
8.32,0.78,1.73,0.21,1.39,1.42
14.27,-6.23,1.98,-0.28,-0.09,0.65
13.42,-5.37,4.17,-1.0,-0.33,0.03
18.3,-8.82,5.35,-2.56,-1.96,0.84
16.21,-13.81,8.62,-3.58,-0.88,0.35
14.5,-2.55,-3.28,-4.13,-2.27,3.41
5.1,-4.99,-4.15,-1.87,-1.18,3.9
3.9,-6.78,0.29,-2.17,-0.63,3.17
-0.29,-1.58,-9.06,-3.41,-3.5,4.37
0.04,-6.06,-11.46,-1.55,-1.8,2.98
-6.83,0.9,-8.17,-0.24,-2.87,1.52
-17.32,-8.61,-8.61,-0.67,-4.37,1.66
-2.7,-1.43,-4.2,1.03,-0.26,-2.05
-0.61,-7.75,1.12,0.66,0.82,1.63
-4.27,-8.21,-6.81,-0.35,-1.97,0.49
-6.84,-5.03,-4.97,-0.25,-0.68,-0.33
-3.16,-4.89,-5.22,0.05,-1.23,-0.83
-6.15,-7.94,-3.36,-0.12,-0.06,-0.84
-5.02,-6.88,-3.16,-1.0,0.14,-0.54
-3.29,-10.9,-2.49,-0.38,0.35,-0.46
-3.01,-8.01,-4.48,0.14,-0.04,-0.56
-1.97,-7.87,-4.12,0.64,-0.12,-0.71
-1.97,-7.87,-4.21,0.53,-0.29,-0.53
-1.08,-8.84,-2.93,0.36,-0.1,-0.35
-1.32,-9.19,-4.25,0.02,-0.09,-0.12
-1.1,-8.63,-3.62,0.02,-0.03,-0.06
-1.73,-8.89,-3.04,-0.04,0.02,0.04
-2.13,-8.67,-3.18,-0.11,-0.12,0.07
-2.75,-8.61,-3.32,-0.22,0.04,0.12
-2.27,-8.66,-3.02,-0.41,0.01,0.11
-2.49,-8.64,-3.44,-0.55,0.09,0.09
-2.36,-8.46,-3.8,-0.47,0.13,0.06
-2.36,-8.47,-4.14,-0.35,0.04,0.01
-2.7,-8.19,-4.18,-0.14,0.01,-0.03
-2.5,-7.97,-4.19,-0.1,0.08,-0.05
-2.24,-8.13,-3.96,-0.1,0.03,-0.08
-2.24,-8.23,-4.22,-0.04,0.0,-0.12
-1.9,-8.24,-4.01,-0.0,-0.06,-0.1
-2.11,-8.36,-3.94,0.01,-0.07,-0.1
-2.07,-8.24,-3.89,0.02,-0.01,-0.07
-1.98,-8.45,-3.8,0.01,-0.01,-0.06
-2.0,-8.48,-3.78,-0.02,0.01,-0.05
-2.13,-8.45,-3.79,-0.03,0.01,-0.04
-2.1,-8.42,-3.57,-0.04,0.03,-0.05
-2.11,-8.48,-3.69,-0.08,0.04,-0.05
-2.0,-8.33,-3.64,-0.02,0.04,-0.02
-1.82,-8.81,-3.68,0.08,-0.04,-0.04
-2.06,-8.71,-3.41,0.18,-0.13,-0.12
-1.93,-8.91,-2.97,0.21,-0.17,-0.11
-2.13,-8.93,-2.88,0.17,-0.18,-0.09
-2.04,-8.91,-2.83,0.07,-0.1,-0.06
-2.14,-8.93,-3.02,-0.03,-0.05,-0.05
-1.87,-9.04,-2.86,-0.08,-0.07,-0.04
-1.88,-8.83,-2.92,-0.06,-0.08,-0.04
-1.74,-8.92,-2.94,-0.07,0.02,-0.04
-1.84,-8.94,-2.72,-0.07,-0.04,0.0
-1.95,-9.0,-2.71,-0.1,0.1,0.02
-1.98,-8.92,-2.94,-0.07,0.26,0.0
-2.13,-8.88,-3.21,-0.03,0.23,-0.02
-1.82,-8.66,-3.06,-0.05,0.26,0.01
-1.78,-9.13,-2.86,0.03,0.14,-0.02
