Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.5,0.1,-0.02,-0.14,0.01,-0.0
10.52,0.04,0.06,-0.13,0.01,-0.01
10.54,0.07,0.04,-0.14,0.02,-0.01
10.51,0.07,0.05,-0.13,0.02,-0.01
10.51,0.08,0.06,-0.13,0.02,-0.01
10.53,0.11,0.05,-0.12,0.03,-0.01
10.52,0.09,0.11,-0.11,0.02,-0.01
10.57,0.15,0.16,-0.11,0.02,-0.01
10.51,0.13,0.16,-0.11,0.02,-0.01
10.46,0.1,0.16,-0.11,0.03,-0.02
10.46,0.06,0.15,-0.11,0.02,-0.03
10.56,0.05,0.21,-0.12,0.02,-0.03
10.56,0.07,0.07,-0.12,0.01,-0.01
10.53,0.05,0.18,-0.11,-0.02,-0.01
10.52,0.09,0.12,-0.11,-0.01,-0.01
10.47,0.07,0.17,-0.11,-0.0,-0.01
10.56,0.02,0.17,-0.12,0.01,-0.01
10.54,0.1,0.16,-0.13,-0.0,-0.0
10.57,0.09,0.19,-0.13,-0.01,-0.01
10.53,0.15,0.2,-0.12,-0.03,0.0
10.52,0.06,0.15,-0.12,-0.03,0.0
10.52,0.09,0.2,-0.13,-0.02,-0.01
10.53,0.07,0.16,-0.14,-0.01,-0.01
10.49,0.11,0.06,-0.14,0.01,-0.02
10.51,0.09,0.11,-0.15,-0.0,-0.01
10.54,0.08,0.06,-0.15,-0.0,-0.01
10.6,0.18,0.12,-0.14,-0.01,-0.01
10.49,0.11,0.15,-0.13,-0.01,-0.01
10.5,0.07,0.07,-0.12,-0.01,-0.02
10.47,0.11,0.11,-0.13,-0.0,-0.02
10.59,0.08,0.06,-0.14,0.0,-0.01
10.54,0.16,-0.04,-0.14,0.03,-0.03
10.54,-0.06,0.06,-0.11,0.1,-0.06
10.49,0.65,-0.03,0.08,0.33,-0.08
10.29,0.48,-0.32,0.26,0.23,-0.06
10.41,0.25,-0.32,0.31,0.18,-0.09
10.74,0.4,-0.13,0.3,0.06,-0.12
9.99,0.4,-0.16,0.36,0.06,-0.13
10.42,0.47,-0.36,0.47,0.12,-0.12
10.26,0.49,-0.47,0.55,-0.02,-0.14
9.98,0.41,-0.39,0.59,0.1,-0.15
10.17,0.5,-0.62,0.6,0.09,-0.17
9.58,0.45,-0.08,0.59,0.03,-0.2
8.95,0.36,0.03,0.58,0.13,-0.21
7.95,0.66,-0.11,0.7,0.18,-0.14
7.21,1.03,0.4,0.73,0.37,-0.03
7.27,-0.39,0.33,0.58,0.52,-0.19
8.61,0.88,0.78,0.84,0.8,-0.42
10.42,0.73,-0.33,1.28,0.46,-0.31
8.28,-1.12,2.77,1.08,0.15,-0.53
8.91,0.52,1.78,1.73,0.88,-0.4
10.18,-1.06,7.22,1.37,0.62,-0.97
7.19,-2.1,5.24,0.78,1.18,-0.98
9.37,2.31,4.92,1.94,1.63,-0.9
29.43,8.28,10.62,-0.08,4.37,-1.43
13.43,12.52,-3.79,2.15,0.6,-3.26
9.56,-3.91,-0.46,-0.32,4.37,-1.58
9.62,-0.35,-2.09,-0.63,2.63,-1.78
4.51,3.35,2.07,0.09,3.63,-1.07
-1.09,4.04,7.42,1.95,1.9,-2.1
1.36,10.04,7.31,3.62,1.24,0.97
5.57,11.17,4.68,4.37,-2.01,1.29
-4.42,15.64,4.59,4.37,-1.92,1.41
9.65,63.31,-1.66,4.37,-2.16,-4.37
-3.38,-17.0,1.97,2.67,-0.44,-2.23
-6.11,20.27,-1.47,3.15,-1.67,-1.47
-4.28,-2.48,-5.53,2.14,1.68,0.28
0.71,7.05,-9.75,2.55,-1.15,-0.54
-5.76,2.61,-5.92,2.58,-0.27,-0.32
-2.91,1.46,-6.45,2.33,-0.08,0.38
-0.74,1.5,-9.62,2.12,-0.01,0.43
-2.88,-0.3,-7.59,1.04,-0.31,0.46
-0.39,0.39,-9.71,0.87,0.01,0.08
-0.74,1.19,-8.78,0.74,0.02,-0.05
-1.56,0.3,-9.39,0.5,0.1,-0.09
-0.24,0.34,-8.93,0.3,0.17,-0.1
-1.26,1.03,-8.93,0.42,0.12,-0.2
-0.67,-0.68,-9.09,0.28,0.16,-0.16
-0.32,-0.92,-9.13,0.29,0.01,-0.03
-0.74,-0.81,-9.05,0.05,0.04,-0.03
-0.45,-0.07,-9.23,0.05,0.04,0.02
-0.58,-0.65,-9.16,0.02,-0.16,0.11
-1.21,-0.58,-8.91,-0.08,0.04,0.17
-0.85,-0.67,-9.17,-0.21,0.04,0.25
-1.5,-0.0,-8.81,-0.3,0.17,0.13
-1.18,0.77,-9.48,-0.19,0.21,0.25
-1.34,-0.1,-8.84,-0.03,0.57,0.24
0.01,-0.36,-9.77,-0.08,0.22,0.31
-0.51,0.83,-8.84,0.15,0.67,0.06
1.59,-0.17,-9.39,0.07,0.15,0.08
1.42,0.69,-7.18,0.52,-0.08,-0.29
4.84,-7.31,-8.6,-0.35,-0.04,0.09
-2.79,0.23,-9.02,-0.82,-0.52,-0.24
