Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.08,-3.9,-2.92,-0.13,0.05,0.0
9.12,-3.86,-2.91,-0.16,0.03,0.02
9.06,-3.9,-2.92,-0.19,0.0,0.03
9.07,-3.84,-2.97,-0.2,0.02,0.03
9.01,-3.76,-3.09,-0.18,-0.0,0.01
9.04,-3.78,-3.09,-0.15,-0.01,-0.0
9.01,-3.9,-3.03,-0.15,-0.03,-0.01
8.95,-3.91,-3.02,-0.17,-0.04,-0.01
9.0,-3.94,-3.05,-0.19,-0.03,0.01
8.99,-3.88,-3.11,-0.19,-0.06,0.02
8.9,-3.85,-3.14,-0.16,-0.07,0.01
8.88,-3.82,-3.24,-0.12,-0.03,-0.0
8.93,-3.9,-3.3,-0.1,-0.01,-0.01
8.92,-3.96,-3.22,-0.13,-0.03,-0.01
8.96,-3.92,-3.15,-0.17,-0.03,0.02
8.93,-3.8,-3.24,-0.18,-0.02,0.05
8.87,-3.85,-3.16,-0.17,0.01,0.05
8.97,-3.78,-3.27,-0.18,0.0,0.04
8.95,-3.72,-3.33,-0.14,-0.0,0.01
8.89,-3.71,-3.3,-0.09,0.0,-0.02
8.89,-3.81,-3.23,-0.07,-0.01,-0.05
8.96,-3.81,-3.21,-0.06,0.0,-0.04
8.97,-3.86,-3.16,-0.09,-0.03,-0.06
8.93,-3.83,-3.21,-0.08,0.01,-0.05
8.93,-3.86,-3.18,-0.08,0.0,-0.04
8.9,-3.87,-3.18,-0.08,0.0,-0.03
8.95,-3.89,-3.16,-0.07,0.03,-0.02
8.94,-3.89,-3.09,-0.09,0.04,-0.01
8.99,-3.88,-3.13,-0.1,0.04,0.0
8.94,-3.85,-3.06,-0.1,0.05,0.0
8.97,-3.85,-3.05,-0.09,0.13,0.0
9.08,-3.92,-2.93,-0.08,0.16,-0.0
9.12,-3.99,-2.83,-0.12,0.1,0.01
9.15,-4.05,-2.75,-0.16,0.06,0.0
9.12,-4.01,-2.78,-0.18,0.02,0.0
9.04,-3.86,-2.89,-0.18,-0.0,0.01
9.07,-3.88,-2.87,-0.16,0.0,-0.0
9.08,-3.89,-2.86,-0.13,-0.0,-0.01
9.06,-3.92,-2.88,-0.12,-0.01,-0.03
9.09,-3.91,-2.86,-0.1,-0.02,-0.03
9.07,-4.08,-2.92,-0.08,-0.11,-0.03
9.26,-4.06,-2.97,-0.06,-0.2,-0.02
9.0,-3.86,-2.81,-0.11,-0.15,-0.09
8.73,-3.68,-3.11,-0.02,-0.08,-0.13
8.79,-3.58,-3.03,0.04,0.07,-0.02
8.97,-3.88,-2.93,0.07,0.15,-0.05
9.14,-4.05,-2.92,0.01,0.13,-0.05
9.14,-4.0,-2.82,-0.07,0.03,-0.06
9.08,-3.97,-2.83,-0.09,-0.03,-0.04
9.0,-3.91,-2.76,-0.09,0.01,-0.03
9.15,-3.97,-2.66,-0.11,0.07,-0.01
9.14,-3.75,-2.61,-0.12,0.06,0.01
9.25,-3.58,-2.38,-0.05,0.07,0.01
9.25,-3.21,-2.21,0.07,0.03,0.01
9.12,-2.66,-1.46,0.32,-0.05,0.06
7.58,-3.56,0.41,0.27,0.44,0.38
5.15,-3.47,2.74,-0.05,1.43,0.43
3.43,-1.33,3.03,-0.48,1.92,0.32
6.29,0.49,1.89,-0.42,2.23,0.08
6.49,-0.14,-0.07,-0.2,1.03,0.36
6.21,-0.84,1.71,0.18,0.55,0.49
8.03,-0.15,-1.53,0.16,2.14,0.99
11.23,-8.14,0.77,-0.34,1.33,1.86
16.27,-5.16,-2.74,-1.96,-0.82,1.36
10.53,-10.33,0.81,-0.64,-0.03,1.15
17.09,-8.31,-0.07,-1.2,-1.31,1.33
12.31,-12.77,3.28,-0.64,-0.3,1.68
10.39,-9.15,5.58,-0.27,-1.21,1.94
8.14,-6.34,0.29,0.9,0.43,1.7
3.46,-6.67,1.54,1.52,1.43,1.61
0.72,-0.92,6.76,0.8,0.05,0.79
-7.62,-16.65,-0.47,-3.33,-4.26,4.37
-0.93,-1.4,5.11,-1.74,-1.05,3.19
-1.08,-5.29,-0.08,-1.02,-1.39,2.76
-5.41,-12.28,-0.31,-2.16,-1.11,2.15
-16.96,-8.93,-4.25,-3.14,-1.6,1.55
-10.5,-7.37,-1.84,-1.53,-0.76,-2.28
-1.44,-4.02,-4.42,-1.55,1.64,1.77
-2.62,-8.84,-6.6,-1.46,-0.74,0.29
-1.91,-6.09,-4.47,-0.89,-0.3,0.1
-2.68,-7.39,-5.56,-0.27,-0.49,-0.12
-2.2,-6.38,-6.51,-0.22,-0.18,0.21
-4.06,-6.38,-5.44,-0.33,-0.06,0.33
-4.14,-7.22,-3.77,-0.55,0.33,0.2
-4.28,-7.49,-4.13,-0.45,0.78,0.14
-3.55,-6.67,-5.27,-0.56,0.33,0.15
-3.82,-6.56,-5.83,-0.37,0.38,-0.09
-3.0,-6.65,-6.44,-0.22,0.19,-0.25
-2.33,-6.31,-6.12,0.12,-0.25,-0.32
-2.68,-6.78,-5.98,0.17,-0.39,-0.38
-2.42,-6.73,-5.85,0.12,-0.15,-0.27
-2.29,-7.1,-5.55,0.18,-0.06,-0.26
-2.3,-7.43,-5.13,0.19,-0.03,-0.16
-2.19,-7.73,-5.02,0.23,-0.1,-0.14
-2.37,-7.61,-4.68,0.23,-0.09,-0.13
-2.38,-7.85,-4.69,0.21,-0.04,-0.11
-2.21,-8.03,-4.32,0.11,-0.08,-0.07
-2.49,-8.2,-3.8,0.12,-0.05,-0.04
-2.97,-7.77,-5.04,0.06,0.18,-0.03
-2.61,-7.69,-4.89,0.12,0.13,-0.05
-2.43,-7.65,-4.84,0.17,0.14,-0.09
-2.19,-7.68,-4.58,0.19,0.08,-0.09
-2.08,-8.2,-4.12,0.2,0.09,-0.06
-2.21,-8.26,-4.07,0.42,0.02,-0.14
-2.09,-8.58,-3.72,0.55,-0.03,-0.21
-2.15,-8.51,-3.28,0.64,-0.29,-0.32
-2.17,-8.78,-3.23,0.67,-0.25,-0.42
-2.03,-8.86,-2.99,0.8,-0.16,-0.46
-1.91,-9.19,-2.51,1.07,-0.16,-0.62
-2.57,-9.95,-1.93,1.32,-0.05,-0.79
-1.27,-9.43,-1.0,1.37,0.16,-0.95
-0.97,-9.5,-0.88,1.68,-0.09,-0.86
-0.13,-10.27,0.51,1.61,0.05,-0.95
0.04,-9.86,2.0,1.51,-0.17,-0.83
-0.54,-10.62,3.29,1.2,0.29,-0.71
0.59,-9.67,3.76,0.84,0.36,-0.98
1.5,-9.28,5.69,0.99,0.21,-1.31
2.49,-9.38,4.99,0.38,-0.01,-1.33
2.08,-9.62,4.72,0.06,-0.09,-1.4
3.11,-8.44,5.33,-0.36,-0.36,-1.37
3.92,-8.76,3.17,-0.09,-0.34,-1.28
5.54,-7.75,3.65,-0.03,-0.42,-1.42
