Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.04,-3.44,0.68,-0.3,0.05,-0.02
10.01,-3.37,0.72,-0.25,0.03,-0.02
10.0,-3.4,0.7,-0.21,0.03,-0.02
9.99,-3.47,0.73,-0.17,0.04,-0.03
9.85,-3.56,0.67,-0.18,0.06,-0.02
10.0,-3.44,0.62,-0.18,0.06,-0.02
10.02,-3.48,0.75,-0.18,0.06,-0.03
9.97,-3.43,0.75,-0.18,0.03,-0.02
10.0,-3.41,0.83,-0.17,0.03,-0.02
9.9,-3.47,0.87,-0.16,0.07,-0.04
10.05,-3.47,0.77,-0.18,0.06,-0.03
9.96,-3.4,0.82,-0.19,0.06,-0.02
10.01,-3.4,0.81,-0.15,0.06,-0.03
9.96,-3.45,0.88,-0.13,0.06,-0.03
10.01,-3.38,0.99,-0.13,0.06,-0.03
9.99,-3.37,0.94,-0.12,0.06,-0.03
10.07,-3.4,0.86,-0.11,0.08,-0.03
10.03,-3.39,0.79,-0.11,0.03,-0.01
9.99,-3.46,0.87,-0.11,0.06,0.01
10.05,-3.3,0.9,-0.07,0.05,0.02
10.02,-3.26,1.06,0.0,0.03,0.02
10.02,-3.39,1.13,0.02,0.03,0.02
10.09,-3.56,1.27,-0.04,0.01,0.04
9.92,-3.37,1.35,-0.09,0.01,0.03
10.02,-3.38,1.33,-0.12,0.03,0.03
9.91,-3.32,1.49,-0.14,0.04,0.05
9.96,-3.27,1.52,-0.07,0.08,0.04
9.96,-3.44,1.58,-0.04,0.06,0.02
10.07,-3.48,1.43,-0.04,0.06,-0.01
9.94,-3.56,1.36,-0.1,0.03,0.01
9.97,-3.56,1.44,-0.14,0.05,0.02
10.07,-3.55,1.39,-0.13,0.02,0.01
9.89,-3.58,1.53,-0.12,0.01,0.02
9.92,-3.61,1.42,-0.09,0.01,0.02
9.9,-3.72,1.54,-0.1,-0.01,0.01
9.88,-3.68,1.55,-0.1,-0.01,0.0
9.86,-3.7,1.54,-0.12,-0.0,-0.0
9.9,-3.59,1.51,-0.1,0.01,0.01
9.58,-3.61,1.58,-0.06,0.02,0.02
10.02,-3.96,1.4,0.02,0.25,-0.03
10.14,-3.69,0.56,-0.03,0.06,-0.04
9.28,-3.74,-0.06,-0.02,0.08,-0.0
9.95,-4.06,0.16,0.06,0.19,0.03
9.51,-4.25,0.18,-0.06,0.08,0.05
9.14,-4.58,0.32,-0.22,0.13,-0.07
10.06,-5.53,1.55,-0.52,0.24,-0.04
10.67,-4.87,0.15,-0.7,0.1,0.21
10.21,-3.42,0.82,-0.27,-0.14,-0.11
10.69,-3.79,2.02,0.27,-0.13,-0.29
9.19,-2.96,1.46,0.26,-0.32,-0.19
10.53,-4.07,0.04,-0.17,0.08,-0.2
