Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
8.99,-5.76,-1.71,-0.42,0.03,0.13
7.78,-5.68,-1.39,-0.28,0.05,0.01
8.49,-5.45,-1.05,-0.16,-0.04,-0.23
11.48,-3.68,-0.28,-0.29,0.09,0.02
7.23,-5.37,-0.16,-0.28,0.07,0.02
11.48,-4.87,-1.24,0.14,0.12,-0.01
9.1,-3.33,-1.22,-0.16,-0.54,0.07
8.95,-4.13,-0.73,0.23,0.05,-0.03
9.77,-4.37,-0.21,-0.02,-0.02,0.02
9.58,-3.83,-0.37,-0.09,0.08,0.02
9.82,-3.72,-0.99,-0.04,-0.1,0.03
9.44,-4.05,-0.73,0.01,-0.03,0.01
9.66,-4.28,-0.57,-0.02,-0.02,0.02
9.53,-4.3,-0.63,-0.12,-0.06,-0.02
9.39,-4.37,-0.71,-0.18,-0.0,-0.01
9.57,-4.38,-0.87,-0.21,-0.02,-0.04
9.38,-4.54,-0.89,-0.27,-0.04,-0.04
9.31,-4.69,-0.9,-0.31,0.03,-0.05
9.29,-4.53,-0.89,-0.37,0.05,-0.03
9.45,-4.41,-0.96,-0.35,0.06,-0.0
9.44,-4.5,-1.01,-0.32,0.03,0.0
9.33,-4.49,-1.05,-0.29,0.02,0.01
9.33,-4.53,-1.04,-0.25,0.01,0.01
9.32,-4.55,-1.05,-0.19,0.03,-0.0
9.32,-4.58,-0.98,-0.14,0.02,-0.01
9.35,-4.53,-1.04,-0.1,0.01,-0.01
9.38,-4.56,-1.04,-0.06,-0.02,-0.01
9.36,-4.5,-0.97,-0.03,-0.03,-0.01
9.36,-4.52,-0.98,-0.02,-0.03,-0.02
9.38,-4.47,-0.93,-0.01,-0.03,-0.02
9.42,-4.45,-0.94,-0.01,-0.04,-0.02
9.4,-4.41,-0.97,-0.01,-0.06,-0.03
9.45,-4.39,-0.9,-0.01,-0.07,-0.03
9.46,-4.46,-0.94,-0.01,-0.05,-0.04
9.38,-4.38,-0.83,-0.04,-0.05,-0.03
9.42,-4.47,-0.89,-0.03,-0.04,-0.04
9.44,-4.47,-0.88,-0.06,-0.05,-0.04
9.45,-4.39,-0.86,-0.06,-0.04,-0.04
9.43,-4.5,-0.87,-0.06,-0.04,-0.04
9.42,-4.46,-0.89,-0.07,-0.03,-0.04
9.41,-4.54,-0.89,-0.08,-0.03,-0.03
9.34,-4.52,-0.87,-0.11,-0.02,-0.02
9.42,-4.56,-0.88,-0.13,-0.02,-0.02
9.35,-4.54,-0.96,-0.12,0.01,-0.02
9.36,-4.54,-0.84,-0.12,0.04,-0.01
9.36,-4.6,-0.91,-0.13,0.05,-0.01
9.36,-4.6,-0.81,-0.16,0.08,0.01
9.3,-4.67,-0.68,-0.15,0.14,0.0
9.23,-4.78,-0.71,-0.17,0.18,-0.0
9.39,-4.79,-0.73,-0.27,0.09,0.02
9.26,-4.68,-0.61,-0.25,0.09,-0.04
9.66,-4.74,-0.61,-0.36,-0.11,-0.05
8.63,-4.13,-0.72,-0.26,0.08,-0.14
9.29,-4.33,-0.71,-0.17,0.13,-0.23
9.22,-4.34,-0.79,-0.17,0.06,-0.3
9.29,-4.52,-0.86,-0.21,-0.03,-0.41
8.77,-4.36,-0.8,-0.35,-0.14,-0.49
8.76,-4.2,-0.66,-0.35,-0.1,-0.68
7.63,-3.9,0.68,-0.33,-0.02,-0.8
5.71,-2.58,2.56,-0.15,0.13,-0.74
2.44,-2.77,2.53,-0.43,0.27,-0.85
1.62,-1.68,0.71,-0.84,0.74,-0.88
0.29,-0.18,-1.11,-1.36,0.6,-1.31
