Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.02,-4.42,-2.28,-0.21,-0.03,0.08
8.94,-4.61,-2.21,-0.2,0.02,0.05
8.73,-4.82,-2.1,-0.24,0.02,0.09
8.93,-4.85,-2.07,-0.26,0.14,0.08
9.0,-4.96,-2.47,-0.22,0.06,0.02
8.74,-4.94,-2.51,-0.1,-0.05,0.01
8.57,-5.06,-2.51,-0.03,-0.11,-0.0
8.6,-5.16,-2.23,-0.01,-0.11,0.01
8.8,-4.86,-2.29,0.02,-0.12,-0.06
8.9,-4.92,-2.04,0.02,-0.08,-0.1
8.93,-4.64,-2.09,0.01,-0.08,-0.15
8.9,-4.56,-1.81,0.04,-0.06,-0.23
9.14,-4.09,-1.95,0.18,-0.07,-0.39
10.07,-4.07,-2.5,0.37,-0.23,-0.64
9.19,-4.98,-2.66,0.19,-0.25,-0.51
8.03,-3.28,-3.28,-0.06,-0.04,-0.13
8.32,-2.15,-3.01,-0.12,0.14,0.3
8.7,-2.34,-1.48,0.27,0.52,0.56
12.07,-5.05,-3.38,-0.04,0.35,0.51
9.72,-6.15,-1.53,-0.79,-0.07,0.32
7.34,-2.87,-0.66,-0.72,0.28,-0.04
10.25,-6.57,-2.11,-0.44,0.3,-0.38
8.32,-5.3,-1.95,-0.65,-0.21,-0.16
8.4,-5.23,-2.18,-0.58,-0.06,-0.08
8.72,-5.05,-2.61,-0.36,-0.09,-0.03
8.96,-5.56,-3.21,-0.11,-0.2,-0.06
8.85,-4.88,-2.24,0.0,-0.54,0.02
7.96,-4.43,-2.2,0.05,-0.25,-0.1
8.74,-4.52,-2.21,0.03,-0.01,-0.1
9.41,-3.84,-2.17,-0.07,0.05,-0.14
9.98,-3.46,-2.51,-0.17,0.08,-0.09
9.26,-3.56,-2.53,-0.06,0.05,-0.1
8.54,-3.52,-2.84,-0.19,0.01,0.04
8.91,-4.69,-2.67,-0.58,0.24,0.1
8.53,-5.01,-2.21,-0.69,0.32,0.04
8.33,-4.98,-2.84,-0.56,0.2,0.02
8.12,-4.7,-2.93,-0.37,0.03,0.04
8.25,-6.36,-1.03,-0.42,0.17,0.11
9.18,-5.37,-2.26,-0.42,0.42,-0.32
8.07,-4.31,-2.52,-0.65,0.23,-0.17
7.85,-4.96,-1.7,-0.7,0.24,-0.16
8.35,-4.38,-2.11,-0.61,0.42,-0.5
9.61,-5.14,-2.17,-0.41,0.35,-0.59
11.26,-5.32,-2.8,-0.18,0.03,-0.55
11.25,-4.18,-1.61,-0.12,-0.28,-1.28
9.17,-0.64,1.92,0.64,0.59,-2.02
11.11,-0.7,-3.01,0.03,0.52,-1.73
9.95,-1.34,-3.22,-0.93,0.3,-1.05
9.16,3.47,0.3,-0.2,0.12,-1.28
5.4,0.49,0.58,0.31,2.11,-1.67
8.68,0.49,-2.13,-0.7,-0.17,-1.37
8.9,2.5,-1.97,-0.47,0.34,-1.65
10.33,1.95,-2.22,-0.81,-0.0,-0.77
10.45,3.59,0.33,-0.41,0.46,-0.99
10.31,2.94,-0.91,-0.14,0.66,-1.04
8.93,2.91,0.16,-0.27,0.23,-1.15
6.75,5.07,1.65,-0.14,0.45,-1.02
11.06,5.72,0.08,-0.35,-0.18,-0.84
4.82,7.03,1.96,0.18,0.08,-0.85
10.4,5.08,-2.52,0.38,-0.57,-0.27
10.55,15.75,-4.63,0.71,-0.85,-0.22
5.01,8.03,-3.34,0.16,-1.2,-0.38
2.98,1.52,1.33,-0.66,-0.01,0.53
9.01,5.03,0.04,-1.04,-0.01,1.22
5.93,0.94,-4.54,-2.64,-1.3,2.71
2.38,0.13,3.95,-3.47,-0.92,4.32
19.86,5.76,-5.8,-1.94,-2.39,-1.46
8.69,1.3,4.06,-0.51,-1.23,1.11
11.87,-0.28,1.79,-0.52,-1.44,0.21
11.14,4.4,3.45,-0.64,0.37,0.87
17.88,1.47,-0.19,0.3,0.24,-0.47
11.27,1.06,0.71,-0.14,-0.93,0.45
11.41,2.47,-3.44,0.69,-0.45,-0.2
8.49,1.7,-2.98,0.9,-1.41,-0.37
8.85,2.59,-4.01,1.1,-1.68,-0.58
7.78,1.3,-3.42,1.39,-1.64,-0.3
23.85,7.64,-21.83,-0.24,-2.48,-0.85
0.65,0.84,-0.71,-0.12,0.04,-0.14
5.03,1.63,-10.75,0.69,0.05,-0.42
5.78,0.08,-9.05,0.24,-0.98,0.79
5.87,3.44,-5.98,0.66,-0.23,0.28
9.02,-0.04,-6.69,0.19,-0.13,0.26
7.14,-0.44,-4.9,0.05,-0.05,0.78
8.16,-0.39,-6.22,0.15,-0.01,0.42
7.53,-0.58,-5.82,0.19,-0.18,0.33
7.24,-0.4,-6.0,0.22,-0.16,0.13
7.56,0.01,-7.23,0.33,-0.22,-0.01
7.44,0.04,-6.59,0.39,-0.31,0.14
7.16,0.38,-6.85,0.49,-0.33,0.06
7.18,-1.21,-6.42,0.6,-0.39,0.02
7.01,-0.69,-6.85,0.7,-0.44,0.07
