Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.47,0.88,1.97,-0.12,0.03,-0.02
10.47,0.93,1.99,-0.12,0.04,-0.02
10.42,0.92,2.01,-0.13,0.02,-0.02
10.47,0.93,2.03,-0.13,0.01,-0.02
10.41,0.96,2.04,-0.13,0.0,-0.02
10.44,0.92,2.04,-0.12,0.01,-0.02
10.44,0.92,2.02,-0.11,0.0,-0.01
10.43,0.91,2.04,-0.1,0.01,-0.02
10.42,0.91,2.13,-0.12,-0.02,-0.01
10.43,0.89,2.0,-0.12,-0.01,-0.01
10.44,0.93,2.1,-0.11,-0.01,-0.02
10.42,0.93,2.05,-0.1,-0.01,-0.01
10.41,0.96,2.04,-0.09,-0.0,-0.02
10.42,0.95,2.04,-0.1,-0.01,-0.02
10.43,0.93,2.01,-0.1,0.0,-0.02
10.45,0.93,2.04,-0.1,0.0,-0.02
10.44,0.97,2.03,-0.1,0.01,-0.02
10.4,0.99,2.08,-0.1,0.01,-0.02
10.41,0.99,2.07,-0.11,0.01,-0.02
10.4,0.99,2.12,-0.11,0.02,-0.02
10.43,1.0,2.13,-0.1,0.02,-0.02
10.45,0.97,2.1,-0.11,0.02,-0.02
10.43,0.95,2.14,-0.1,0.03,-0.03
10.42,0.93,2.15,-0.11,0.01,-0.02
10.43,0.82,2.05,-0.13,0.03,-0.01
10.42,0.74,2.1,-0.18,0.03,-0.02
10.41,0.8,2.09,-0.23,0.03,-0.02
10.45,0.74,2.07,-0.26,0.04,-0.02
10.37,0.87,2.07,-0.31,0.02,-0.01
10.48,0.96,2.16,-0.33,0.03,0.03
10.42,1.14,2.32,-0.32,0.01,0.05
10.56,1.21,2.18,-0.3,0.01,0.1
10.3,1.2,2.26,-0.24,-0.09,0.13
10.0,1.19,2.23,-0.21,-0.09,-0.04
10.06,0.77,2.31,0.01,0.47,-0.01
10.63,0.85,1.92,0.22,0.4,-0.12
10.29,-0.37,1.16,0.23,0.26,0.13
10.47,0.87,1.37,0.22,0.13,0.08
10.07,0.6,2.07,0.34,0.25,-0.07
10.24,0.91,1.73,0.41,0.32,-0.13
10.0,1.16,1.84,0.53,0.42,-0.1
10.22,1.22,1.26,0.73,0.23,-0.06
9.67,1.12,1.63,0.88,0.21,-0.11
9.26,1.43,1.51,1.0,0.13,-0.11
7.93,1.02,2.21,0.95,0.17,-0.2
6.69,0.97,2.02,1.01,0.42,-0.2
7.38,1.46,2.17,1.19,0.66,-0.23
9.31,3.44,2.44,1.69,0.86,-0.01
8.32,0.22,2.19,1.61,1.0,-0.14
5.96,-0.35,4.29,1.24,-0.59,-0.0
8.16,0.94,9.08,2.35,0.31,-1.11
5.46,-1.75,8.6,1.0,1.77,-1.24
8.25,3.62,8.08,0.86,2.31,-1.33
28.54,8.78,21.36,-1.2,4.37,-1.63
10.52,12.45,-0.18,2.61,1.13,-3.11
12.43,-2.77,1.19,0.62,3.92,-1.27
11.82,8.47,-0.1,1.2,2.54,-1.17
5.42,-1.37,2.73,1.86,1.67,-1.91
-0.46,7.23,5.96,2.16,1.3,-0.68
2.76,14.69,6.68,4.37,0.31,0.71
-1.83,10.0,7.31,4.37,-0.42,3.1
5.19,47.11,-11.41,4.37,-1.75,-1.53
-0.28,-27.93,2.48,3.11,-0.57,-0.14
-13.84,25.57,-6.39,0.74,0.09,1.25
8.99,-1.48,-5.23,2.33,-0.41,0.32
