Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.35,-0.59,1.61,0.06,-0.22,0.05
11.45,-1.65,3.09,0.06,-0.18,0.19
10.8,-1.58,2.99,0.02,-0.48,0.12
9.39,-1.66,2.51,-0.04,-0.3,-0.02
9.79,-1.41,2.93,-0.11,0.02,0.09
9.95,-1.48,2.96,-0.13,-0.06,0.06
9.95,-0.12,2.68,0.05,-0.0,0.07
10.81,-0.77,3.12,0.2,0.17,0.05
11.01,-2.23,2.57,-0.18,0.05,-0.13
10.69,-1.63,2.61,-0.63,-0.02,-0.32
9.8,-0.11,1.6,-0.69,-0.13,-0.25
10.13,-0.07,1.51,-0.53,-0.07,0.01
10.3,-1.1,3.22,-0.29,0.11,0.16
10.99,-2.23,2.34,-0.33,-0.32,0.09
10.32,-1.45,1.68,-0.46,-0.19,-0.04
10.73,-0.19,2.01,-0.27,0.04,-0.12
9.97,-0.02,2.14,0.1,-0.07,-0.11
10.58,-0.81,2.06,0.3,0.08,0.03
10.61,-1.61,2.07,0.24,-0.06,0.03
10.08,-1.19,1.73,0.11,-0.01,0.09
10.77,-1.35,1.48,0.17,0.03,0.06
10.33,-1.52,1.58,0.03,0.04,0.0
10.49,-1.08,1.89,-0.02,0.12,-0.01
10.59,-1.31,1.95,-0.01,0.05,-0.03
10.34,-1.15,1.75,-0.02,0.04,-0.04
10.48,-1.36,1.88,-0.07,0.05,-0.01
10.58,-1.42,1.87,-0.1,0.01,-0.02
10.49,-1.17,1.86,-0.08,-0.01,-0.04
10.58,-1.11,2.09,-0.04,0.03,-0.08
10.34,-1.08,1.89,0.02,-0.01,-0.07
10.27,-1.37,1.98,-0.0,-0.01,-0.04
10.35,-1.39,1.87,-0.08,-0.0,-0.01
10.37,-1.27,1.91,-0.12,-0.02,0.01
10.47,-1.25,1.93,-0.14,-0.0,0.04
10.47,-1.26,1.74,-0.16,-0.02,0.04
10.43,-1.25,1.78,-0.16,-0.0,0.03
10.35,-1.05,1.76,-0.18,0.02,0.03
10.67,-1.01,1.93,-0.23,0.11,0.05
10.88,-1.22,1.89,-0.4,0.04,0.04
10.21,-0.73,0.82,-0.29,-0.15,-0.08
9.93,-0.64,0.96,-0.22,0.03,-0.06
9.81,-1.7,1.67,-0.47,0.21,-0.03
9.83,-1.64,1.37,-0.94,0.26,-0.24
9.81,-0.67,0.68,-1.09,0.3,-0.39
10.04,-0.33,1.6,-1.2,0.39,-0.35
8.87,-0.0,1.83,-1.37,0.39,-0.35
9.13,-0.19,1.9,-1.26,0.48,-0.34
10.72,1.15,2.12,-0.72,0.58,-0.35
9.53,0.3,1.83,-0.48,0.4,-0.36
8.78,0.26,1.75,-0.84,0.15,-0.32
9.22,0.24,1.07,-1.44,0.02,-0.37
8.31,1.31,2.02,-1.58,0.35,-0.4
10.25,2.22,2.23,-1.48,0.15,-0.26
7.72,1.24,3.65,-1.41,-0.16,-0.09
8.94,2.35,1.96,-0.37,-0.42,0.35
2.78,-0.44,3.05,0.13,0.53,1.53
6.35,-1.03,6.2,0.75,1.21,1.85
4.66,-4.7,6.78,0.4,3.19,2.26
14.83,-8.57,11.28,3.03,4.37,4.37
12.03,-7.52,9.82,0.53,3.13,1.33
7.96,-4.19,5.61,0.78,2.58,1.98
