Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.24,-1.28,3.04,-0.01,0.0,-0.03
10.29,-1.22,3.06,-0.0,0.03,-0.02
10.2,-1.41,3.08,-0.01,0.01,-0.02
10.24,-1.43,3.16,-0.05,0.03,-0.02
10.22,-1.4,3.16,-0.1,0.02,-0.02
10.22,-1.35,3.24,-0.13,0.05,-0.03
10.3,-1.38,3.25,-0.15,0.04,-0.02
10.2,-1.31,3.33,-0.12,0.02,-0.01
10.23,-1.44,3.26,-0.14,0.02,-0.01
10.19,-1.4,3.28,-0.17,0.03,-0.01
10.23,-1.41,3.24,-0.18,0.01,-0.02
10.18,-1.27,3.27,-0.18,-0.0,-0.02
10.26,-1.22,3.27,-0.13,0.02,-0.02
10.16,-1.26,3.35,-0.12,0.01,-0.01
10.23,-1.37,3.27,-0.12,0.01,-0.01
10.22,-1.34,3.29,-0.12,0.0,-0.01
10.22,-1.34,3.32,-0.13,0.01,-0.01
10.21,-1.29,3.23,-0.1,-0.0,-0.0
10.2,-1.26,3.36,-0.1,-0.01,0.01
10.22,-1.28,3.25,-0.08,0.01,-0.0
10.18,-1.28,3.36,-0.1,-0.0,0.0
10.19,-1.33,3.31,-0.11,0.01,-0.0
10.21,-1.33,3.28,-0.14,0.0,-0.01
10.21,-1.33,3.31,-0.15,-0.0,-0.02
10.22,-1.3,3.21,-0.16,0.01,-0.02
10.16,-1.28,3.37,-0.16,-0.0,-0.01
10.25,-1.37,3.37,-0.16,-0.01,-0.02
10.19,-1.31,3.37,-0.16,-0.01,-0.01
10.16,-1.32,3.35,-0.15,0.0,-0.0
10.2,-1.34,3.35,-0.13,0.02,-0.01
10.17,-1.38,3.35,-0.13,0.01,-0.01
10.2,-1.3,3.4,-0.13,0.02,-0.02
10.2,-1.31,3.37,-0.11,0.02,-0.02
10.17,-1.3,3.27,-0.13,-0.0,-0.01
10.16,-1.39,3.35,-0.13,0.01,-0.01
10.16,-1.38,3.36,-0.13,0.01,-0.02
10.17,-1.36,3.37,-0.13,0.02,-0.03
10.2,-1.34,3.41,-0.15,-0.0,-0.02
10.2,-1.35,3.33,-0.14,0.0,-0.02
10.15,-1.4,3.4,-0.13,0.01,-0.02
10.19,-1.59,3.84,-0.13,0.21,-0.07
10.64,-2.21,3.6,-0.33,0.04,-0.09
9.95,-0.46,2.4,-0.51,-0.04,-0.06
9.63,-2.17,2.44,-0.75,-0.06,-0.08
9.97,-0.9,1.86,-0.61,0.03,-0.28
10.52,-1.22,2.26,-0.62,0.02,-0.23
10.13,-1.82,2.04,-0.76,-0.15,-0.07
9.11,-1.49,1.89,-1.06,-0.04,-0.04
9.2,-1.55,2.02,-1.3,-0.01,-0.1
8.77,-1.25,1.87,-1.44,-0.13,0.04
6.9,-1.24,1.43,-1.4,0.16,0.19
7.53,-1.2,1.76,-1.38,0.38,-0.03
9.41,-3.23,1.86,-1.67,0.42,-0.53
6.0,-0.93,2.82,-2.33,0.65,-0.8
3.25,2.32,5.23,-2.65,1.39,-1.17
8.08,2.81,7.42,-2.76,2.26,-1.27
7.07,-0.24,5.25,-4.37,0.68,-0.73
9.2,4.88,9.28,-3.3,2.52,-1.52
11.18,3.39,13.43,-2.03,-0.18,0.5
21.37,-6.68,6.37,0.7,1.54,-0.99
10.23,7.3,-0.17,-1.95,2.12,0.78
10.93,-6.63,2.94,-2.3,1.43,0.4
9.52,-0.33,-1.05,-2.47,0.68,0.7
10.03,-7.37,8.13,-3.88,-2.29,0.58
7.22,-3.81,5.64,-3.19,-2.04,-0.07
18.12,-43.85,12.59,-2.57,-1.12,2.23
-6.44,12.86,-13.29,0.85,0.38,2.02
7.55,-16.65,3.96,-0.84,-2.02,3.7
4.1,0.83,-2.08,-1.84,-2.03,2.61
0.98,-16.04,-0.66,-1.25,-1.31,2.86
-1.12,-9.67,-0.44,-1.12,-2.31,2.54
-1.74,-8.36,-4.59,-0.57,-1.05,2.75
-9.42,-18.44,1.62,1.08,-2.61,0.06
1.86,-3.85,-2.28,-0.63,0.64,-0.55
-4.43,-7.7,-1.3,-0.79,-1.05,-0.52
-3.52,-12.33,-0.33,-2.31,0.56,-0.86
1.45,-7.95,-0.8,-0.74,1.69,0.6
-0.21,-10.64,-2.5,-0.65,-0.36,0.3
-1.77,-9.88,-4.07,-0.52,-0.63,0.22
-2.04,-9.4,-1.18,-1.21,0.5,-0.95
-1.02,-9.2,-2.14,-1.35,-0.11,-0.62
-0.7,-9.67,-4.23,-1.42,0.26,-0.4
1.55,-7.45,-3.13,-1.44,0.73,-0.55
2.83,-7.1,-5.7,-1.43,0.27,-0.27
3.89,-7.42,-5.06,-1.4,0.31,-0.13
0.72,-7.66,-5.47,-1.43,0.3,-0.13
1.47,-8.9,-5.28,-1.88,0.88,-0.32
3.12,-6.49,-5.73,-1.73,0.02,-0.14
1.17,-4.85,-9.16,-1.37,0.29,-0.26
1.78,-3.0,-9.49,-1.33,0.37,-0.43
2.26,-2.9,-8.42,-1.16,0.39,-0.41
2.89,-1.82,-9.52,-0.59,0.06,-0.02
2.8,-1.47,-8.85,0.2,-0.2,0.02
3.04,-2.78,-9.05,0.5,-0.19,0.07
2.76,-3.98,-8.63,0.53,-0.17,0.06
2.86,-4.74,-7.73,0.63,-0.12,0.06
2.57,-6.08,-6.84,0.49,-0.24,0.11
2.06,-6.12,-7.08,0.46,-0.23,0.13
1.56,-6.37,-7.06,0.18,-0.12,0.13
1.31,-6.51,-7.34,0.09,-0.07,0.02
1.44,-6.3,-6.9,-0.16,0.02,-0.05
1.51,-6.13,-7.26,-0.35,0.04,-0.07
1.78,-5.86,-7.46,-0.44,0.11,-0.1
2.05,-5.48,-7.54,-0.45,0.14,-0.11
2.26,-5.0,-7.84,-0.45,0.1,-0.07
2.42,-4.64,-8.11,-0.3,0.07,-0.08
2.49,-4.61,-7.97,-0.17,0.03,-0.07
2.58,-4.51,-8.03,-0.07,-0.02,-0.03
2.34,-4.71,-7.83,0.02,-0.09,-0.01
2.17,-5.21,-7.69,0.03,-0.11,0.0
1.98,-5.48,-7.49,0.0,-0.09,0.01
1.95,-5.59,-7.49,-0.04,-0.07,0.02
1.88,-5.48,-7.6,-0.1,-0.04,0.01
2.03,-5.43,-7.67,-0.14,-0.0,-0.01
1.97,-5.41,-7.58,-0.2,-0.02,-0.0
2.04,-5.36,-7.61,-0.2,0.02,-0.01
2.04,-5.26,-7.74,-0.19,0.0,-0.01
2.09,-5.16,-7.81,-0.12,-0.02,-0.01
2.06,-5.12,-7.84,-0.09,-0.01,-0.02
1.98,-5.22,-7.84,-0.09,-0.04,-0.01
2.14,-5.18,-7.67,-0.07,-0.02,0.0
1.87,-5.3,-7.72,-0.09,-0.06,0.0
1.94,-5.39,-7.66,-0.1,-0.02,-0.01
1.94,-5.4,-7.66,-0.09,-0.01,-0.01
