Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.42,-0.36,2.61,-0.11,0.01,-0.01
10.37,-0.41,2.55,-0.11,0.02,-0.02
10.37,-0.35,2.64,-0.1,0.04,-0.02
10.44,-0.36,2.67,-0.09,0.05,-0.02
10.4,-0.44,2.68,-0.09,0.05,-0.02
10.41,-0.4,2.68,-0.11,0.05,-0.01
10.42,-0.42,2.63,-0.13,0.03,-0.01
10.46,-0.39,2.75,-0.12,0.05,-0.01
10.44,-0.38,2.75,-0.12,0.04,0.01
10.33,-0.39,2.84,-0.12,-0.02,0.01
10.35,-0.46,2.77,-0.13,-0.03,-0.0
10.36,-0.4,2.9,-0.14,0.01,-0.01
10.32,-0.35,2.87,-0.15,0.03,-0.02
10.37,-0.38,2.84,-0.15,0.03,-0.01
10.35,-0.36,2.84,-0.14,0.01,-0.01
10.44,-0.35,2.83,-0.13,0.01,-0.01
10.38,-0.41,2.88,-0.14,0.02,-0.02
10.39,-0.4,2.84,-0.15,0.02,-0.01
10.36,-0.44,2.82,-0.14,0.01,-0.02
10.39,-0.4,2.94,-0.13,0.01,-0.02
10.42,-0.4,2.85,-0.13,0.01,-0.01
10.4,-0.45,2.82,-0.13,-0.01,-0.01
10.36,-0.39,2.87,-0.14,-0.01,-0.01
10.35,-0.44,2.9,-0.14,-0.01,-0.01
10.37,-0.39,2.89,-0.14,-0.01,-0.01
10.33,-0.41,2.89,-0.14,-0.01,-0.01
10.35,-0.35,2.88,-0.13,-0.02,-0.01
10.4,-0.4,2.84,-0.13,-0.02,-0.02
10.33,-0.37,2.82,-0.12,-0.02,-0.02
10.41,-0.38,2.89,-0.13,-0.01,-0.02
10.4,-0.31,2.83,-0.12,-0.01,-0.02
10.34,-0.34,2.8,-0.1,-0.01,-0.02
10.39,-0.37,2.75,-0.1,-0.0,-0.02
10.47,-0.31,2.81,-0.09,0.0,-0.03
10.36,-0.34,2.72,-0.08,-0.02,-0.02
10.37,-0.38,2.7,-0.08,-0.01,-0.03
10.35,-0.37,2.68,-0.09,-0.02,-0.03
10.49,-0.36,2.58,-0.08,-0.01,-0.03
10.55,-0.69,2.43,-0.08,0.02,-0.04
10.48,0.3,2.35,0.2,0.3,-0.03
10.49,-0.12,1.74,0.43,0.17,0.07
10.2,-0.33,2.08,0.45,0.02,0.03
10.25,0.02,2.2,0.47,0.18,-0.02
10.38,-0.07,2.09,0.51,0.09,-0.0
10.19,0.0,1.9,0.67,0.02,-0.01
9.8,0.29,2.07,0.89,0.03,-0.01
9.54,0.17,1.96,1.15,0.05,0.05
9.75,0.41,1.33,1.33,0.04,0.15
8.83,-0.06,2.07,1.2,-0.01,0.04
8.07,0.19,2.2,1.16,0.06,-0.15
8.32,0.19,2.21,1.06,0.34,-0.19
7.97,0.83,1.99,1.22,-0.04,-0.15
8.52,1.51,1.58,1.64,0.71,0.11
7.61,0.04,4.05,1.5,0.58,-0.22
7.67,1.52,3.74,1.7,0.8,-0.53
5.53,-0.76,8.08,1.99,0.72,-0.69
8.26,2.96,8.44,2.3,1.61,-0.75
9.95,0.41,10.18,2.3,1.03,-0.99
1.03,19.74,21.46,1.72,3.15,-2.2
18.88,6.97,14.31,0.58,4.37,-1.65
3.82,-4.4,-11.61,1.29,-0.2,-2.7
9.73,5.52,1.16,1.27,4.37,-2.55
9.79,-1.05,6.93,1.15,-0.15,-1.86
-2.14,8.82,5.11,0.68,0.66,-1.75
-3.45,8.92,2.42,2.08,-0.79,-0.02
2.09,11.13,0.33,2.95,1.39,0.92
1.14,12.56,2.0,3.54,-1.12,1.99
0.44,7.76,-0.6,4.08,0.03,1.83
3.62,11.8,-4.45,4.37,-1.75,2.0
11.08,14.71,1.36,2.35,-2.42,-1.59
-0.92,2.06,-7.81,1.34,-1.7,-0.65
-2.56,15.02,-5.38,3.92,-1.56,-0.46
-4.17,-0.17,-9.79,2.32,1.46,1.14
4.4,1.77,-5.11,2.88,-1.07,0.08
-5.79,-0.12,-12.27,2.04,-0.1,0.54
2.28,-1.08,-7.69,1.83,0.46,1.29
1.09,-0.99,-11.48,1.42,-0.24,1.17
0.71,1.18,-7.3,1.89,-0.17,0.79
0.5,-3.12,-9.59,1.12,0.32,0.58
2.08,-1.03,-9.02,0.97,-0.1,0.25
1.41,-2.7,-9.81,0.85,0.43,-0.03
2.34,-3.13,-8.52,0.57,0.31,-0.03
2.3,-5.21,-7.27,0.28,0.08,0.04
1.5,-4.98,-8.08,-0.22,-0.13,0.13
3.25,-4.34,-9.15,-0.16,0.09,0.18
2.04,-4.89,-6.5,-1.2,-0.43,-0.08
0.82,-0.94,-9.96,-0.8,0.13,-0.37
1.26,-1.08,-10.19,-0.24,-0.02,0.0
1.94,-0.31,-8.91,-0.01,0.25,-0.21
1.92,-2.42,-8.92,-0.44,0.06,-0.19
