Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.49,0.77,0.53,-0.11,-0.0,-0.02
10.58,0.69,0.42,-0.11,-0.03,-0.0
10.53,0.73,0.44,-0.11,-0.02,-0.01
10.47,0.71,0.4,-0.1,-0.01,-0.0
10.48,0.69,0.38,-0.09,0.0,-0.0
10.46,0.65,0.43,-0.09,0.02,-0.01
10.52,0.74,0.43,-0.1,0.03,-0.01
10.59,0.71,0.53,-0.12,0.01,-0.01
10.52,0.77,0.57,-0.12,-0.02,-0.01
10.48,0.74,0.53,-0.12,-0.02,-0.0
10.5,0.78,0.44,-0.1,-0.01,0.01
10.46,0.78,0.56,-0.13,0.01,0.03
10.48,0.77,0.62,-0.15,0.05,0.04
10.49,0.83,0.66,-0.16,0.03,0.04
10.45,0.77,0.73,-0.19,0.04,-0.01
10.61,0.79,0.51,-0.2,0.01,0.0
10.23,0.67,0.84,-0.22,0.06,-0.01
10.83,0.52,0.5,-0.22,0.06,-0.03
10.39,0.61,0.85,-0.22,0.03,0.01
10.16,0.31,1.15,-0.31,0.09,-0.04
10.89,0.5,0.25,-0.3,0.08,-0.12
10.68,1.29,0.55,-0.12,-0.07,0.07
10.45,0.24,0.71,-0.11,0.07,-0.01
10.7,0.49,0.67,-0.16,-0.03,-0.06
10.52,0.83,0.47,-0.18,-0.08,0.05
10.45,0.54,0.49,-0.1,-0.06,0.01
10.52,0.68,0.74,-0.06,-0.02,-0.04
10.59,0.65,0.63,-0.05,-0.04,0.0
10.4,0.57,0.58,-0.04,0.01,0.0
10.4,0.64,0.62,-0.02,0.06,-0.04
10.6,0.72,0.76,-0.05,0.06,-0.04
10.61,0.72,0.83,-0.06,0.03,-0.02
10.53,0.7,0.76,-0.05,-0.0,-0.02
10.5,0.72,0.75,-0.03,-0.01,-0.03
10.51,0.69,0.92,-0.04,0.01,-0.02
10.54,0.69,0.85,-0.07,-0.0,-0.02
10.52,0.71,0.84,-0.09,0.01,-0.03
10.51,0.73,0.82,-0.09,0.02,-0.03
10.5,0.69,0.57,-0.1,-0.0,-0.02
10.97,0.78,0.34,-0.11,0.07,-0.07
10.35,1.03,0.14,0.06,0.21,-0.15
10.13,1.34,-0.65,0.32,0.01,-0.08
10.27,0.71,-0.4,0.34,-0.06,-0.05
9.97,1.07,0.25,0.33,0.29,-0.15
10.52,0.8,-0.07,0.37,0.17,-0.18
10.14,1.15,-0.17,0.51,0.07,-0.16
9.94,1.21,-0.18,0.7,0.2,-0.16
9.89,1.02,-0.31,0.82,0.11,-0.21
9.5,1.38,-0.38,0.95,0.16,-0.23
9.19,1.29,-0.65,1.04,0.11,-0.28
8.82,1.29,-0.53,0.99,0.13,-0.42
7.8,0.97,0.51,1.0,0.48,-0.61
7.44,0.72,0.97,0.78,0.55,-0.53
8.62,1.57,1.31,1.2,0.6,-0.42
6.94,2.26,3.04,2.09,-0.22,0.02
7.95,-0.73,2.9,1.63,0.49,-0.71
5.34,-0.11,4.47,1.41,0.03,-1.0
6.78,-1.01,6.52,1.18,2.89,-1.39
9.72,1.67,4.19,1.36,2.12,-1.55
9.52,14.07,18.97,-0.91,2.99,-1.86
30.25,13.12,9.71,1.3,3.92,-2.37
0.79,-6.19,-10.98,0.85,-2.36,-1.4
11.54,4.71,-0.69,0.62,4.37,-2.65
9.52,-0.58,-0.0,1.88,-1.25,-2.08
-0.04,14.88,5.2,3.67,-0.7,-0.7
2.07,3.18,6.37,4.37,-0.35,-0.45
0.76,29.1,-2.97,4.37,-1.35,-0.07
12.72,-12.12,2.62,2.34,1.0,-2.94
-2.55,13.34,2.45,-1.18,-2.01,-1.14
-18.96,17.22,-1.42,0.24,-0.99,-0.03
4.52,-0.53,-5.54,0.58,1.93,-1.85
-4.09,10.81,-5.06,-0.3,-1.4,-0.39
-4.53,5.56,-5.97,-0.98,0.62,0.19
0.99,6.83,-4.81,-0.88,-0.09,0.31
-4.27,7.55,-5.29,-1.15,-0.62,0.39
-1.45,7.76,-4.22,-1.47,-0.18,0.49
-2.99,7.06,-3.24,-1.05,-0.67,0.56
-3.41,9.11,-1.25,-0.64,-0.05,0.04
-0.6,9.93,-0.95,-0.56,0.3,0.15
0.77,9.44,0.81,-1.21,-0.17,0.43
0.42,10.83,1.29,-0.69,-0.35,0.02
-0.63,11.65,1.05,0.29,0.17,-0.2
0.63,8.82,1.08,0.21,0.34,0.08
0.05,9.35,-0.07,0.27,0.26,-0.12
-0.67,9.55,-0.71,0.11,0.24,-0.27
-0.2,9.56,-0.55,-0.04,0.13,-0.04
-0.32,9.78,-0.48,0.04,0.09,0.06
0.14,9.19,-0.8,0.01,0.03,0.07
0.17,9.12,-0.71,-0.03,-0.09,0.04
