Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.32,-1.74,1.49,-0.13,0.05,-0.01
10.46,-1.77,1.71,-0.14,0.07,-0.05
10.43,-1.64,1.91,-0.13,0.03,-0.07
10.28,-1.26,1.95,-0.06,0.03,-0.05
10.3,-1.24,1.88,0.05,-0.0,0.02
10.5,-1.51,1.98,0.11,0.03,0.05
10.64,-1.73,1.79,0.14,-0.05,-0.01
10.34,-1.56,1.8,0.09,-0.05,-0.02
10.4,-1.49,1.75,0.08,-0.02,-0.03
10.33,-1.56,1.82,0.05,0.01,-0.03
10.41,-1.57,1.91,-0.02,0.04,-0.01
10.47,-1.57,1.96,-0.09,0.02,-0.01
10.39,-1.57,2.01,-0.15,-0.01,-0.01
10.39,-1.48,1.9,-0.19,-0.01,-0.0
10.38,-1.49,1.85,-0.21,-0.0,0.0
10.47,-1.52,1.93,-0.19,-0.0,-0.01
10.43,-1.53,1.85,-0.19,0.0,-0.01
10.4,-1.49,1.93,-0.17,0.01,-0.01
10.51,-1.49,1.98,-0.15,-0.05,-0.0
10.39,-1.56,1.98,-0.13,-0.05,-0.01
10.42,-1.47,1.92,-0.11,-0.06,-0.0
10.38,-1.57,1.95,-0.09,-0.04,0.0
10.46,-1.54,1.92,-0.1,-0.06,0.01
10.36,-1.53,1.87,-0.1,-0.09,0.01
10.42,-1.56,1.79,-0.11,-0.05,0.01
10.46,-1.6,1.84,-0.15,-0.09,0.01
10.45,-1.54,1.66,-0.12,-0.05,-0.02
10.39,-1.49,1.73,-0.13,-0.03,-0.01
10.45,-1.5,1.69,-0.11,-0.04,-0.0
10.41,-1.62,1.64,-0.11,-0.04,0.01
10.45,-1.57,1.61,-0.12,-0.03,0.01
10.43,-1.69,1.57,-0.12,-0.02,0.01
10.41,-1.63,1.57,-0.11,-0.02,-0.01
10.36,-1.67,1.62,-0.09,-0.01,-0.01
10.37,-1.64,1.58,-0.07,0.0,-0.01
10.35,-1.74,1.64,-0.07,0.02,0.0
10.45,-1.74,1.58,-0.08,0.04,-0.01
10.3,-1.68,1.56,-0.1,0.09,-0.02
10.39,-1.67,1.62,-0.12,0.15,-0.02
10.52,-1.7,1.78,-0.18,0.12,-0.02
10.4,-1.59,1.76,-0.2,0.1,-0.03
10.44,-1.56,1.81,-0.19,0.11,-0.04
10.43,-1.54,1.93,-0.17,0.08,-0.05
10.34,-1.55,1.97,-0.12,0.08,-0.04
10.4,-1.61,1.92,-0.11,0.09,-0.03
10.41,-1.7,2.16,-0.12,0.07,-0.06
10.39,-1.68,1.97,-0.19,0.07,-0.06
10.18,-1.32,1.94,-0.22,0.11,-0.07
10.39,-1.61,2.08,-0.37,0.22,-0.02
10.79,-1.46,2.17,-0.59,0.31,-0.04
10.58,-0.9,1.25,-0.58,0.12,-0.15
9.44,-0.61,0.99,-0.43,0.27,-0.16
10.63,-2.1,1.85,-0.78,0.56,-0.14
10.22,-2.37,2.22,-1.3,0.36,-0.34
9.67,-1.09,1.89,-1.8,0.28,-0.54
9.21,0.14,2.42,-2.07,0.24,-0.67
7.19,1.42,1.31,-1.77,0.13,-0.78
7.94,1.59,1.28,-1.26,0.23,-0.64
7.62,-0.19,2.05,-1.33,0.1,-0.51
8.78,-0.43,2.32,-1.54,0.15,-0.5
9.24,-0.26,2.07,-2.16,0.26,-0.61
9.35,2.42,4.75,-2.71,0.78,-0.79
7.45,3.57,5.55,-2.7,0.82,-0.95
6.8,-0.08,3.11,-2.61,1.53,-0.5
7.98,2.45,3.86,-2.52,0.6,0.3
2.89,-1.7,2.44,-1.77,1.69,1.75
9.21,0.69,18.17,-0.2,1.7,3.0
28.58,-17.33,8.42,3.74,3.4,2.31
3.59,-2.88,7.72,-0.38,1.53,2.66
9.81,-6.91,0.83,-1.58,0.37,1.93
11.0,-2.19,9.12,-3.11,1.3,1.82
2.99,-4.25,4.94,-2.5,-0.45,1.66
-1.35,-11.58,10.18,-3.57,-1.43,-0.22
19.01,-16.07,3.58,-4.37,-3.06,-1.09
3.9,-12.26,-11.6,0.57,0.53,4.37
5.53,-7.52,1.94,-3.37,-2.7,1.0
-10.36,-15.34,-0.79,-2.05,-0.91,1.28
2.29,-6.66,-1.53,-2.28,-1.13,0.92
-9.63,-16.09,-7.23,-2.34,-0.76,-0.74
0.79,-2.83,-5.38,-1.25,0.43,-0.54
1.88,-3.16,-3.82,-2.43,-0.96,0.27
-3.93,-10.45,-9.47,-2.0,-0.34,-0.25
2.43,-6.51,-6.32,-1.2,0.57,-0.1
1.86,-6.17,-5.52,-1.56,-0.15,-0.41
0.52,-4.52,-8.88,-0.93,0.08,-0.17
2.59,-7.42,-7.31,-0.74,0.07,-0.01
0.4,-3.29,-8.75,-0.31,-0.2,-0.24
0.74,-4.72,-7.29,-0.29,0.06,0.1
0.65,-5.14,-8.11,-0.28,0.04,0.04
0.61,-5.34,-8.02,-0.27,0.05,0.01
1.32,-5.31,-7.76,-0.01,0.14,-0.06
1.34,-5.6,-7.58,-0.1,-0.01,-0.01
1.23,-4.97,-7.82,0.13,0.16,0.03
1.54,-5.45,-7.66,0.08,0.07,0.19
1.06,-5.38,-7.49,0.16,-0.04,0.2
1.12,-5.26,-7.79,0.37,0.0,0.16
1.33,-5.79,-7.08,0.41,0.02,0.1
1.21,-6.4,-7.0,0.35,-0.11,0.05
1.04,-5.96,-7.49,0.58,0.02,0.02
1.18,-6.9,-6.86,0.89,-0.12,-0.02
0.57,-6.25,-6.2,0.99,-0.19,-0.07
0.62,-6.9,-5.41,1.02,-0.2,-0.06
0.84,-7.5,-5.26,1.12,-0.25,-0.03
0.53,-8.13,-4.6,1.33,-0.29,0.08
0.03,-8.61,-3.39,1.51,-0.11,-0.1
0.12,-8.77,-3.95,1.79,-0.12,-0.27
-0.32,-11.39,-0.9,1.25,-0.02,-0.22
1.41,-11.14,-0.27,1.1,0.86,-0.68
2.78,-9.59,-1.29,1.22,0.16,-0.8
2.17,-9.04,-0.79,1.43,-0.07,-0.8
2.19,-12.02,1.73,0.92,-0.03,-0.85
2.0,-9.74,1.57,0.42,0.37,-0.92
3.8,-10.12,2.31,0.4,0.49,-0.94
2.54,-9.05,1.25,-0.08,0.44,-0.77
4.8,-9.02,1.27,-0.17,0.66,-0.62
4.12,-9.68,1.25,-0.02,0.54,-0.66
4.04,-9.59,1.43,-0.21,0.51,-0.75
5.21,-9.4,2.5,-0.18,0.26,-0.73
4.51,-8.95,1.37,0.13,0.36,-0.76
5.42,-8.61,1.38,-0.33,0.49,-0.65
5.74,-8.85,1.7,-0.5,0.42,-0.6
5.66,-8.22,1.38,-0.42,0.23,-0.6
