Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.49,-0.75,2.94,0.01,-0.03,-0.09
10.53,-1.46,3.97,-0.21,-0.09,-0.07
10.21,-1.08,4.18,-0.31,0.17,-0.24
9.97,1.27,3.16,-0.2,-0.13,-0.01
9.86,-0.06,3.01,0.13,0.2,0.01
9.81,-0.5,4.04,0.2,0.13,0.04
10.18,-1.06,4.46,-0.11,0.15,0.13
10.14,-0.51,3.77,-0.19,0.02,0.1
10.7,-0.77,3.85,-0.16,-0.01,0.04
10.14,-1.1,3.98,-0.25,-0.09,0.03
9.89,-0.8,3.46,-0.27,-0.06,0.0
10.05,-0.63,3.71,-0.23,0.04,-0.06
10.36,-0.52,3.56,-0.16,-0.0,-0.04
10.24,-0.77,3.49,-0.13,-0.02,0.0
10.25,-0.86,3.47,-0.1,-0.05,0.04
10.14,-0.69,3.69,-0.03,-0.07,0.05
9.95,-0.78,3.58,-0.02,-0.03,0.02
10.07,-1.06,3.68,-0.05,-0.02,-0.01
10.1,-1.06,3.68,-0.12,-0.02,-0.05
10.22,-0.92,3.62,-0.15,-0.04,-0.05
10.24,-0.86,3.52,-0.16,-0.05,-0.06
10.23,-0.83,3.51,-0.18,-0.04,-0.05
10.08,-0.77,3.43,-0.21,-0.01,-0.05
10.21,-0.7,3.57,-0.2,0.02,-0.06
10.17,-0.66,3.62,-0.17,0.01,-0.05
10.21,-0.7,3.56,-0.16,-0.01,-0.06
10.19,-0.58,3.51,-0.14,-0.01,-0.07
10.17,-0.57,3.44,-0.12,-0.04,-0.08
10.22,-0.55,3.42,-0.12,-0.04,-0.07
10.32,-0.44,3.44,-0.09,-0.04,-0.05
10.25,-0.57,3.43,-0.07,-0.04,-0.03
10.25,-0.53,3.43,-0.06,-0.03,-0.03
10.14,-0.55,3.28,-0.08,-0.01,-0.02
10.23,-0.39,3.19,-0.02,-0.01,-0.03
10.37,-0.5,3.27,0.03,-0.02,-0.02
10.31,-0.5,3.41,0.02,-0.01,-0.01
10.3,-0.41,3.49,0.0,-0.02,-0.01
10.25,-0.51,3.43,-0.08,-0.04,-0.01
10.14,-0.63,3.09,-0.2,-0.06,-0.01
9.72,-1.4,3.53,-0.3,0.12,-0.01
10.24,0.49,3.32,-0.09,0.31,0.06
10.54,-0.03,3.53,0.34,0.59,0.2
10.4,-1.52,4.0,0.73,0.37,0.34
9.79,-2.51,3.91,0.3,0.36,0.39
10.48,-1.76,3.81,-0.07,0.72,0.3
9.96,-1.82,4.21,-0.21,0.45,0.02
8.87,-2.14,4.38,-0.66,0.35,0.09
9.33,-2.5,4.18,-1.15,0.68,-0.19
9.82,-1.31,5.0,-0.93,0.31,-0.63
10.07,-1.5,6.35,-1.03,0.96,-0.41
9.23,-1.06,4.81,-1.1,0.13,-0.45
7.92,-0.08,3.83,-0.57,0.44,-0.28
11.7,0.18,5.52,-0.35,0.65,-0.62
9.49,-0.53,4.36,-0.38,-0.07,-0.44
8.67,0.43,4.33,-0.3,0.21,-0.5
9.17,-0.86,3.8,-0.37,0.27,-0.27
9.82,-0.43,3.93,-0.17,0.11,-0.13
9.69,-1.31,4.26,-0.12,0.07,-0.0
10.89,-2.32,5.52,-0.51,0.69,0.1
14.21,-0.77,4.33,-0.9,-0.01,0.05
4.62,2.51,6.8,-0.8,0.06,0.21
5.99,-2.27,5.18,0.04,0.28,0.11
9.42,0.35,5.22,0.1,0.7,0.59
8.76,-0.1,6.39,0.51,0.05,0.79
8.58,-2.22,6.9,0.72,0.6,0.86
9.11,-2.32,7.44,0.81,0.67,0.95
6.68,-2.38,4.85,0.69,0.19,0.67
5.11,0.29,1.77,0.8,1.19,0.63
4.89,1.88,2.71,1.05,1.96,0.68
-0.91,-5.83,15.21,0.12,4.33,-0.58
1.94,2.28,18.2,-2.3,4.37,-0.45
0.74,-3.05,10.47,-0.21,2.85,0.74
2.63,-1.01,7.96,0.77,1.73,1.54
2.56,-0.64,11.35,1.48,1.0,2.04
2.42,-0.31,9.89,2.23,0.73,2.43
-1.49,0.64,12.82,2.79,1.48,2.49
-5.72,7.15,12.47,3.12,-0.94,3.23
-5.23,6.87,15.0,1.91,-0.09,2.53
-5.19,5.88,8.01,2.03,0.78,2.84
-2.77,7.85,4.36,2.89,-0.28,2.2
1.85,18.9,5.21,3.14,-1.47,2.33
7.56,1.98,7.25,4.37,-1.87,1.44
1.26,11.58,1.97,3.83,-1.48,0.86
4.29,4.63,0.14,4.09,-2.12,1.37
3.92,7.1,0.94,2.78,-1.43,0.21
4.57,10.24,-6.69,2.17,-1.81,0.27
3.16,10.9,-3.07,2.4,-1.46,0.96
