Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.52,0.06,1.86,-0.08,0.01,-0.02
10.51,0.03,1.88,-0.08,0.01,-0.02
10.51,0.03,1.91,-0.09,0.0,-0.01
10.48,0.04,1.88,-0.09,-0.0,-0.01
10.54,0.01,1.92,-0.1,0.01,-0.02
10.53,0.08,1.92,-0.11,0.0,-0.02
10.47,0.04,1.92,-0.1,0.01,-0.02
10.47,0.09,1.9,-0.09,0.03,-0.02
10.48,0.08,1.91,-0.08,0.03,-0.02
10.49,0.11,1.99,-0.08,0.03,-0.03
10.51,0.1,1.95,-0.08,0.03,-0.03
10.59,0.16,1.97,-0.06,0.04,-0.03
10.48,0.11,2.16,-0.04,0.04,-0.04
10.52,0.13,2.21,-0.06,0.05,-0.05
10.29,0.18,2.13,-0.06,0.07,-0.06
10.54,0.17,2.15,-0.05,0.06,-0.05
10.37,0.24,2.16,-0.04,0.04,-0.03
10.52,0.2,2.19,-0.03,0.07,-0.04
10.52,0.27,2.26,-0.04,0.04,-0.04
10.4,0.2,2.2,-0.06,0.05,-0.04
10.52,0.27,2.25,-0.06,0.02,-0.03
10.39,0.29,2.19,-0.07,0.02,-0.03
10.53,0.29,2.18,-0.08,0.01,-0.02
10.47,0.26,2.25,-0.08,0.01,-0.02
10.49,0.29,2.13,-0.08,0.0,-0.02
10.44,0.3,2.22,-0.07,0.0,-0.02
10.45,0.26,2.29,-0.08,0.02,-0.03
10.45,0.31,2.31,-0.09,0.02,-0.02
10.5,0.31,2.27,-0.1,0.02,-0.02
10.48,0.36,2.31,-0.1,0.02,-0.02
10.44,0.42,2.42,-0.1,0.03,-0.02
10.22,0.32,2.42,-0.11,0.06,-0.03
10.24,0.33,2.19,-0.1,0.05,-0.03
9.91,0.24,2.18,-0.11,0.09,-0.05
10.86,0.43,1.26,0.03,0.13,-0.06
10.98,0.79,2.06,0.19,0.03,-0.07
10.1,0.44,1.61,0.37,0.12,-0.08
10.01,0.55,1.25,0.53,0.07,-0.03
9.75,0.57,1.21,0.63,-0.04,0.01
9.46,0.56,0.95,0.73,-0.16,-0.03
8.94,0.2,0.76,0.81,-0.16,-0.09
8.59,0.51,0.69,1.01,-0.12,-0.07
8.53,0.33,0.6,1.03,-0.0,-0.08
8.46,0.0,1.18,0.96,0.16,-0.19
10.21,1.21,1.96,0.83,0.13,-0.23
10.13,1.37,2.06,1.27,0.04,-0.39
6.72,-1.32,4.35,1.01,-0.18,-0.52
6.28,3.01,1.77,1.94,0.07,-0.54
7.67,-2.68,4.6,2.53,2.16,-0.79
5.15,0.03,7.23,2.52,1.86,-0.61
7.13,-0.31,2.59,3.36,2.82,-0.8
25.66,9.01,16.12,1.83,4.37,-0.24
11.25,0.96,-3.46,3.86,1.27,-1.79
5.22,-0.88,1.49,2.47,3.86,-1.65
13.61,1.58,-1.8,4.02,0.04,-0.74
6.05,0.08,4.68,2.97,0.05,-1.16
3.31,15.31,0.18,3.41,-0.99,0.56
23.06,34.28,-10.2,4.37,-2.29,2.84
-0.52,-23.81,-1.72,4.37,-1.3,-3.21
0.31,16.35,-0.26,-0.74,-1.71,-0.89
1.61,4.23,-7.85,2.56,-2.29,-1.39
-5.5,12.94,-7.74,1.09,-2.15,0.08
3.3,2.54,-9.75,1.52,2.32,0.78
-2.58,5.48,-7.73,2.61,-2.41,0.53
-2.54,1.1,-10.11,2.61,1.21,0.52
-0.46,3.37,-8.64,2.02,-0.66,0.29
-0.47,-0.23,-7.6,1.01,0.0,0.38
1.01,-0.7,-9.07,0.62,-0.38,0.54
0.92,0.63,-9.3,0.12,0.32,0.74
0.27,1.36,-9.01,0.06,0.02,0.45
2.08,1.94,-9.31,0.01,0.3,0.21
1.77,1.17,-8.85,-0.05,0.08,0.21
2.86,0.86,-9.16,-0.19,0.06,0.02
1.2,1.39,-9.29,0.3,-0.26,0.22
