Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
8.17,-3.91,0.66,-1.21,0.53,0.19
11.28,-2.93,1.09,-0.93,0.98,-0.1
10.76,-2.3,1.4,-0.92,0.52,-0.41
11.79,-1.78,-0.14,-0.59,0.63,-0.48
11.96,-3.51,-0.63,-0.79,0.48,-0.16
9.67,-3.12,-0.34,-0.82,0.3,-0.36
8.97,-2.45,-0.28,-0.82,0.1,-0.04
10.85,-1.65,-0.77,-0.61,0.06,0.22
10.13,-0.82,1.68,-0.21,-0.18,0.56
10.95,-2.99,2.09,0.11,-0.06,0.23
8.37,-1.63,3.17,0.03,0.02,-0.16
7.79,-6.3,2.39,-0.32,0.46,-0.02
10.69,-4.3,0.16,-0.6,0.63,-0.29
12.64,-4.35,0.32,-0.31,-0.15,-0.08
8.38,-4.61,0.68,-0.43,-0.18,0.21
7.95,-4.38,-0.16,-0.33,0.08,-0.11
9.06,-2.49,-0.12,-0.13,-0.19,-0.6
11.54,-2.93,3.25,-0.1,-0.37,-0.96
11.94,-3.9,2.65,-0.63,0.01,-0.1
10.22,-0.19,-0.4,-0.18,-0.14,0.2
9.49,-3.5,0.61,0.48,-0.34,0.02
10.2,-3.34,0.66,0.35,-0.27,-0.01
9.91,-2.82,1.44,0.16,-0.14,0.05
10.11,-2.65,1.54,0.07,0.05,-0.01
10.23,-2.89,0.98,-0.04,-0.02,-0.04
9.98,-3.02,1.02,-0.19,0.05,-0.02
10.29,-2.82,0.97,-0.29,0.06,0.01
10.27,-2.81,0.84,-0.22,0.02,0.01
10.24,-2.83,1.02,-0.15,-0.0,0.01
10.14,-2.96,1.13,-0.13,-0.01,-0.0
10.07,-3.02,1.19,-0.18,0.01,-0.01
10.15,-2.97,0.87,-0.21,0.04,0.02
10.16,-2.95,0.86,-0.18,0.1,0.01
10.08,-3.35,0.49,-0.26,0.08,0.04
9.78,-3.19,0.43,-0.31,0.16,0.02
10.19,-2.97,0.23,-0.31,0.16,0.02
9.85,-3.07,0.28,-0.27,0.08,0.03
10.06,-3.16,0.14,-0.2,0.07,0.02
9.61,-3.06,-0.22,-0.2,0.07,0.0
9.61,-3.22,-0.1,-0.32,0.19,0.02
9.5,-3.65,-0.15,-0.38,0.31,0.04
9.69,-4.14,0.09,-0.37,0.5,0.14
9.79,-4.2,1.11,-0.27,0.43,0.21
10.27,-5.3,-0.33,-0.35,0.47,0.13
11.53,-6.2,-0.62,-0.63,0.18,-0.02
11.77,-4.18,2.43,-0.59,0.13,0.07
11.71,-0.17,1.07,-0.08,-0.35,0.02
7.81,-4.28,1.68,0.27,0.25,-0.0
