Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.63,0.75,5.22,-0.13,-0.02,-0.03
9.61,0.75,5.13,-0.14,-0.0,-0.02
9.59,0.72,5.17,-0.13,-0.01,-0.02
9.59,0.74,5.11,-0.13,0.0,-0.03
9.63,0.77,5.1,-0.13,-0.01,-0.02
9.58,0.77,5.06,-0.13,0.0,-0.02
9.63,0.79,5.05,-0.12,0.01,-0.01
9.62,0.73,5.07,-0.13,0.0,-0.01
9.62,0.78,5.1,-0.12,0.0,-0.01
9.67,0.77,5.09,-0.11,-0.0,-0.01
9.6,0.73,5.08,-0.11,0.0,0.0
9.63,0.69,5.08,-0.11,-0.01,0.01
9.61,0.71,5.1,-0.1,-0.01,0.0
9.59,0.66,5.14,-0.12,-0.01,0.0
9.54,0.69,5.16,-0.12,-0.0,-0.01
9.57,0.67,5.19,-0.11,0.01,-0.01
9.62,0.69,5.12,-0.11,0.01,-0.02
9.57,0.7,5.18,-0.12,0.01,-0.02
9.57,0.67,5.15,-0.12,-0.0,-0.03
9.62,0.73,5.15,-0.12,-0.02,-0.03
9.63,0.75,5.1,-0.13,-0.01,-0.03
9.59,0.71,5.11,-0.13,-0.02,-0.04
9.67,0.79,5.09,-0.13,-0.03,-0.04
9.64,0.79,5.04,-0.13,-0.02,-0.03
9.63,0.8,5.04,-0.12,-0.0,-0.01
9.61,0.77,5.02,-0.13,0.0,-0.01
9.61,0.79,5.05,-0.13,0.02,0.0
9.57,0.73,5.1,-0.13,0.02,0.0
9.68,0.82,5.06,-0.13,0.05,-0.0
9.58,0.8,5.09,-0.15,0.03,0.02
9.59,0.76,5.05,-0.15,0.04,0.01
9.55,0.79,5.1,-0.14,0.04,0.01
9.62,0.8,5.19,-0.13,0.08,0.03
9.59,0.75,5.14,-0.09,0.06,0.04
9.52,0.72,5.2,-0.1,0.07,0.04
9.51,0.65,5.18,-0.1,0.07,0.03
9.54,0.69,5.18,-0.12,0.09,0.03
9.45,0.63,5.08,-0.12,0.08,0.0
9.71,0.68,5.19,-0.09,0.1,-0.01
9.74,0.61,4.93,-0.05,0.05,-0.01
9.71,0.93,4.21,-0.04,-0.01,0.05
9.58,1.12,4.42,-0.04,0.11,0.09
10.46,1.89,4.07,0.0,0.02,0.26
