Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.92,-2.87,3.28,-0.11,-0.08,0.08
10.22,-2.59,2.25,-0.24,0.01,-0.06
10.19,-2.05,2.96,-0.13,-0.02,-0.09
9.78,-2.73,2.82,-0.13,0.03,-0.03
10.23,-2.98,3.23,-0.22,0.06,-0.06
10.04,-2.14,3.52,-0.31,-0.07,-0.1
9.92,-1.64,2.46,-0.24,-0.09,0.09
10.09,-2.26,2.89,0.03,-0.08,0.07
10.18,-2.66,2.25,-0.1,0.16,0.05
10.47,-2.04,2.93,-0.07,-0.09,-0.07
9.96,-2.76,2.56,0.02,0.05,-0.03
9.96,-3.17,3.18,-0.13,0.0,-0.09
10.05,-2.35,3.58,-0.24,-0.01,-0.06
9.56,-2.38,2.41,-0.33,-0.1,0.06
10.35,-2.23,2.7,-0.03,0.05,0.02
9.9,-3.36,2.63,-0.2,-0.06,0.03
10.16,-2.7,2.5,-0.32,0.14,-0.08
10.21,-1.71,2.49,-0.25,0.12,-0.1
10.18,-1.66,2.98,0.02,0.1,-0.03
10.24,-2.11,3.05,0.15,0.04,0.03
10.2,-2.41,3.03,0.19,-0.0,0.01
10.04,-2.17,3.09,0.17,-0.01,-0.01
10.0,-2.33,3.18,0.12,0.08,0.0
10.15,-2.41,3.53,0.1,0.06,-0.04
9.93,-2.33,3.26,0.05,0.04,-0.05
10.06,-2.32,3.4,0.02,0.08,-0.05
9.99,-2.12,3.38,-0.0,0.03,-0.06
10.11,-2.31,3.52,0.06,0.05,-0.07
9.62,-2.34,3.54,-0.05,-0.08,-0.04
10.29,-2.29,3.32,-0.06,0.14,-0.05
10.04,-1.76,3.58,-0.18,0.03,-0.14
9.87,-2.5,3.49,-0.37,0.12,-0.16
10.15,-1.96,3.49,-0.47,0.22,-0.18
10.03,-1.78,3.11,-0.39,0.19,-0.07
9.76,-2.0,2.26,-0.27,0.22,-0.12
10.06,-2.39,3.12,-0.22,0.42,-0.16
9.6,-2.92,4.26,-0.43,0.36,-0.19
10.18,-1.9,4.21,-0.54,0.43,-0.37
9.94,-1.05,3.27,-0.5,0.36,-0.25
10.49,-1.33,3.36,-0.52,0.37,-0.35
9.65,-1.22,2.77,-0.53,0.45,-0.39
9.34,-0.93,3.1,-0.48,0.65,-0.37
10.39,-1.0,3.17,-0.28,0.65,-0.42
9.92,-1.15,3.51,-0.07,0.53,-0.43
8.7,-2.33,3.02,-0.05,0.48,-0.15
8.54,-1.48,3.12,-0.15,0.53,0.29
9.3,-1.31,3.67,-0.12,0.71,0.48
11.84,-0.94,5.31,0.06,1.42,0.56
12.47,0.17,7.69,0.45,0.37,0.3
6.22,0.08,4.15,0.16,0.1,0.51
4.75,-1.29,3.43,0.88,0.36,0.76
8.94,-1.16,5.61,1.31,0.7,0.8
8.79,-1.28,4.67,0.98,-0.4,0.84
7.16,-4.01,6.54,0.47,0.34,0.55
9.75,-2.89,5.76,0.49,0.74,0.42
7.6,-1.08,2.55,0.16,0.51,0.57
2.36,1.37,4.51,0.49,1.91,0.27
5.9,-7.43,13.97,-2.53,3.86,-0.32
2.62,-0.38,9.21,-0.45,1.98,1.16
3.59,-0.58,10.07,0.48,1.3,1.32
3.67,0.25,8.83,2.56,1.31,1.96
3.27,1.46,11.91,2.31,1.58,1.41
1.32,-0.12,14.46,2.72,1.5,2.09
1.06,1.61,13.83,2.69,1.58,1.98
-2.19,2.33,11.52,2.34,2.09,1.67
-12.87,4.01,21.1,0.49,4.37,-0.35
-2.48,0.46,10.33,0.58,2.4,2.22
-6.09,9.32,3.95,1.21,2.44,1.45
-2.37,7.33,4.28,3.12,0.45,1.8
-5.57,16.09,12.56,3.23,0.81,2.46
4.52,6.96,6.72,4.37,-2.94,1.88
-3.55,10.35,-1.12,3.13,-0.98,0.98
2.36,11.47,0.8,3.41,-1.4,2.73
1.05,6.64,-4.39,2.47,-1.36,1.48
3.01,8.82,-1.86,2.27,-0.99,0.83
3.82,7.04,-3.08,1.76,-1.0,1.17
2.19,10.38,-5.26,2.06,-1.21,0.72
2.77,7.31,-4.48,1.02,-0.97,0.53
2.31,6.8,-5.01,1.07,-0.7,0.44
2.27,6.22,-6.91,0.86,-0.31,0.22
2.39,5.91,-6.48,0.73,-0.56,0.11
2.73,5.29,-6.72,0.44,-0.48,0.18
2.25,5.39,-6.69,0.29,-0.39,0.28
2.23,5.48,-7.14,-0.12,-0.21,0.25
2.53,5.65,-6.68,-0.24,-0.15,0.18
2.27,5.66,-6.89,-0.56,0.15,0.06
2.7,6.11,-6.45,-0.64,0.22,0.03
3.16,5.88,-6.31,-0.77,0.39,-0.08
3.06,5.81,-7.14,-0.94,0.31,-0.04
2.84,6.19,-5.63,-1.05,0.37,-0.11
2.78,7.65,-5.42,-1.18,0.29,-0.14
2.91,8.13,-4.17,-1.2,0.34,-0.28
3.22,8.06,-3.35,-1.3,0.36,-0.43
