Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.13,-2.21,-3.58,0.69,-0.7,0.89
9.06,-2.19,-3.82,0.75,-0.62,0.84
9.25,-2.25,-3.6,0.81,-0.64,0.8
9.35,-2.49,-3.59,0.8,-0.63,0.82
9.22,-2.49,-3.46,0.75,-0.67,0.87
9.34,-2.43,-3.51,0.72,-0.7,0.89
9.32,-2.37,-3.42,0.69,-0.71,0.89
9.38,-2.22,-3.42,0.72,-0.7,0.88
9.21,-2.41,-3.16,0.74,-0.69,0.87
9.73,-2.28,-3.3,0.71,-0.65,0.88
9.35,-2.17,-3.06,0.67,-0.68,0.92
9.64,-1.72,-3.16,0.69,-0.64,0.88
9.58,-1.96,-3.08,0.68,-0.69,0.91
9.42,-2.13,-3.17,0.62,-0.63,0.93
9.53,-2.35,-3.03,0.58,-0.66,0.92
9.42,-2.43,-3.03,0.56,-0.63,0.92
9.43,-2.31,-3.14,0.63,-0.64,0.91
9.56,-2.45,-3.01,0.72,-0.69,0.9
9.46,-2.44,-2.9,0.77,-0.69,0.89
9.54,-2.49,-3.19,0.81,-0.72,0.87
9.94,-2.16,-2.7,0.76,-0.85,0.97
9.43,-2.15,-2.9,0.78,-0.84,0.89
9.67,-2.06,-2.92,0.75,-0.8,0.87
10.16,-1.87,-2.58,0.66,-0.92,1.04
9.22,-2.57,-2.9,0.52,-0.8,0.86
9.22,-2.0,-3.06,0.44,-0.6,1.03
9.49,-2.19,-3.56,0.48,-0.71,1.04
9.46,-1.73,-3.86,0.64,-0.73,0.88
8.94,-1.41,-3.87,0.82,-0.76,0.76
8.66,-2.38,-3.81,0.86,-0.65,0.81
9.28,-1.78,-3.31,0.84,-0.41,0.74
9.71,-1.88,-3.24,0.91,-0.56,0.73
9.47,-2.0,-3.51,0.88,-0.62,0.79
9.68,-2.03,-3.0,0.87,-0.68,0.84
8.47,-3.61,-1.07,0.37,-0.44,1.1
10.9,-4.09,-3.96,0.06,-0.03,1.21
9.15,-1.61,-4.71,0.05,-0.7,1.48
7.57,-3.3,-3.16,0.07,-0.09,1.51
