Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.87,-2.88,2.42,0.23,-0.24,0.13
9.9,-2.69,3.13,0.24,-0.23,0.07
9.92,-2.58,2.62,0.26,-0.21,0.07
10.09,-3.0,3.07,0.24,-0.34,0.03
10.12,-2.77,2.74,0.11,-0.25,-0.02
9.96,-2.62,2.53,0.1,-0.19,-0.01
10.19,-2.57,2.52,0.14,-0.16,0.02
10.24,-2.5,2.79,0.17,-0.14,0.07
9.75,-2.83,3.02,0.1,-0.06,0.08
9.4,-3.48,3.23,-0.16,0.04,-0.02
10.17,-3.88,2.4,-0.35,0.01,-0.1
10.57,-3.07,1.59,-0.36,-0.09,0.03
10.02,-3.11,1.6,-0.25,0.11,0.14
9.51,-3.21,1.94,-0.19,0.35,0.12
9.73,-3.68,2.22,-0.27,0.36,0.02
9.59,-3.83,2.18,-0.38,0.23,-0.09
9.72,-3.53,1.85,-0.36,0.25,-0.19
9.88,-3.1,1.98,-0.24,0.3,-0.22
9.31,-3.27,2.68,-0.22,0.36,-0.27
11.3,-3.82,2.6,-0.12,0.42,-0.16
11.65,-1.32,1.55,0.14,-0.58,0.08
10.12,-2.85,3.83,0.45,-0.05,0.23
9.99,-3.14,3.13,0.22,-0.21,0.46
9.23,-2.6,3.85,0.27,0.09,0.35
9.71,-2.72,3.7,0.17,-0.03,0.21
9.67,-2.8,3.73,0.07,0.08,0.11
9.98,-2.61,3.55,-0.01,-0.02,0.05
10.21,-2.4,3.54,0.03,-0.12,0.07
9.98,-2.31,3.36,0.13,-0.17,0.09
9.88,-2.66,3.44,0.17,-0.2,0.11
9.73,-2.94,3.61,0.11,-0.19,0.07
9.82,-2.8,3.45,0.03,-0.2,0.03
9.76,-2.62,3.38,0.02,-0.16,0.01
9.96,-2.86,3.23,0.0,-0.16,-0.01
10.05,-2.83,3.05,-0.01,-0.23,-0.07
9.91,-2.66,2.91,0.02,-0.24,-0.13
9.58,-3.04,2.98,-0.07,-0.17,-0.2
9.2,-3.51,3.03,-0.26,-0.02,-0.32
9.85,-3.82,2.39,-0.43,0.09,-0.41
10.96,-3.8,1.73,-0.55,-0.11,-0.27
10.71,-3.54,1.14,-0.56,-0.35,0.01
9.7,-3.68,1.05,-0.53,-0.2,0.17
9.45,-4.0,1.31,-0.58,0.07,0.15
9.35,-4.07,1.55,-0.76,0.23,0.09
9.79,-3.77,1.66,-0.9,0.36,0.04
9.9,-3.49,1.66,-0.9,0.42,0.03
10.17,-3.95,1.48,-0.93,0.4,-0.0
9.35,-2.96,1.04,-1.06,0.37,0.07
10.71,-3.16,0.94,-0.81,0.43,0.13
9.33,-4.12,1.07,-0.72,0.18,0.27
9.62,-5.09,1.9,-0.73,0.38,0.13
9.45,-4.73,1.05,-0.73,0.59,-0.01
10.87,-4.62,0.81,-0.56,0.54,0.01
10.53,-4.97,-0.35,-0.45,0.31,0.19
9.58,-4.76,1.7,-0.42,0.55,0.26
9.65,-5.85,4.22,-0.91,0.44,0.22
9.15,-2.03,5.39,-0.13,0.64,-0.36
10.86,-4.1,3.97,-0.39,0.11,-0.18
8.17,-4.57,3.57,-0.69,-0.24,-0.73
7.91,-2.63,2.39,-0.55,0.01,-0.7
10.09,-1.98,1.3,-0.21,-0.04,-0.51
9.48,-2.34,1.01,0.11,-0.45,-0.3
8.04,-2.13,0.21,0.37,-0.44,-0.17
9.36,-2.66,0.21,0.34,-0.18,-0.08
12.05,-2.94,1.15,0.05,-0.32,-0.08
14.37,-4.08,-0.23,-0.31,-0.2,-0.28
14.3,-0.8,2.34,0.21,0.68,-0.78
10.79,0.75,8.56,0.81,0.42,-0.69
11.69,-6.21,4.99,-0.01,0.49,0.34
9.88,-0.9,2.96,0.03,-0.86,0.85
5.1,-1.99,2.6,0.34,-0.19,0.84
7.18,-3.68,2.44,0.39,0.01,0.8
8.04,-4.65,2.52,0.11,-0.41,0.47
7.25,-3.49,0.96,-0.11,-0.49,0.06
7.58,-3.02,-0.64,0.26,-0.22,-0.16
9.74,-4.2,3.45,0.39,0.54,-0.27
14.93,-7.81,-1.16,0.17,0.61,0.6
