Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.47,-0.2,1.05,-0.05,0.02,-0.01
10.54,-0.21,1.07,-0.05,0.01,-0.02
10.58,-0.17,0.94,-0.05,0.02,-0.01
10.62,-0.14,0.98,-0.03,-0.0,-0.02
10.67,-0.13,0.91,-0.01,-0.0,-0.01
10.47,-0.1,0.9,0.01,-0.02,-0.02
10.54,-0.11,1.01,0.01,-0.01,-0.04
10.63,-0.03,0.85,0.01,-0.02,-0.03
10.5,-0.07,0.93,0.03,-0.02,-0.05
10.61,-0.17,1.05,0.02,0.0,-0.04
10.56,-0.14,0.95,0.01,-0.02,-0.03
10.51,-0.14,1.0,-0.01,-0.01,-0.04
10.6,-0.12,0.97,-0.04,0.01,-0.02
10.57,-0.04,0.92,-0.04,-0.01,-0.02
10.57,-0.04,0.99,-0.04,-0.01,-0.01
10.57,-0.06,0.84,-0.06,-0.01,-0.01
10.56,-0.03,0.92,-0.07,0.0,-0.01
10.61,-0.05,0.92,-0.08,0.01,-0.01
10.5,-0.06,0.89,-0.09,0.02,-0.01
10.58,-0.03,0.94,-0.09,0.03,-0.02
10.55,-0.06,0.91,-0.1,0.02,-0.02
10.53,-0.03,0.97,-0.1,0.02,-0.02
10.56,-0.05,0.99,-0.1,0.03,-0.01
10.5,-0.03,0.99,-0.09,0.02,-0.01
10.53,-0.04,0.99,-0.1,0.03,-0.02
10.55,-0.04,1.03,-0.1,0.04,-0.02
10.55,-0.04,0.95,-0.1,0.03,-0.02
10.64,0.01,1.04,-0.1,0.03,-0.02
10.58,0.01,0.96,-0.1,0.04,-0.01
10.61,-0.04,1.18,-0.1,0.04,-0.01
10.6,0.1,1.23,-0.1,0.05,-0.02
10.41,0.06,1.34,-0.08,0.07,-0.01
10.45,0.05,1.31,-0.07,0.08,-0.03
10.54,0.05,1.28,-0.06,0.07,-0.02
10.73,0.02,1.33,-0.05,0.04,-0.03
10.65,-0.01,1.35,-0.06,0.03,-0.03
10.49,-0.02,1.31,-0.06,0.01,-0.01
10.4,0.01,1.38,-0.07,-0.0,-0.02
10.6,-0.01,1.26,-0.06,0.0,-0.01
10.46,0.0,1.47,-0.07,-0.02,0.0
10.68,0.06,1.02,-0.11,-0.02,-0.03
10.67,0.27,0.31,-0.08,-0.14,-0.11
10.34,0.82,0.03,0.15,0.11,-0.09
10.37,0.18,-0.4,0.3,-0.13,-0.09
10.08,0.17,0.1,0.28,-0.1,-0.17
10.5,0.23,0.56,0.24,0.1,-0.22
10.07,0.1,-0.18,0.27,-0.0,-0.22
10.07,0.36,-0.16,0.48,0.09,-0.18
9.45,0.73,0.02,0.64,-0.07,-0.13
9.89,0.91,-0.5,0.78,-0.1,-0.19
8.51,0.65,0.16,0.98,0.03,-0.2
