Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
8.89,-4.35,-2.55,-0.35,0.06,0.15
8.83,-4.7,-2.69,-0.37,0.02,0.22
8.75,-4.9,-2.67,-0.42,0.27,0.14
8.96,-4.62,-2.63,-0.41,0.12,0.02
9.01,-4.18,-2.7,-0.36,0.07,0.09
8.94,-4.28,-2.68,-0.24,-0.02,0.15
8.83,-4.29,-2.65,-0.18,0.07,0.19
8.97,-4.47,-2.78,-0.11,0.02,0.12
8.83,-4.56,-2.78,-0.06,-0.02,0.02
8.63,-4.38,-2.78,-0.0,-0.03,-0.04
8.98,-4.53,-2.9,0.06,-0.08,-0.1
8.78,-4.48,-2.87,0.09,-0.16,-0.12
8.94,-4.69,-2.52,0.08,-0.05,-0.11
8.86,-4.72,-2.54,0.03,-0.03,-0.09
8.81,-4.66,-2.48,-0.04,-0.02,-0.05
8.92,-4.71,-2.47,-0.09,-0.0,-0.08
9.09,-4.52,-2.55,-0.12,0.02,-0.09
8.99,-4.39,-2.49,-0.16,-0.03,-0.03
8.95,-4.41,-2.48,-0.16,0.03,0.02
8.93,-4.35,-2.56,-0.18,-0.03,0.01
9.01,-4.42,-2.56,-0.19,0.02,-0.01
8.97,-4.3,-2.52,-0.19,0.01,0.01
9.05,-4.25,-2.42,-0.18,0.11,-0.01
9.12,-4.4,-2.46,-0.19,0.02,0.02
9.49,-4.43,-2.55,-0.15,0.03,-0.05
9.42,-4.71,-2.17,-0.15,-0.0,0.44
8.33,-4.49,-2.27,-0.18,-0.06,0.11
8.31,-4.46,-2.13,-0.15,0.01,-0.14
8.84,-4.54,-2.24,-0.07,0.25,-0.22
8.45,-3.95,-2.13,0.01,0.24,-0.3
9.18,-4.27,-2.14,0.09,0.29,-0.32
9.11,-4.21,-1.98,0.05,0.29,-0.1
9.2,-4.2,-1.97,0.09,0.35,0.04
9.24,-4.45,-2.06,0.08,0.29,0.05
9.67,-4.3,-1.83,0.02,0.14,-0.02
9.3,-4.27,-1.81,-0.02,0.12,0.07
9.62,-4.27,-1.67,-0.03,0.11,0.07
9.38,-4.38,-1.55,-0.08,0.06,0.12
9.37,-4.58,-1.37,-0.13,0.1,0.09
