Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.04,-4.62,-2.14,-0.11,-0.01,-0.01
9.05,-4.57,-2.15,-0.11,-0.04,-0.01
9.05,-4.55,-2.18,-0.09,-0.05,-0.0
9.0,-4.65,-2.16,-0.09,-0.07,-0.0
8.79,-4.68,-2.05,-0.12,-0.04,-0.01
9.02,-4.85,-2.05,-0.16,0.02,-0.01
8.76,-4.83,-2.06,-0.2,0.02,0.02
8.89,-4.75,-2.32,-0.15,0.06,-0.02
8.92,-4.53,-2.26,-0.13,0.02,-0.03
9.09,-4.59,-2.53,0.0,0.05,-0.03
8.45,-4.88,-1.4,-0.17,-0.18,-0.12
9.57,-4.4,-2.77,-0.35,0.1,-0.02
8.96,-4.22,-2.24,-0.24,0.07,0.01
8.9,-5.16,-1.91,-0.25,-0.02,0.13
9.07,-4.72,-2.3,-0.35,0.12,0.15
8.95,-4.74,-2.15,-0.4,-0.02,0.16
8.83,-4.53,-2.4,-0.29,0.06,0.09
9.15,-4.49,-2.38,-0.15,0.08,0.05
8.78,-4.69,-2.12,-0.09,0.1,0.03
9.01,-4.66,-2.19,-0.06,0.07,0.04
8.86,-4.64,-2.05,-0.02,0.03,0.01
8.88,-4.73,-2.11,0.05,0.07,-0.05
9.08,-4.64,-2.13,0.09,0.03,-0.07
8.95,-4.84,-1.92,0.08,-0.04,-0.05
8.9,-5.02,-1.71,0.06,0.08,-0.1
9.81,-4.75,-1.77,-0.03,0.16,0.1
8.74,-4.75,-1.8,-0.15,-0.13,0.11
8.84,-4.63,-1.79,-0.04,0.01,-0.02
9.04,-4.83,-1.77,-0.02,-0.02,-0.04
8.99,-4.91,-1.8,-0.05,-0.05,-0.02
9.01,-4.78,-1.87,-0.07,-0.04,-0.04
8.91,-4.74,-1.89,-0.06,-0.05,-0.05
8.94,-4.87,-1.85,-0.04,-0.05,-0.03
8.92,-4.91,-1.74,-0.03,-0.0,-0.04
8.9,-5.03,-1.77,-0.09,-0.03,-0.01
8.94,-4.97,-1.8,-0.13,-0.02,-0.0
8.86,-4.99,-1.86,-0.15,-0.02,0.0
8.86,-4.97,-1.84,-0.15,-0.0,0.0
8.84,-5.0,-1.78,-0.16,0.0,-0.01
8.9,-4.98,-1.82,-0.15,0.0,-0.02
8.87,-4.97,-1.8,-0.15,0.02,-0.02
8.87,-4.87,-1.88,-0.14,0.02,-0.02
8.86,-4.89,-1.85,-0.12,0.03,-0.02
9.02,-5.01,-1.8,-0.13,0.03,-0.03
9.01,-4.97,-1.7,-0.17,0.03,-0.02
9.0,-4.88,-1.85,-0.19,0.02,-0.0
8.94,-4.92,-1.85,-0.23,-0.0,0.01
9.06,-4.96,-1.86,-0.29,-0.03,0.02
8.98,-5.02,-1.81,-0.34,-0.07,0.03
8.7,-4.78,-1.93,-0.34,-0.09,-0.03
8.82,-4.87,-1.75,-0.37,-0.08,-0.07
8.35,-4.89,-1.83,-0.35,-0.02,-0.17
8.46,-4.73,-1.99,-0.36,-0.01,-0.33
8.36,-4.53,-1.72,-0.22,-0.01,-0.4
6.72,-2.96,1.09,0.15,0.25,-0.5
3.22,-1.01,3.37,1.14,1.11,-0.74
3.45,-3.39,0.15,0.98,1.68,-0.39
6.16,-2.93,1.58,0.59,0.85,-0.55
5.37,-0.64,2.65,0.87,1.01,-0.77
7.21,-3.28,1.95,2.03,1.5,-0.7
11.88,-10.14,-0.25,0.88,1.04,-0.17
18.17,-3.43,-1.37,0.49,-0.2,-0.88
10.94,-5.22,0.52,0.07,-1.85,-1.5
14.73,-4.53,1.93,0.53,-0.0,-1.42
12.25,-5.71,2.15,-0.15,-1.22,-1.19
9.21,-5.12,1.09,-0.51,-1.33,-1.14
