Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.42,-0.76,-1.13,0.78,0.11,-0.08
9.73,-0.32,0.44,0.68,0.01,-0.09
8.64,0.37,0.13,0.8,0.16,-0.14
10.43,0.79,0.05,1.1,0.02,-0.15
9.46,-0.33,0.63,0.96,-0.01,-0.21
7.35,-1.51,-2.26,1.22,0.22,-0.25
10.27,1.58,-0.13,1.42,0.08,-0.39
3.75,-2.1,1.78,1.66,0.02,-0.17
6.46,3.1,-0.19,3.21,0.2,-0.48
8.28,1.06,4.29,3.08,-0.65,-0.25
6.21,-2.12,2.37,2.34,0.28,-0.28
15.64,-6.36,-1.67,1.06,-0.1,-1.54
8.37,3.52,-0.5,0.18,-0.45,-1.27
6.97,0.09,4.36,1.13,0.73,-1.97
3.6,0.71,8.04,1.9,1.19,-2.47
28.27,5.23,8.35,-0.2,3.58,-1.49
4.92,1.45,-7.93,0.59,0.41,-2.06
4.98,1.6,-3.64,1.62,3.77,-2.94
16.74,-1.0,-4.01,1.51,0.41,-3.35
0.44,15.61,-1.63,1.87,-1.39,-1.81
3.99,29.0,6.82,4.37,-2.14,-0.93
26.36,-17.84,-8.39,-2.08,-3.98,-1.19
-0.96,18.72,4.52,-1.58,-0.95,-0.08
3.5,0.19,4.29,-0.17,-0.64,-1.39
-2.59,14.6,-10.17,-0.3,-0.28,-2.16
-0.05,11.96,4.22,0.14,-1.99,-1.07
-10.54,8.35,-5.09,-1.45,-0.22,0.79
8.31,7.55,-1.44,0.23,0.55,-0.72
-9.16,10.75,-2.7,-0.94,-1.16,-0.55
1.51,7.72,-2.46,-0.87,-0.79,0.18
-2.73,9.16,-0.77,-0.79,-0.36,0.15
-3.04,10.36,-2.56,-0.73,-1.2,0.05
-3.3,9.17,-1.3,-0.33,-0.84,-0.08
-2.27,8.32,-0.81,-0.59,0.01,0.17
6.22,10.17,2.3,-0.85,-0.98,0.77
-2.77,9.64,2.61,-0.5,-0.99,0.44
2.12,13.21,3.68,-0.53,0.15,0.18
0.79,8.71,2.41,-0.45,-0.19,0.05
-0.62,11.96,2.22,-0.12,0.95,-0.17
4.07,8.66,1.68,0.22,-0.4,0.06
0.4,10.6,1.84,0.26,0.14,-0.14
0.1,9.21,0.55,0.07,0.33,-0.15
0.96,8.61,-0.07,-0.05,0.36,-0.07
1.32,10.12,0.92,0.06,-0.09,0.03
0.35,10.28,0.66,0.17,-0.23,-0.04
0.72,9.09,0.93,0.27,-0.14,-0.03
0.66,8.67,1.16,0.42,-0.3,-0.03
0.25,10.35,1.2,0.31,0.23,0.0
1.28,8.05,1.36,-0.15,0.3,0.12
0.3,10.17,1.02,0.05,0.55,0.04
1.71,8.87,0.12,-0.06,0.62,-0.1
0.03,10.77,0.42,-0.18,0.43,0.12
1.56,8.57,0.19,-0.4,0.31,0.08
0.26,9.48,-0.11,-0.53,0.17,0.52
0.36,9.39,0.59,-0.69,0.38,0.49
0.5,9.98,1.06,-0.9,0.63,0.47
0.69,8.93,2.48,-1.08,1.0,0.45
3.14,10.58,3.3,-0.5,1.14,0.48
2.78,11.23,3.12,0.05,0.61,0.59
3.44,10.8,2.14,0.8,0.67,0.78
3.0,9.38,1.7,0.83,0.64,0.96
4.05,8.84,1.95,0.93,0.32,1.04
2.16,10.11,0.31,1.08,0.4,1.05
4.75,8.26,0.74,1.06,0.39,1.07
3.59,6.42,-0.7,0.68,0.52,0.83
5.93,8.64,-0.92,0.96,0.6,0.6
4.73,7.82,-1.12,1.58,0.13,0.19
5.99,8.91,-0.87,0.5,0.14,0.48
5.61,7.39,0.35,0.41,0.56,0.32
7.24,6.78,-0.79,0.57,0.4,0.63
6.3,7.53,-0.76,0.45,0.17,1.05
6.7,6.44,-0.7,0.56,0.27,0.97
9.2,6.46,-3.29,0.79,0.07,0.56
6.67,6.51,-2.41,0.19,0.06,0.96
8.08,4.78,-1.86,0.43,0.24,0.86
8.05,4.92,-2.89,0.2,0.2,0.92
8.17,3.71,-2.81,0.17,0.43,0.51
8.23,5.18,-3.24,-0.02,0.47,0.26
8.58,4.07,-2.23,-0.03,0.56,0.04
8.5,4.41,-2.15,-0.02,0.61,0.17
7.68,5.09,-2.23,0.14,0.84,-0.2
8.12,3.75,-1.79,-0.07,1.22,-0.29
10.35,6.59,-2.04,-0.1,0.82,-0.35
9.65,3.92,-2.77,-0.63,0.63,-0.07
10.22,4.19,-1.42,-0.98,1.09,-0.02
9.25,6.42,-0.45,-0.95,0.99,0.26
9.66,5.95,0.1,-0.87,0.81,-0.11
11.06,5.65,2.4,-1.09,0.22,-0.33
10.95,6.94,3.26,-1.25,0.55,-0.3
12.01,7.45,3.0,-1.17,0.79,-0.04
11.22,4.83,2.04,-0.65,0.92,-0.11
9.79,5.16,1.89,-0.41,0.55,0.09
8.54,3.6,2.78,-0.06,0.05,0.07
7.19,3.77,3.49,0.29,-0.28,0.05
7.59,3.24,4.69,0.36,-0.35,0.31
7.53,4.15,3.78,-0.07,-0.45,0.72
7.71,3.87,3.08,-0.18,-0.33,0.8
8.33,3.59,2.87,-0.04,-0.22,0.72
7.08,3.96,2.57,0.07,-0.1,0.79
7.47,3.36,2.43,-0.04,0.3,0.77
10.33,3.6,0.31,-0.13,0.07,0.96
15.64,8.06,0.01,0.69,-0.8,0.32
