Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
9.95,1.0,4.29,-0.11,0.04,-0.02
9.92,0.96,4.21,-0.1,0.03,-0.01
9.91,0.97,4.38,-0.11,0.02,-0.01
9.94,0.95,4.34,-0.12,0.0,-0.01
9.88,0.99,4.36,-0.12,0.0,-0.01
9.85,0.95,4.32,-0.13,-0.0,-0.01
9.88,0.97,4.47,-0.13,-0.02,-0.01
9.87,0.96,4.32,-0.13,-0.01,0.0
9.89,0.93,4.45,-0.14,-0.02,-0.01
9.91,0.96,4.36,-0.14,-0.02,-0.0
9.9,0.96,4.44,-0.14,-0.04,-0.0
9.88,0.96,4.37,-0.13,-0.03,-0.01
9.89,0.98,4.38,-0.13,-0.05,-0.0
9.89,0.95,4.36,-0.13,-0.04,-0.0
9.88,0.96,4.37,-0.11,-0.03,-0.0
9.9,0.98,4.3,-0.11,-0.03,-0.0
9.9,1.02,4.36,-0.12,-0.02,-0.01
9.87,0.91,4.23,-0.13,0.02,-0.02
9.88,0.97,4.24,-0.15,0.02,-0.02
9.91,0.98,4.25,-0.14,0.03,-0.03
9.95,0.92,4.3,-0.14,0.02,-0.02
9.92,0.92,4.23,-0.14,0.01,-0.02
9.95,0.9,4.28,-0.15,-0.0,-0.02
9.96,0.94,4.26,-0.16,-0.02,-0.02
9.92,0.93,4.28,-0.15,-0.03,-0.02
9.9,0.93,4.26,-0.15,-0.04,-0.01
10.0,0.96,4.33,-0.13,-0.04,-0.01
9.92,1.13,4.11,-0.07,-0.01,0.0
9.91,0.98,4.32,0.0,-0.01,0.04
9.97,0.91,4.31,0.01,-0.02,0.05
9.9,0.58,4.29,-0.08,-0.01,0.05
9.95,0.64,4.24,-0.16,0.02,0.0
9.95,0.9,4.24,-0.21,0.04,-0.02
9.91,0.86,4.3,-0.25,0.01,-0.03
9.91,0.78,4.23,-0.28,0.02,-0.03
9.84,0.79,4.24,-0.29,0.02,-0.04
9.9,0.92,4.37,-0.27,0.04,-0.05
9.96,0.9,4.31,-0.25,0.05,-0.05
9.89,0.93,4.38,-0.22,0.04,-0.04
9.93,0.88,4.39,-0.19,0.03,-0.04
9.88,0.81,4.38,-0.19,0.02,-0.03
9.91,0.82,4.4,-0.17,0.01,-0.03
9.9,0.81,4.4,-0.15,0.01,-0.03
9.88,0.77,4.38,-0.14,-0.0,-0.02
9.9,0.78,4.36,-0.11,0.01,-0.02
9.81,0.74,4.34,-0.08,0.01,-0.0
10.02,0.68,4.47,-0.09,0.03,0.01
