Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.19,1.93,2.63,-0.13,0.02,-0.02
10.17,1.94,2.63,-0.14,0.03,-0.03
10.13,1.95,2.59,-0.15,0.08,-0.06
10.14,1.97,2.74,-0.16,0.09,-0.07
10.09,2.01,2.78,-0.15,0.07,-0.06
10.15,2.02,2.83,-0.15,0.06,-0.05
10.08,1.95,2.78,-0.15,0.06,-0.06
10.09,2.09,2.84,-0.16,0.07,-0.06
10.07,2.08,2.81,-0.15,0.06,-0.06
10.61,2.15,3.06,-0.13,0.04,-0.1
10.02,2.15,2.88,-0.15,0.05,-0.05
10.07,2.14,2.93,-0.13,0.04,-0.04
10.03,2.16,2.92,-0.13,0.02,-0.03
10.07,2.13,2.98,-0.12,0.0,-0.02
10.05,2.14,2.92,-0.11,-0.01,-0.01
10.1,2.14,2.99,-0.11,-0.02,0.01
10.06,2.11,2.97,-0.1,-0.04,0.01
10.05,2.11,2.9,-0.1,-0.05,0.01
10.1,2.15,2.98,-0.1,-0.06,0.02
10.1,2.13,2.92,-0.1,-0.05,0.01
10.08,2.07,2.88,-0.1,-0.05,0.02
10.1,2.13,2.79,-0.1,-0.04,0.01
10.05,2.1,2.77,-0.11,-0.01,-0.01
10.18,2.13,2.84,-0.11,-0.01,-0.01
10.1,2.09,2.77,-0.11,-0.0,-0.01
10.09,2.08,2.75,-0.1,-0.02,-0.0
10.11,2.09,2.78,-0.11,-0.01,-0.01
10.14,2.08,2.75,-0.11,-0.01,-0.01
10.14,2.02,2.73,-0.12,-0.01,-0.01
10.16,2.07,2.75,-0.13,-0.01,-0.01
10.18,2.05,2.75,-0.13,0.0,-0.02
10.05,2.0,2.74,-0.14,-0.01,-0.01
10.12,2.09,2.73,-0.13,-0.01,-0.01
10.17,2.01,2.76,-0.13,-0.0,-0.02
10.09,2.03,2.75,-0.12,-0.01,-0.02
10.14,2.03,2.81,-0.13,0.01,-0.03
10.07,2.05,2.81,-0.12,-0.01,-0.02
10.13,2.24,2.77,-0.1,0.01,-0.03
10.14,2.18,2.63,-0.08,0.01,-0.04
9.93,2.09,2.68,-0.1,0.01,-0.03
9.99,2.24,2.6,-0.12,0.1,-0.11
10.24,2.66,2.74,-0.02,0.26,-0.14
9.61,3.74,1.83,0.37,0.18,0.1
9.3,3.32,0.32,0.6,0.52,0.13
11.07,2.02,2.87,0.61,0.57,0.12
8.67,1.67,3.14,0.74,0.32,0.13
8.19,-0.15,4.39,0.26,0.27,-0.36
10.53,2.15,2.08,-0.31,0.64,-0.69
13.1,3.0,3.93,-0.13,0.17,0.09
10.06,1.26,0.56,-0.01,-0.01,0.22
9.42,1.04,2.83,-0.29,0.56,0.18
10.35,0.1,1.86,-0.49,0.46,0.3
8.95,1.42,2.13,-0.03,0.04,-0.07
7.9,0.96,1.74,-0.35,0.29,0.02
8.76,0.63,2.5,-0.26,0.57,-0.13
9.07,0.62,2.36,-0.14,0.44,-0.05
9.26,0.17,2.67,-0.18,0.95,-0.17
8.49,-0.48,2.76,-0.1,0.89,-0.1
6.12,0.39,2.68,-0.18,1.58,-0.23
7.43,0.16,4.53,0.4,1.62,-0.07
7.71,1.65,2.83,0.66,2.19,-0.02
6.59,2.64,11.26,0.14,2.1,-0.36
3.62,7.07,9.39,-0.13,2.39,-0.43
3.32,4.52,9.65,0.87,3.54,-0.27
5.49,-1.19,10.0,0.51,2.96,0.38
5.67,6.29,13.39,0.22,2.6,0.82
2.87,4.33,13.43,1.93,1.44,1.33
