Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.47,-0.21,2.57,-0.08,-0.04,-0.03
10.41,-0.22,2.53,-0.08,-0.06,-0.03
10.41,-0.2,2.52,-0.08,-0.04,-0.04
10.35,-0.17,2.45,-0.08,-0.04,-0.05
10.48,-0.03,2.48,-0.07,-0.01,-0.04
10.59,-0.05,2.44,-0.06,-0.03,-0.04
10.41,-0.2,2.32,-0.07,-0.07,-0.04
10.41,-0.07,2.3,-0.09,-0.03,-0.05
10.45,-0.05,2.32,-0.1,-0.03,-0.05
10.44,0.04,2.29,-0.12,-0.01,-0.04
10.48,0.01,2.31,-0.13,-0.01,-0.04
10.46,0.07,2.25,-0.15,-0.0,-0.04
10.43,0.12,2.27,-0.16,-0.0,-0.01
10.49,0.15,2.29,-0.14,0.05,0.01
10.52,0.1,2.37,-0.12,0.05,0.02
10.44,-0.09,2.38,-0.13,0.03,0.01
10.4,0.02,2.4,-0.13,0.03,0.01
10.51,0.01,2.38,-0.12,0.02,0.02
10.49,0.03,2.34,-0.1,0.01,0.03
10.46,-0.09,2.44,-0.07,0.0,0.04
10.43,-0.17,2.48,-0.06,0.0,0.05
10.39,-0.26,2.5,-0.07,-0.01,0.02
10.46,-0.16,2.45,-0.08,0.02,0.02
10.47,-0.12,2.52,-0.1,-0.02,0.03
10.34,-0.26,2.4,-0.08,0.0,0.02
10.43,-0.19,2.51,-0.09,0.03,0.02
10.4,-0.27,2.47,-0.09,0.03,0.01
10.46,-0.25,2.55,-0.11,0.05,0.02
10.42,-0.4,2.67,-0.12,0.02,0.02
10.39,-0.4,2.68,-0.17,-0.01,0.01
10.29,-0.35,2.54,-0.18,-0.0,-0.01
10.47,-0.24,2.6,-0.19,0.02,-0.01
10.41,-0.18,2.51,-0.16,-0.0,0.0
10.46,-0.34,2.62,-0.13,0.01,0.01
10.35,-0.3,2.52,-0.12,-0.0,-0.0
10.41,-0.29,2.55,-0.11,0.02,-0.0
10.41,-0.24,2.62,-0.1,0.02,-0.0
10.35,-0.36,2.59,-0.11,0.03,0.0
10.25,-0.33,2.42,-0.13,0.04,-0.04
9.99,-0.43,2.35,-0.27,0.09,-0.05
10.26,0.18,2.23,-0.2,0.26,-0.1
11.3,0.91,2.05,-0.06,0.22,-0.06
10.16,0.84,1.66,0.05,0.12,-0.03
10.23,0.5,1.67,0.11,0.2,-0.01
10.37,0.48,1.55,0.1,0.07,-0.09
9.97,0.35,1.13,-0.01,0.03,-0.11
9.99,0.83,1.19,-0.12,0.07,-0.12
9.97,0.82,1.5,-0.13,0.0,-0.09
8.89,0.45,1.67,-0.26,-0.14,-0.08
8.18,-0.4,1.92,-0.56,-0.02,0.04
6.98,-0.87,1.7,-0.92,0.18,0.1
9.29,-0.44,1.4,-1.21,0.4,0.18
8.44,0.2,5.2,-1.24,0.58,0.23
8.54,-0.32,7.68,-1.34,1.11,0.12
8.26,-2.66,7.11,-2.89,1.19,-0.24
4.65,1.59,7.97,-4.04,1.92,-0.95
8.3,6.78,5.79,-3.81,1.73,-0.71
4.04,4.27,3.88,-2.49,1.77,-0.34
9.16,-1.36,5.08,-2.0,1.81,0.87
-1.01,-1.87,21.23,-0.64,2.21,2.11
23.6,-18.84,12.38,1.38,0.46,2.53
8.0,-6.87,7.14,-0.23,-1.07,1.85
6.37,-1.33,3.96,-2.74,1.55,2.84
6.57,-6.94,5.64,-2.65,-0.9,2.9
0.45,-9.96,7.63,-1.74,-2.38,-0.74
14.79,-15.39,2.96,-4.37,-3.59,-0.54
5.48,-16.52,-6.97,-0.62,-1.07,4.37
11.08,-1.09,2.69,-2.26,-1.48,1.38
-9.68,-20.69,-0.81,-1.48,-1.73,1.07
-0.26,-5.45,0.88,-1.79,-1.48,1.1
