Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.53,-0.26,0.93,-0.14,-0.01,-0.01
10.56,-0.32,0.91,-0.14,0.0,-0.01
10.58,-0.28,0.94,-0.14,-0.0,-0.01
10.54,-0.28,0.96,-0.13,0.01,-0.01
10.52,-0.28,0.92,-0.14,0.02,-0.01
10.59,-0.28,0.9,-0.14,0.01,-0.01
10.55,-0.24,0.91,-0.13,0.01,-0.02
10.52,-0.27,0.84,-0.12,-0.0,-0.01
10.58,-0.28,0.91,-0.12,0.01,-0.01
10.55,-0.28,0.93,-0.12,0.0,-0.01
10.56,-0.25,0.96,-0.12,-0.0,-0.02
10.56,-0.32,0.88,-0.14,0.03,-0.0
10.52,-0.3,0.93,-0.13,0.02,-0.01
10.56,-0.27,0.99,-0.12,0.03,-0.01
10.57,-0.27,1.09,-0.12,0.06,-0.02
10.55,-0.29,1.03,-0.14,0.05,-0.01
10.49,-0.27,0.93,-0.13,0.04,-0.01
10.52,-0.25,1.04,-0.1,0.05,-0.01
10.6,-0.29,1.16,-0.09,0.06,-0.01
10.53,-0.29,1.1,-0.1,0.06,-0.0
10.55,-0.28,1.14,-0.11,0.07,-0.01
10.59,-0.18,1.23,-0.09,0.09,-0.01
10.63,-0.27,1.29,-0.07,0.07,-0.01
10.62,-0.27,1.36,-0.07,0.04,-0.01
10.53,-0.28,1.35,-0.11,0.02,-0.01
10.53,-0.3,1.44,-0.12,0.02,-0.02
10.5,-0.21,1.42,-0.11,0.05,-0.02
10.53,-0.31,1.55,-0.12,0.03,-0.02
10.58,-0.17,1.58,-0.11,0.04,-0.02
10.58,-0.12,1.48,-0.08,0.04,-0.03
10.45,-0.17,1.62,-0.08,0.02,-0.04
10.62,-0.19,1.66,-0.09,0.04,-0.03
10.63,0.06,1.52,-0.02,0.04,-0.03
11.03,-0.34,1.59,0.03,0.02,0.06
10.48,-0.63,1.58,-0.01,0.08,0.09
9.7,-0.33,1.63,-0.05,0.06,0.04
9.65,-0.98,1.59,-0.03,0.09,0.01
11.09,-1.02,1.5,-0.12,-0.01,-0.09
