Accelerometer: x-axis (g),Accelerometer: y-axis (g),Accelerometer: z-axis (g),Gyroscope: x-axis (rad/s),Gyroscope: y-axis (rad/s),Gyroscope: z-axis (rad/s)
10.27,-4.07,2.32,0.88,-0.95,0.49
10.39,-3.2,1.88,1.3,-0.72,0.7
9.47,-3.44,2.28,1.71,-0.38,0.88
9.28,-2.01,2.26,2.42,-0.54,0.71
8.98,-2.62,3.35,2.97,-1.13,0.41
7.63,-7.29,2.28,2.02,-1.45,0.44
7.78,-3.45,1.99,1.87,-0.8,0.25
10.07,-8.49,2.54,0.59,-0.72,0.48
10.71,-8.34,1.1,-0.56,-1.22,0.61
11.95,-3.13,0.62,0.46,-0.41,0.37
8.59,-3.56,1.01,1.28,-0.51,0.3
7.72,-4.92,2.41,1.43,-0.48,0.2
7.59,-4.77,1.94,1.43,-0.29,0.06
8.48,-4.78,1.83,1.35,-0.35,-0.06
8.52,-4.87,1.45,1.3,-0.43,-0.17
8.0,-4.49,1.6,1.23,-0.27,-0.32
9.32,-4.05,2.21,1.43,-0.17,-0.37
10.48,-4.29,1.93,1.72,-0.57,-0.36
10.42,-4.87,1.33,1.55,-1.03,-0.43
13.28,-7.12,7.73,1.43,0.22,0.13
8.83,-1.75,2.78,1.03,-0.38,0.6
7.33,-2.1,5.08,1.94,-0.7,0.03
9.42,-5.55,4.87,0.94,-0.41,0.36
10.56,-2.91,4.64,0.35,-0.37,0.14
9.65,-1.73,3.82,0.51,-0.54,-0.07
9.75,-2.68,4.05,0.55,-0.24,-0.11
9.38,-3.11,3.93,0.19,-0.23,-0.13
9.8,-2.48,3.77,0.08,-0.16,0.05
10.03,-2.29,3.53,0.3,-0.41,0.24
9.7,-2.99,3.78,0.58,-0.53,0.37
9.53,-4.31,3.81,0.38,-0.51,0.32
9.41,-3.81,3.61,0.01,-0.4,0.22
9.58,-3.3,3.77,-0.19,-0.18,0.12
9.14,-3.64,3.41,-0.47,-0.13,0.14
10.07,-2.27,3.49,-0.15,-0.17,-0.03
9.77,-2.23,2.76,0.32,-0.31,0.09
9.06,-4.23,2.86,0.52,-0.31,0.14
10.44,-6.6,3.0,0.38,-0.19,-0.26
9.55,-2.92,1.53,0.4,-0.1,-0.19
10.87,-6.04,1.5,-0.01,-0.34,0.04
8.91,-4.77,0.57,-0.43,-0.09,0.26
9.02,-4.52,0.99,-0.52,-0.01,0.17
8.06,-4.99,1.71,-0.8,0.27,-0.04
9.7,-5.0,1.86,-1.19,0.39,-0.13
9.93,-4.44,1.62,-1.19,0.54,-0.3
9.97,-3.18,1.31,-0.93,0.35,-0.13
9.27,-4.52,1.25,-0.94,0.24,-0.06
9.49,-4.18,0.98,-0.89,0.42,-0.24
9.27,-4.05,1.05,-0.82,0.45,-0.16
9.72,-4.3,1.06,-0.76,0.4,-0.16
9.46,-4.6,1.0,-0.77,0.44,-0.12
